time,track,number_of_runners,CardNo,horse_name,todayor,lastwinoffrat,offratlr,offrat2,offrat3,offrat4,offrat5,offrat6,offrat7,offrat8,offrat9,offrat10,ormove10,minlr,min2,min3,min4,min5,min6,min7,min8,min9,min10,avglr,avg2,avg3,avg4,avg5,avg6,avg7,avg8,avg9,avg10,maxlr,max2,max3,max4,max5,max6,max7,max8,max9,max10,winlr,win2,win3,win4,win5,win6,win7,win8,win9,win10,placing1,placing2,placing3,placing4,placing5,placing6,placing7,placing8,placing9,placing10,runnerslr,runners2,runners3,runners4,runners5,runners6,runners7,runners8,runners9,runners10,racetypelr,racetype2,racetype3,racetype4,racetype5,racetype6,racetype7,racetype8,racetype9,racetype10,highor,highwinor,highflator,highflatwinor,highawor,highawwinor,highhurdleor,highhurdlewinor,highchaseor,highchasewinor,
"13:55:00","Cartmel","14","6","A Cheap Thrill (IRE)","102",,"97","98","99","0","0","0","0","0","0","0","3","95","83","85","0","0","0","0","0",,,"107","91","99","0","0","0","0","0",,,"116","102","109","0","0","0","0","0",,,"116","99","87","0","0","0","0","0",,,"11","15","PU","8","13","9","21","PU","0","0","19","24","11","15","15","16","23","16","0","0","Handicap Hurdle (N Hunt)","Handicap Novices Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","n/a","n/a","99",,,,,,"99",,"99",,
"13:55:00","Cartmel","14","14","Ardview Boy (IRE)","82",,"85","88","88","80","80","81","82","84","92","85","-10","74","73","78","80","80","80","80","80","79","80","89","85","87","87","88","90","85","87","92","86","101","99","100","95","95","98","93","95","102","95","74","77","83","87","83","98","92","93","102","86","8","PU","6","13","11","9","8","11","3","7","10","15","15","14","16","16","14","14","8","20","Handicap Seller Hurdle (N Hunt)","Handicap Seller Hurdle (N Hunt)","Handicap Novices Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Novices Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","102",,,,,,"102",,"92",,
"13:55:00","Cartmel","14","9","Calevade (IRE)","95","90","90","95","0","0","0","0","0","0","0","0","0","72","77","0","0","0",,,,,,"83","91","26","44","12",,,,,,"97","103","114","105","122",,,,,,"90","103","0","101","122",,,,,,"1","5","7","PU","3","0","0","0","0","0","11","12","8","9","10","0","0","0","0","0","Handicap Seller Hurdle (N Hunt)","Handicap Novices Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Hurdle (N Hunt)","n/a","n/a","n/a","n/a","n/a","95","90","55","53","53","49","95","90",,,
"13:55:00","Cartmel","14","7","Cuzco Du Mathan (FR)","100",,"104","104","110","115","118","0","0","0","0","0","-18","104","0","0","0","0",,,,,,"111","58","28","25","25",,,,,,"119","109","122","115","118",,,,,,"107","0","0","0","0",,,,,,"4","5","11","PU","6","0","0","0","0","0","7","7","12","13","9","0","0","0","0","0","Handicap Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","n/a","n/a","n/a","n/a","n/a","118",,,,,,"118",,,,
"13:55:00","Cartmel","14","4","Demi Sang (FR)","103","107","109","110","111","112","107","107","104","105","105","109","-9","83","95","96","89","91","79","102","79","95","92","95","105","106","100","98","92","109","94","106","103","109","111","122","112","107","107","112","107","114","112","94","111","114","95","107","83","104","99","107","102","5","3","4","5","1","2","1","7","2","9","10","5","14","9","10","7","10","12","7","12","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","133","107",,,,,"133","107","147","135",
"13:55:00","Cartmel","14","12","For Three (IRE)","90","108","92","92","96","96","101","104","107","109","110","110","-20","74","75","96","79","79","102","107","90","99","99","87","88","105","93","96","109","117","101","114","113","101","99","113","106","106","117","125","109","127","125","80","75","112","98","100","102","110","108","99","125","7","3","4","4","6","7","4","5","5","2","9","14","4","12","10","9","10","6","7","9","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","117","112","60",,"56",,"117","112",,,
"13:55:00","Cartmel","14","10","Iolani (GER)","94","112","97","99","93","98","100","103","105","109","110","113","-19","74","91","79","87","93","78","96","109","104","95","89","103","95","99","97","93","104","114","116","105","101","117","105","112","100","104","110","123","126","120","74","104","102","95","98","104","107","115","120","100","12","5","2","9","UR","PU","4","3","3","12","14","14","14","13","11","13","14","4","14","14","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","118","112","85","55",,,"118","112",,,
"13:55:00","Cartmel","14","13","Mi Sueno (IRE)","92",,"87","89","89","0","0","0","0","0","0","0","3","80","80","0","0","0","0",,,,,"87","88","5","0","0","0",,,,,"93","94","89","0","0","0",,,,,"88","86","0","0","0","0",,,,,"5","15","13","15","6","6","0","0","0","0","15","18","18","16","12","13","0","0","0","0","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","n/a","n/a","n/a","n/a","89",,"0",,,,"89",,,,
"13:55:00","Cartmel","14","1","Palm Beach (IRE)","108","124","110","113","116","120","124","124","124","124","118","119","-16","105","103","100","116","98","99","0","0","109","0","112","113","113","125","112","114","41","81","118","70","118","117","120","135","124","127","124","124","126","119","113","114","100","125","114","99","123","124","122","0","6","3","6","6","8","6","2","1","15","3","7","6","9","9","10","7","6","3","18","6","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Novices Hurdle (N Hunt)","Novices Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Novices Hurdle (N Hunt)","124","124","0","0",,,"124","124",,,
"13:55:00","Cartmel","14","5","Prime Time Lady","102","108","100","104","107","109","112","108","105","106","0","0","-10","94","103","107","106","0","0","0","0","0","0","103","116","116","110","68","50","29","40","0","2","110","126","119","115","117","109","105","108","0","20","103","103","119","106","110","108","105","108","0","0","2","10","4","3","2","1","1","3","2","2","6","12","4","3","5","6","7","8","7","10","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Novices Hurdle (N Hunt)","Novices Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Novices Hurdle (N Hunt)","Novices Hurdle (N Hunt)","Novices Hurdle (N Hunt)","112","108",,,,,"112","108","112",,
"13:55:00","Cartmel","14","8","Rhodia (IRE)","96",,"0","0","0","0","0","0","0","0","0","0","96","0","0","0",,,,,,,,"15","20","0",,,,,,,,"106","113","0",,,,,,,,"0","0","0",,,,,,,,"4","6","3","0","0","0","0","0","0","0","7","11","5","0","0","0","0","0","0","0","Novices Hurdle (N Hunt)","Novices Hurdle (N Hunt)","Novices Hurdle (N Hunt)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,,,,,"0",,,,
"13:55:00","Cartmel","14","11","Wee Jerry (IRE)","91",,"80","81","81","83","83","85","0","0","0","0","6","80","80","0","83","0","80","0","0","0","0","86","88","89","97","38","86","0","0","9","5","95","95","129","105","112","95","0","0","137","101","89","92","115","101","112","84","0","0","137","0","5","PU","6","7","6","10","9","BD","12","15","12","14","7","12","10","20","17","16","15","19","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","85",,,,,,"85",,,,
"13:55:00","Cartmel","14","2","Wicklow Flyer (IRE)","103","106","108","112","109","106","107","107","108","108","109","0","-9","88","108","91","0","91","86","80","83","103","0","103","116","101","82","100","100","96","96","110","50","109","124","109","116","109","109","108","110","121","124","102","115","105","106","94","98","106","95","106","0","8","PU","17","1","PU","5","7","PU","7","7","8","5","18","15","19","13","12","12","9","7","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Claimer Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Novices Hurdle (N Hunt)","112","106",,,,,"112","106","0",,
"13:55:00","Cartmel","14","3","Zamond (FR)","103","100","101","102","102","100","101","101","101","101","97","97","1","91","87","98","100","77","74","96","84","74","97","103","99","109","114","90","93","104","102","84","106","117","112","119","121","103","101","110","112","100","113","104","95","111","100","78","99","107","97","97","107","2","5","UR","1","9","3","13","2","1","2","14","13","6","8","11","7","14","9","12","8","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","109","100",,,,,"109","100",,,
