time,track,number_of_runners,CardNo,horse_name,todayor,lastwinoffrat,offratlr,offrat2,offrat3,offrat4,offrat5,offrat6,offrat7,offrat8,offrat9,offrat10,ormove10,minlr,min2,min3,min4,min5,min6,min7,min8,min9,min10,avglr,avg2,avg3,avg4,avg5,avg6,avg7,avg8,avg9,avg10,maxlr,max2,max3,max4,max5,max6,max7,max8,max9,max10,winlr,win2,win3,win4,win5,win6,win7,win8,win9,win10,placing1,placing2,placing3,placing4,placing5,placing6,placing7,placing8,placing9,placing10,runnerslr,runners2,runners3,runners4,runners5,runners6,runners7,runners8,runners9,runners10,racetypelr,racetype2,racetype3,racetype4,racetype5,racetype6,racetype7,racetype8,racetype9,racetype10,highor,highwinor,highflator,highflatwinor,highawor,highawwinor,highhurdleor,highhurdlewinor,highchaseor,highchasewinor,
"13:40:00","Carlisle","9","6","Cappoquin (IRE)","72",,"0","0","0","0","0","0","0","0","0","0","72","0","0","0",,,,,,,,"18","0","12",,,,,,,,"73","0","78",,,,,,,,"70","0","74",,,,,,,,"4","5","7","0","0","0","0","0","0","0","8","9","13","0","0","0","0","0","0","0","Novices (Flat - AW)","Novices (Flat - AW)","Novices (Flat - AW)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,,,"0",,,,,,
"13:40:00","Carlisle","9","4","Ebony Maw","67","77","68","70","73","77","81","82","81","82","83","77","-16","61","61","66","67","70","58","76","77","73","0","69","66","74","72","82","73","87","86","83","30","75","70","80","77","91","82","98","99","95","92","75","62","76","73","81","71","94","84","95","77","3","6","7","8","12","5","2","9","5","1","7","7","13","8","15","9","11","14","12","16","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - Turf)","83","77","83","77",,,,,,,
"13:40:00","Carlisle","9","5","Eclipse De Lunar (IRE)","65","70","67","68","68","70","72","74","73","70","72","68","-9","67","52","61","65","61","74","57","54","71","68","81","62","79","73","70","85","70","65","78","69","92","69","86","79","74","95","84","72","87","71","85","62","81","75","74","84","59","70","87","68","8","15","3","8","5","8","9","1","4","1","8","17","18","9","6","13","13","13","5","3","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","77","70","77","70",,,,,,,
"13:40:00","Carlisle","9","8","Iolani (GER)","58","55","58","58","58","55","55","55","56","56","56","54","0","53","54","46","48","55","51","47","53","47","49","59","59","57","58","64","64","56","64","57","52","63","64","64","67","70","70","60","71","66","54","63","60","56","55","62","67","60","70","66","54","3","2","6","1","2","3","6","5","6","1","6","4","9","9","5","14","11","12","8","11","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","85","55","85","55",,,"118","112",,,
"13:40:00","Carlisle","9","1","Lord Torranaga (FR)","70","69","71","71","69","67","69","70","65","62","63","65","-1","58","66","58","52","61","61","61","53","58","46","67","74","66","65","68","68","70","66","67","57","73","80","71","70","70","80","80","72","75","65","58","76","69","70","70","61","80","62","65","59","5","12","1","2","3","7","2","1","3","4","5","13","4","5","10","9","12","12","8","8","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","71","69","71","62","70","69","124","0",,,
"13:40:00","Carlisle","9","7","Mr Mccall","61","60","61","60","61","62","65","0","0","0","0","0","-4","61","54","45","52","61","0","0","0",,,"69","59","57","63","73","6","6","6",,,"75","64","63","72","82","44","64","73",,,"75","60","63","70","77","0","0","0",,,"7","1","7","4","5","4","8","7","0","0","7","4","9","13","6","8","10","12","0","0","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Novices (Flat - AW)","Novices (Flat - AW)","Novices (Flat - AW)","n/a","n/a","65","60","62","60","65",,,,,,
"13:40:00","Carlisle","9","3","Real Terms","69",,"71","72","67","69","0","0","0","0","0","0","-3","66","69","50","0","0","0","0",,,,"71","74","64","28","12","10","18",,,,"73","85","69","71","70","77","69",,,,"70","85","67","0","0","0","0",,,,"5","4","2","5","3","3","7","0","0","0","6","6","8","5","11","8","7","0","0","0","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - AW)","Novices (Flat - AW)","Novices (Flat - AW)","Maiden (Flat - AW)","n/a","n/a","n/a","72",,"72",,"69",,,,,,
"13:40:00","Carlisle","9","2","The Navigator","70","66","66","68","71","73","74","74","76","78","80","80","-10","47","53","71","62","74","67","71","67","80","69","59","66","78","75","79","75","77","76","92","74","66","72","87","85","87","80","85","80","98","81","66","62","87","81","81","80","82","77","93","69","1","6","5","5","3","3","11","5","7","2","8","12","5","10","7","4","13","8","9","5","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","83","76","83","76",,,"115","106",,,
"13:40:00","Carlisle","9","9","Timbukone (IRE)","69",,"69","69","69","0","0","0","0","0","0","0","0","59","58","60","0","0","0",,,,,"69","68","70","10","8","0",,,,,"73","72","76","69","70","0",,,,,"72","71","76","0","0","0",,,,,"4","3","2","2","5","7","0","0","0","0","7","6","6","7","9","8","0","0","0","0","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap Maiden (Flat - Turf)","Novices (Flat - Turf)","Maiden (Flat - Turf)","Novices (Flat - Turf)","n/a","n/a","n/a","n/a","69",,"69",,,,,,,,
"14:10:00","Carlisle","10","11","Chester Le Streak","54",,"0","0","0","0","0","0","0","0","0","0","54","0","0","0",,,,,,,,"22","10","10",,,,,,,,"74","63","82",,,,,,,,"74","0","64",,,,,,,,"9","6","13","0","0","0","0","0","0","0","10","12","14","0","0","0","0","0","0","0","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,"0",,,,,,,,
