time,track,number_of_runners,CardNo,horse_name,todayor,lastwinoffrat,offratlr,offrat2,offrat3,offrat4,offrat5,offrat6,offrat7,offrat8,offrat9,offrat10,ormove10,minlr,min2,min3,min4,min5,min6,min7,min8,min9,min10,avglr,avg2,avg3,avg4,avg5,avg6,avg7,avg8,avg9,avg10,maxlr,max2,max3,max4,max5,max6,max7,max8,max9,max10,winlr,win2,win3,win4,win5,win6,win7,win8,win9,win10,placing1,placing2,placing3,placing4,placing5,placing6,placing7,placing8,placing9,placing10,runnerslr,runners2,runners3,runners4,runners5,runners6,runners7,runners8,runners9,runners10,racetypelr,racetype2,racetype3,racetype4,racetype5,racetype6,racetype7,racetype8,racetype9,racetype10,highor,highwinor,highflator,highflatwinor,highawor,highawwinor,highhurdleor,highhurdlewinor,highchaseor,highchasewinor,
"14:05:00","Hamilton","7","4","Capital Theory","86","84","86","87","87","87","88","84","86","88","88","88","-2","77","87","80","75","86","76","84","78","79","81","85","91","86","85","94","84","90","85","91","92","94","97","94","99","107","95","95","92","103","99","84","94","89","99","104","84","91","78","97","99","4","7","3","3","6","1","13","3","7","2","7","10","14","12","12","9","14","5","11","6","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","88","86","88","84","88","86",,,,,
"14:05:00","Hamilton","7","3","Euchen Glen","89","115","92","95","97","100","97","96","97","96","96","98","-11","78","77","89","86","97","82","85","95","87","86","87","86","95","94","108","89","95","101","93","93","97","95","101","105","115","96","106","109","100","101","97","77","89","105","112","82","93","104","95","88","9","10","11","4","4","2","12","4","3","8","9","10","13","6","8","8","14","22","11","13","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","116","115","116","115","97",,,,,,
"14:05:00","Hamilton","7","2","Manu Et Corde (IRE)","90","0","94","99","100","101","101","101","101","99","101","102","-12","87","78","83","82","100","0","92","80","98","0","93","98","106","96","105","82","102","87","104","91","98","110","119","106","109","107","108","99","109","107","90","108","119","99","108","0","106","80","109","105","13","11","11","5","8","3","5","3","6","8","13","12","11","5","8","6","7","7","7","9","Handicap (Flat - AW)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","102","0","102","0","94",,,,,,
"14:05:00","Hamilton","7","5","Ravenscraig Castle","82","73","83","84","84","83","83","79","80","80","80","83","-2","66","84","66","72","76","66","72","64","70","81","78","90","78","80","84","75","81","74","76","93","85","95","85","85","95","85","85","80","80","104","82","91","70","82","83","79","85","80","76","93","6","9","3","2","2","2","5","4","2","14","10","14","7","7","6","14","6","12","14","16","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","87","73","87","73","83",,,,,,
"14:05:00","Hamilton","7","7","Simple Star (IRE)","77","72","75","73","72","70","67","64","62","62","65","67","2","69","69","56","58","67","46","45","46","50","53","75","74","69","67","73","62","57","54","58","60","78","82","76","70","80","66","62","62","65","67","69","69","72","68","67","64","50","50","57","53","2","2","1","2","1","1","7","2","7","5","13","5","8","6","5","9","11","9","8","6","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","75","72","75","72","72","68","105",,,,
"14:05:00","Hamilton","7","6","Sir Chauvelin","81","85","84","83","84","85","86","87","85","86","85","81","-6","84","71","69","85","78","79","85","86","76","75","93","85","79","93","83","89","94","94","84","85","108","92","88","109","87","103","104","107","95","92","99","90","86","88","85","85","85","104","84","81","9","10","13","11","6","9","1","11","4","1","13","13","13","11","12","14","8","12","9","11","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - AW)","106","98","106","98","102","95","134","129",,,
"14:05:00","Hamilton","7","1","Two Brothers","92","86","86","86","82","83","84","84","79","79","77","77","6","75","69","72","83","71","66","66","67","77","70","85","78","82","91","80","79","75","75","86","75","92","86","87","99","86","87","85","86","97","80","86","76","82","97","82","87","79","81","88","77","1","4","1","5","5","4","1","3","2","2","14","7","9","14","9","10","14","11","7","11","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","86","86","86","86","0",,,,,,
"14:35:00","Hamilton","7","1","Airman (IRE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,"0",,,,,,,,,,"0",,,,,,,,,,"0",,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","Maiden (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","0","0","0",,,,,,,
"14:35:00","Hamilton","7","3","Bandello","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,"0","0",,,,,,,,,"0","0",,,,,,,,,"0","0",,,,,,,,,"11","4","0","0","0","0","0","0","0","0","12","9","0","0","0","0","0","0","0","0","Maiden (Flat - Turf)","Novices (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,"0",,,,,,,,
"14:35:00","Hamilton","7","2","Capo Vaticano (IRE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,"14",,,,,,,,,,"71",,,,,,,,,,"0",,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","Maiden (Flat - AW)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","0",,,"0","0",,,,,
