time,track,number_of_runners,CardNo,horse_name,todayor,lastwinoffrat,offratlr,offrat2,offrat3,offrat4,offrat5,offrat6,offrat7,offrat8,offrat9,offrat10,ormove10,minlr,min2,min3,min4,min5,min6,min7,min8,min9,min10,avglr,avg2,avg3,avg4,avg5,avg6,avg7,avg8,avg9,avg10,maxlr,max2,max3,max4,max5,max6,max7,max8,max9,max10,winlr,win2,win3,win4,win5,win6,win7,win8,win9,win10,placing1,placing2,placing3,placing4,placing5,placing6,placing7,placing8,placing9,placing10,runnerslr,runners2,runners3,runners4,runners5,runners6,runners7,runners8,runners9,runners10,racetypelr,racetype2,racetype3,racetype4,racetype5,racetype6,racetype7,racetype8,racetype9,racetype10,highor,highwinor,highflator,highflatwinor,highawor,highawwinor,highhurdleor,highhurdlewinor,highchaseor,highchasewinor,
"14:15:00","Plumpton","10","5","Berlais Du George","0",,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",,,,,,,,,,,
"14:15:00","Plumpton","10","1","Crookbarrow","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,"0","27",,,,,,,,,"0","109",,,,,,,,,"0","109",,,,,,,,,"PU","PU","0","0","0","0","0","0","0","0","8","11","0","0","0","0","0","0","0","0","Novices Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,,,,,"0",,,,
"14:15:00","Plumpton","10","8","Eliza Dolittle (IRE)","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,"21","20",,,,,,,,,"101","120",,,,,,,,,"91","0",,,,,,,,,"6","F","0","0","0","0","0","0","0","0","9","6","0","0","0","0","0","0","0","0","Maiden Hurdle (N Hunt)","Novices Hurdle (N Hunt)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,,,,,"0",,,,
"14:15:00","Plumpton","10","9","Flidais (IRE)","114","0","106","106","107","109","0","0","0","0","0","0","5","105","0","83","0","0","0","0","0","0",,"114","77","98","84","49","13","0","9","44",,"128","120","107","116","129","97","0","112","109",,"113","112","98","112","0","0","0","0","92",,"6","6","7","4","4","1","9","2","9","0","7","10","14","8","5","14","16","13","11","0","Handicap Hurdle (N Hunt)","Hurdle (N Hunt)","Handicap Hurdle (N Hunt)","Novices Hurdle (N Hunt)","Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","Maiden Hurdle (N Hunt)","n/a","109","0",,,,,"109","0",,,
"14:15:00","Plumpton","10","6","Good Lord (GER)","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,"15",,,,,,,,,,"118",,,,,,,,,,"0",,,,,,,,,,"8","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","Hurdle (N Hunt)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,,,,,"0",,,,
"14:15:00","Plumpton","10","2","Onewayortother (FR)","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,"0",,,,,,,,,,"0",,,,,,,,,,"0",,,,,,,,,,"PU","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","Novices Hurdle (N Hunt)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,,,,,"0",,,,
"14:15:00","Plumpton","10","7","Sangiovese","0",,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",,,,,,,,,,,
"14:15:00","Plumpton","10","3","Time Theft (IRE)","0",,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",,,,,,,,,,,
"14:15:00","Plumpton","10","10","Tooting (IRE)","0",,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",,,,,,,,,,,
"14:15:00","Plumpton","10","4","Western Soldier (GER)","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,"9",,,,,,,,,,"99",,,,,,,,,,"0",,,,,,,,,,"3","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","Maiden Hurdle (N Hunt)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,,,,,"0",,,,
