time,track,number_of_runners,CardNo,horse_name,todayor,lastwinoffrat,offratlr,offrat2,offrat3,offrat4,offrat5,offrat6,offrat7,offrat8,offrat9,offrat10,ormove10,minlr,min2,min3,min4,min5,min6,min7,min8,min9,min10,avglr,avg2,avg3,avg4,avg5,avg6,avg7,avg8,avg9,avg10,maxlr,max2,max3,max4,max5,max6,max7,max8,max9,max10,winlr,win2,win3,win4,win5,win6,win7,win8,win9,win10,placing1,placing2,placing3,placing4,placing5,placing6,placing7,placing8,placing9,placing10,runnerslr,runners2,runners3,runners4,runners5,runners6,runners7,runners8,runners9,runners10,racetypelr,racetype2,racetype3,racetype4,racetype5,racetype6,racetype7,racetype8,racetype9,racetype10,highor,highwinor,highflator,highflatwinor,highawor,highawwinor,highhurdleor,highhurdlewinor,highchaseor,highchasewinor,
"14:30:00","Brighton","12","2","Alfred Cove","56","54","57","57","57","57","54","54","54","56","57","56","-1","46","46","53","45","47","46","46","55","49","46","55","54","62","57","55","50","50","58","56","55","62","62","70","67","59","57","55","60","60","62","62","62","66","64","54","48","51","55","49","62","10","13","4","2","1","8","3","8","9","2","11","14","7","11","7","11","13","10","9","10","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","67","54","65","54","67",,,,,,
"14:30:00","Brighton","12","11","Alyas Gold Award (IRE)","46",,"46","41","46","43","46","44","46","46","50","55","-9","46","38","46","43","46","40","46","46","44","46","54","45","53","45","56","47","54","55","46","50","62","49","60","47","66","50","60","61","50","55","62","49","52","45","53","46","57","58","49","54","10","3","7","6","7","10","4","7","8","9","14","10","10","6","7","12","8","8","10","9","Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Non-Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Non-Handicap (Flat - AW)","Handicap (Flat - AW)","64",,"46",,"64",,,,,,
"14:30:00","Brighton","12","7","Battle Point (IRE)","47","49","49","50","50","51","49","50","51","51","51","52","-5","46","47","46","46","46","41","51","46","0","46","50","55","49","53","54","47","61","52","17","50","55","59","54","60","62","50","71","57","68","55","54","54","47","59","49","48","67","53","0","53","5","4","4","4","1","5","3","3","4","9","10","7","8","6","8","10","7","8","7","11","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Non-Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Maiden (Flat - AW)","Handicap (Flat - AW)","65","49","65",,"65","49",,,,,
"14:30:00","Brighton","12","3","Boom The Groom (IRE)","55","62","58","60","58","58","60","62","63","64","65","62","-10","46","46","46","53","46","53","46","53","61","46","55","54","53","57","54","61","58","62","71","51","60","60","59","60","60","65","65","67","81","62","55","57","59","59","53","65","49","66","77","62","10","6","6","2","7","7","5","6","8","1","10","8","10","11","10","12","9","10","8","4","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","107","102","107","102","107","97",,,,,
"14:30:00","Brighton","12","13","Get Busy","48",,"53","53","57","61","63","0","0","0","0","0","-15","46","46","56","50","0","0","0","0",,,"51","56","57","60","15","5","16","0",,,"57","62","59","65","76","77","87","0",,,"49","59","57","60","0","0","87","0",,,"9","4","4","7","8","7","8","9","0","0","15","7","4","9","9","15","10","9","0","0","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - Turf)","Novices (Flat - Turf)","Novices (Flat - Turf)","Novices (Flat - Turf)","n/a","n/a","63",,"63",,,,,,,,
"14:30:00","Brighton","12","8","Kodi Dancer (IRE)","50","49","51","49","48","48","50","53","56","59","61","62","-12","46","41","46","32","39","51","50","48","59","49","53","45","54","44","47","53","61","57","64","62","57","50","62","50","50","55","67","62","69","70","57","49","46","50","50","52","63","62","69","65","8","1","8","2","8","13","10","7","4","8","10","7","8","7","12","17","10","7","7","8","Handicap (Flat - AW)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap Nursery (Flat - AW)","Handicap Nursery (Flat - AW)","66","54","66","49","62","54",,,,,
"14:30:00","Brighton","12","6","Mr Fayez (IRE)","49","46","49","46","46","46","46","46","47","47","49","51","-2","38","46","43","46","46","46","46","46","45","46","47","51","47","56","49","49","52","50","48","49","50","56","50","62","56","54","57","55","54","53","50","46","50","52","54","54","52","54","45","52","7","1","2","2","6","4","4","8","12","7","12","6","6","8","9","8","12","11","12","8","Non-Handicap (Flat - AW)","Handicap (Flat - AW)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","78","46","73",,"78","46",,,,,
"14:30:00","Brighton","12","10","Mr Pc (IRE)","46","50","46","46","43","43","43","46","46","46","47","47","-1","46","46","32","43","43","46","46","46","40","40","51","51","44","45","47","49","51","49","47","47","56","57","50","47","50","56","56","52","50","50","54","55","50","45","50","54","54","52","50","46","6","6","3","5","4","7","5","9","9","7","11","8","7","6","6","9","11","11","11","12","Handicap (Flat - AW)","Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Non-Handicap (Flat - AW)","Non-Handicap (Flat - AW)","66","50","66",,"57","50",,,,,
"14:30:00","Brighton","12","5","Notre Maison","50","50","50","50","45","46","47","48","49","50","48","50","0","41","32","43","46","46","47","45","40","39","46","45","44","45","50","56","54","49","47","47","52","50","50","47","57","65","61","54","50","50","60","49","50","45","48","58","55","54","47","50","51","3","1","1","7","5","6","4","3","2","11","7","7","6","11","15","11","10","10","7","14","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Handicap (Flat - AW)","55","50","55","50","50",,,,,,
"14:30:00","Brighton","12","9","Perfect Symphony (IRE)","46","46","47","48","48","49","46","46","46","46","45","46","-3","38","46","46","46","46","46","46","46","40","46","45","51","49","53","53","51","52","51","45","52","49","56","54","60","61","57","57","55","50","62","49","46","47","59","46","54","53","51","43","55","6","5","2","2","1","7","8","9","10","3","10","6","8","6","9","8","8","11","10","9","Non-Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Non-Handicap (Flat - AW)","Handicap (Flat - AW)","78","75","78","65","75","75",,,,,
