time,track,number_of_runners,CardNo,horse_name,todayor,lastwinoffrat,offratlr,offrat2,offrat3,offrat4,offrat5,offrat6,offrat7,offrat8,offrat9,offrat10,ormove10,minlr,min2,min3,min4,min5,min6,min7,min8,min9,min10,avglr,avg2,avg3,avg4,avg5,avg6,avg7,avg8,avg9,avg10,maxlr,max2,max3,max4,max5,max6,max7,max8,max9,max10,winlr,win2,win3,win4,win5,win6,win7,win8,win9,win10,placing1,placing2,placing3,placing4,placing5,placing6,placing7,placing8,placing9,placing10,runnerslr,runners2,runners3,runners4,runners5,runners6,runners7,runners8,runners9,runners10,racetypelr,racetype2,racetype3,racetype4,racetype5,racetype6,racetype7,racetype8,racetype9,racetype10,highor,highwinor,highflator,highflatwinor,highawor,highawwinor,highhurdleor,highhurdlewinor,highchaseor,highchasewinor,
"16:55:00","Chelmsford City","13","9","Big Time Maybe (IRE)","54","54","56","56","56","56","58","54","47","48","48","48","-4","46","50","46","52","47","46","46","46","40","46","54","59","51","56","55","49","49","49","47","51","62","67","56","58","59","56","54","52","50","55","48","51","46","53","54","54","47","52","49","51","7","4","4","2","3","1","1","11","7","3","12","10","6","6","7","9","8","11","14","11","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Non-Handicap (Flat - AW)","Handicap (Flat - AW)","87","86","87","60","87","86",,,,,
"16:55:00","Chelmsford City","13","7","Brilliant Blue (IRE)","55",,"56","56","58","59","59","59","59","62","66","71","-16","45","46","58","47","47","47","50","51","66","60","54","53","64","57","56","56","59","57","73","72","62","62","71","61","61","62","62","62","80","77","62","58","58","61","56","58","58","59","80","74","4","3","6","8","4","2","6","8","12","12","7","13","11","11","8","7","8","10","12","12","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","79",,"78",,"79",,,,,,
"16:55:00","Chelmsford City","13","5","Bungle Bay (IRE)","56","54","57","57","54","54","54","56","57","58","58","58","-2","57","46","46","46","54","46","46","46","55","46","63","53","51","51","61","54","52","56","58","58","68","57","55","57","71","58","57","60","60","65","58","57","54","55","54","52","53","59","59","57","4","2","1","2","3","4","6","11","6","6","9","10","13","8","6","11","8","13","10","12","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","73","56","70",,"73","56",,,,,
"16:55:00","Chelmsford City","13","13","Centerstage (IRE)","46",,"45","48","48","49","50","50","52","53","0","0","-7","42","46","48","46","46","48","46","53","0","0","47","48","53","52","50","51","53","58","0","0","50","50","57","57","56","57","57","62","0","0","48","46","57","50","54","50","55","57","0","0","7","9","5","7","5","3","4","7","8","10","12","10","8","13","13","4","7","10","10","10","Non-Handicap (Flat - AW)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - AW)","Maiden (Flat - Turf)","53",,"53",,"50",,,,,,
"16:55:00","Chelmsford City","13","2","Chamber Choir","60","57","60","57","60","62","63","63","68","72","0","0","-12","48","46","60","46","0","0","0","0","0","0","56","53","63","53","13","23","12","14","0","9","60","57","67","62","65","72","70","72","0","84","54","57","60","46","65","70","0","0","0","84","9","1","9","5","4","3","4","5","8","2","10","11","10","10","10","9","12","10","11","9","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - AW)","Novices (Flat - AW)","Maiden (Flat - AW)","Novices (Flat - AW)","Novices (Flat - AW)","Novices (Flat - Turf)","72","57","62",,"72","57",,,,,
"16:55:00","Chelmsford City","13","11","Enchanted Night","47","46","49","50","50","50","50","46","46","47","47","47","-3","46","46","42","45","50","46","46","47","46","47","52","51","47","53","58","54","56","56","50","58","60","55","50","58","65","62","65","60","59","67","60","55","47","58","65","46","57","57","54","64","5","9","3","2","5","1","3","5","7","7","12","10","11","7","7","8","8","11","13","9","Handicap (Flat - AW)","Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","62","46","62","46","55",,,,,,
"16:55:00","Chelmsford City","13","12","Haulfronhobbs","47",,"48","48","49","50","0","0","0","0","0","0","-3","48","10","38","39","0","0","0","0",,,"56","41","46","47","15","13","13","0",,,"60","49","50","50","77","65","77","0",,,"54","46","49","50","77","65","77","0",,,"6","2","6","3","9","8","12","9","0","0","10","8","10","12","10","10","12","11","0","0","Handicap (Flat - AW)","Non-Handicap (Flat - AW)","Non-Handicap (Flat - Turf)","Non-Handicap (Flat - Turf)","Maiden (Flat - AW)","Maiden (Flat - AW)","Novices (Flat - AW)","Novices (Flat - AW)","n/a","n/a","50",,"50",,"48",,,,,,
"16:55:00","Chelmsford City","13","1","Mostallim","60","57","62","55","55","57","57","60","61","62","64","64","-4","50","46","46","46","55","55","61","57","60","64","59","53","56","53","61","64","66","63","66","71","67","61","60","57","65","68","73","67","70","76","51","46","59","57","65","68","67","65","70","75","6","4","3","1","5","12","3","4","7","7","10","12","13","10","8","14","7","9","9","12","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","68","65","68","55","67","65",,,,,
"16:55:00","Chelmsford City","13","8","Poseidon Prince (IRE)","56",,"59","63","65","70","0","0","0","0","0","0","-14","0","53","57","0","0","0","0",,,,"29","60","62","15","0","0","11",,,,"69","66","65","77","0","0","73",,,,"0","62","61","0","0","0","0",,,,"5","8","5","8","10","2","7","0","0","0","8","9","10","10","11","9","13","0","0","0","Maiden (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Novices (Flat - Turf)","Novices (Flat - AW)","Novices (Flat - Turf)","Maiden (Flat - Turf)","n/a","n/a","n/a","70",,"70",,"65",,,,,,
"16:55:00","Chelmsford City","13","4","Rhythmic Acclaim (IRE)","59",,"61","62","63","64","62","62","0","0","0","0","-5","57","60","58","55","55","46","0","0","0","0","67","64","67","61","59","54","26","13","6","0","71","67","72","65","62","62","68","77","71","0","71","60","58","65","60","59","0","77","0","0","5","3","6","4","2","2","4","7","6","5","10","8","9","8","6","10","7","12","11","13","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Novices (Flat - AW)","Novices (Flat - AW)","Maiden (Flat - AW)","Novices (Flat - AW)","64",,"64",,"62",,,,,,
