time,track,number_of_runners,CardNo,horse_name,todayor,lastwinoffrat,offratlr,offrat2,offrat3,offrat4,offrat5,offrat6,offrat7,offrat8,offrat9,offrat10,ormove10,minlr,min2,min3,min4,min5,min6,min7,min8,min9,min10,avglr,avg2,avg3,avg4,avg5,avg6,avg7,avg8,avg9,avg10,maxlr,max2,max3,max4,max5,max6,max7,max8,max9,max10,winlr,win2,win3,win4,win5,win6,win7,win8,win9,win10,placing1,placing2,placing3,placing4,placing5,placing6,placing7,placing8,placing9,placing10,runnerslr,runners2,runners3,runners4,runners5,runners6,runners7,runners8,runners9,runners10,racetypelr,racetype2,racetype3,racetype4,racetype5,racetype6,racetype7,racetype8,racetype9,racetype10,highor,highwinor,highflator,highflatwinor,highawor,highawwinor,highhurdleor,highhurdlewinor,highchaseor,highchasewinor,
"16:05:00","Bellewstown","15","2","Barney Hyland (IRE)","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,"5","0",,,,,,,,,"79","0",,,,,,,,,"0","0",,,,,,,,,"17","15","0","0","0","0","0","0","0","0","17","16","0","0","0","0","0","0","0","0","Maiden (Flat - Turf)","Maiden (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,"0",,,,,,,,
"16:05:00","Bellewstown","15","7","Beauty Bella (IRE)","73",,"72","74","75","75","77","0","0","0","0","0","-4","0","0","0","0","0","0","0","0",,,"61","22","27","25","8","16","0","12",,,"82","74","77","101","89","81","0","81",,,"75","72","77","0","0","77","0","0",,,"3","5","4","4","9","3","2","6","0","0","12","10","11","10","20","15","12","13","0","0","Claimer (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Non-Handicap (Flat - AW)","n/a","n/a","77",,"77",,"0",,,,,,
"16:05:00","Bellewstown","15","8","Berlina (IRE)","0",,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",,,,,,,,,,,
"16:05:00","Bellewstown","15","9","Calamint (IRE)","0",,"59","61","0","0","0","0","0","0","0","0","-61","47","51","0","0","0",,,,,,"57","61","0","16","0",,,,,,"64","70","0","98","0",,,,,,"61","56","0","98","0",,,,,,"11","6","9","5","12","0","0","0","0","0","14","9","11","6","13","0","0","0","0","0","Handicap Nursery (Flat - Turf)","Handicap Nursery (Flat - Turf)","Maiden (Flat - Turf)","Non-Handicap (Flat - Turf)","Maiden (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","61",,"61",,,,,,,,
"16:05:00","Bellewstown","15","3","Hokusai (IRE)","77",,"75","0","0","0","0","0","0","0","0","0","2","0","0","0","0",,,,,,,"13","5","0","0",,,,,,,"75","79","0","0",,,,,,,"0","0","0","0",,,,,,,"2","7","6","7","0","0","0","0","0","0","12","17","12","13","0","0","0","0","0","0","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","n/a","75",,"75",,,,,,,,
"16:05:00","Bellewstown","15","10","Mayo Dawn (IRE)","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"10","27","22","14","9",,,,,,"72","77","81","84","72",,,,,,"0","77","79","84","72",,,,,,"12","11","13","9","8","0","0","0","0","0","14","11","14","11","8","0","0","0","0","0","Maiden (Flat - AW)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Non-Handicap (Flat - AW)","n/a","n/a","n/a","n/a","n/a","0",,"0",,"0",,,,,,
"16:05:00","Bellewstown","15","4","Not Forgotten (IRE)","83",,"0","0","0","0","0","0","0","0","0","0","83","0","0","0","0",,,,,,,"10","34","14","39",,,,,,,"72","81","90","90",,,,,,,"0","0","0","80",,,,,,,"2","8","3","7","0","0","0","0","0","0","14","11","12","16","0","0","0","0","0","0","Maiden (Flat - AW)","Maiden (Flat - Turf)","Maiden (Flat - AW)","Non-Handicap (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","n/a","0",,"0",,"0",,,,,,
"16:05:00","Bellewstown","15","11","Pegula (IRE)","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,"34","15",,,,,,,,,"81","77",,,,,,,,,"0","0",,,,,,,,,"11","8","0","0","0","0","0","0","0","0","11","10","0","0","0","0","0","0","0","0","Maiden (Flat - Turf)","Maiden (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,"0",,,,,,,,
"16:05:00","Bellewstown","15","12","Pretty Company (IRE)","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,"28","4","18",,,,,,,,"98","75","83",,,,,,,,"98","0","83",,,,,,,,"12","15","13","0","0","0","0","0","0","0","12","17","13","0","0","0","0","0","0","0","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,"0",,,,,,,,
"16:05:00","Bellewstown","15","13","Princess Rabab (IRE)","0",,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",,,,,,,,,,,
"16:05:00","Bellewstown","15","1","Rapid City (IRE)","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,"19",,,,,,,,,,"82",,,,,,,,,,"0",,,,,,,,,,"6","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","Maiden (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,"0",,,,,,,,
"16:05:00","Bellewstown","15","16","Semantics (USA)","77",,"78","78","75","77","0","0","0","0","0","0","-1","0","58","0","75","0","0","0","0",,,"41","70","35","84","12","0","0","0",,,"78","78","80","92","82","0","0","0",,,"78","65","0","82","0","0","0","0",,,"8","6","4","7","9","12","6","2","0","0","9","7","9","10","14","13","11","9","0","0","Maiden (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - AW)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","n/a","n/a","78",,"78",,"0",,,,,,
"16:05:00","Bellewstown","15","14","Shall I Walk (IRE)","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,"31","15",,,,,,,,,"73","75",,,,,,,,,"73","75",,,,,,,,,"4","10","0","0","0","0","0","0","0","0","7","10","0","0","0","0","0","0","0","0","Maiden (Flat - Turf)","Maiden (Flat - Turf)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,"0",,,,,,,,
"16:05:00","Bellewstown","15","5","Simpsons Paradox (IRE)","80",,"82","82","86","0","0","0","0","0","0","0","-6","0","0","0","0","0","0",,,,,"19","10","15","0","7","0",,,,,"82","82","86","0","82","0",,,,,"0","0","0","0","0","0",,,,,"2","2","4","5","3","6","0","0","0","0","11","8","10","10","11","7","0","0","0","0","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","n/a","n/a","n/a","n/a","86",,"86",,,,,,,,
"16:05:00","Bellewstown","15","15","Wishes And Dreams (IRE)","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,"11",,,,,,,,,,"82",,,,,,,,,,"82",,,,,,,,,,"14","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","Maiden (Flat - AW)","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0",,,,"0",,,,,,
"16:05:00","Bellewstown","15","6","Woodcock Flight (IRE)","78",,"75","76","80","80","79","79","79","0","0","0","-2","0","58","0","0","66","0","68","0","0","0","23","70","34","10","76","30","77","0","0","0","82","78","81","80","86","99","85","0","0","0","0","65","0","0","78","95","85","0","0","0","3","4","6","6","2","14","3","3","10","3","10","7","11","14","7","24","8","14","10","14","Maiden (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - AW)","Handicap Nursery (Flat - Turf)","Non-Handicap (Flat - Turf)","Handicap Nursery (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","80",,"80",,"80",,,,,,
"16:35:00","Bellewstown","15","17","Allo Arry (IRE)","64",,"64","64","66","69","70","72","0","0","0","0","-8","54","58","66","58","59","0","0","0","0",,"64","63","70","72","67","49","0","8","0",,"70","67","75","79","72","77","0","91","0",,"64","58","70","58","72","0","0","91","0",,"9","3","16","9","9","5","5","4","9","0","15","15","16","10","12","7","11","11","12","0","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","Novices (Flat - AW)","Maiden (Flat - Turf)","n/a","72",,"72",,"0",,,,,,
"16:35:00","Bellewstown","15","2","Barnhill Rose","64","61","64","64","61","62","57","55","55","55","51","52","0","51","47","47","47","47","47","47","47","47","47","63","52","54","52","56","54","51","55","53","54","70","64","65","63","65","64","64","65","62","64","63","60","61","63","57","47","47","56","57","61","8","5","1","8","1","2","4","9","3","6","15","15","15","15","14","15","11","16","14","13","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","64","61","64","61","52",,,,,,
"16:35:00","Bellewstown","15","13","Double Martini (IRE)","47","68","47","49","47","47","47","47","47","51","54","57","-10","47","47","47","47","47","47","47","47","54","45","53","55","54","55","53","54","56","60","60","55","60","62","62","64","71","64","68","70","67","72","47","62","60","63","50","61","53","67","58","50","10","5","2","10","3","4","11","7","11","11","15","15","12","13","13","13","15","14","12","11","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","72","68","72","0","70","68","0",,,,
"16:35:00","Bellewstown","15","9","Drish Melody (IRE)","54","49","55","58","58","49","51","56","58","61","64","65","-11","47","55","47","47","47","47","47","47","62","58","61","61","60","56","54","56","55","56","68","65","70","70","70","67","65","64","65","64","73","71","62","65","55","49","60","56","65","56","71","67","15","14","3","1","7","11","7","5","9","7","19","16","14","12","14","13","12","16","15","13","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","66","59","64","49","66","59",,,,,
"16:35:00","Bellewstown","15","16","Helmet Star","47","49","47","47","47","47","48","48","52","49","50","47","-5","47","47","47","47","47","47","47","47","47","47","53","54","53","56","54","53","57","56","54","56","63","65","61","65","62","60","68","65","65","63","56","47","58","65","57","52","53","49","56","61","12","21","10","12","10","12","6","1","10","11","14","23","13","14","15","14","15","16","17","15","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","52","49","52","49","48",,,,,,
"16:35:00","Bellewstown","15","10","I Know I Can","54","0","55","55","56","57","61","62","65","65","65","45","-11","0","47","47","47","47","47","0","0","0","0","48","54","53","52","53","55","60","42","28","18","82","65","63","65","61","64","74","77","84","84","78","61","56","48","58","47","72","70","84","0","8","8","3","7","6","10","8","3","3","5","9","15","14","20","13","12","12","10","11","14","Maiden (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Maiden (Flat - AW)","Maiden (Flat - AW)","Maiden (Flat - Turf)","Maiden (Flat - Turf)","85","0","71","0","85",,,,,,
