time,track,number_of_runners,CardNo,horse_name,todayor,lastwinoffrat,offratlr,offrat2,offrat3,offrat4,offrat5,offrat6,offrat7,offrat8,offrat9,offrat10,ormove10,minlr,min2,min3,min4,min5,min6,min7,min8,min9,min10,avglr,avg2,avg3,avg4,avg5,avg6,avg7,avg8,avg9,avg10,maxlr,max2,max3,max4,max5,max6,max7,max8,max9,max10,winlr,win2,win3,win4,win5,win6,win7,win8,win9,win10,placing1,placing2,placing3,placing4,placing5,placing6,placing7,placing8,placing9,placing10,runnerslr,runners2,runners3,runners4,runners5,runners6,runners7,runners8,runners9,runners10,racetypelr,racetype2,racetype3,racetype4,racetype5,racetype6,racetype7,racetype8,racetype9,racetype10,highor,highwinor,highflator,highflatwinor,highawor,highawwinor,highhurdleor,highhurdlewinor,highchaseor,highchasewinor,
"15:55:00","Dundalk","13","9","Clarinbridge (IRE)","49","53","51","53","53","54","55","55","57","53","53","51","-8","47","47","47","0","47","47","47","47","49","47","57","54","55","58","54","54","55","62","58","57","63","65","63","74","67","62","65","73","64","67","57","56","56","72","55","57","51","53","60","59","4","14","11","6","9","4","18","1","5","2","14","14","12","11","14","15","23","13","12","10","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Claimer (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","60","53","57","53","60",,,,,,
"15:55:00","Dundalk","13","11","Final Fantasy","47","54","47","47","49","51","54","54","54","54","54","52","-7","47","47","47","47","45","45","45","47","45","45","52","52","53","51","56","55","55","54","51","56","61","65","64","59","64","64","65","60","62","64","48","48","48","59","45","64","65","50","58","53","13","8","9","10","14","13","4","4","5","2","14","14","14","13","14","14","14","13","14","14","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","60","54","60",,"58","54","0",,,,
"15:55:00","Dundalk","13","2","French Rescue (IRE)","61","58","62","64","65","64","58","59","65","0","0","0","-4","49","52","55","47","54","47","45","0","0","0","58","66","61","56","62","54","58","23","14","6","65","75","70","67","69","63","65","84","75","82","62","67","65","49","58","47","45","84","0","0","2","4","11","4","1","14","6","6","9","14","13","13","16","12","23","14","16","9","10","14","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - AW)","Maiden (Flat - AW)","Maiden (Flat - AW)","65","58","65","58","64",,,,,,
"15:55:00","Dundalk","13","12","Gormanston (IRE)","47","52","47","47","49","51","55","55","56","59","61","58","-14","47","47","47","47","45","45","45","45","45","45","56","53","54","53","57","59","55","55","57","52","65","65","65","63","65","65","64","65","65","64","59","65","47","52","62","65","56","48","46","52","6","14","18","11","9","6","8","13","13","2","14","14","18","16","12","14","14","14","13","14","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","61","52","52",,"61","52",,,,,
"15:55:00","Dundalk","13","5","Happaugue (IRE)","57","54","59","64","69","67","64","66","54","45","45","0","-12","47","58","59","57","45","51","45","45","45","0","52","70","65","65","51","64","54","52","55","17","65","79","69","70","64","69","65","63","68","72","48","76","66","65","45","66","54","45","56","69","11","10","5","2","2","5","1","1","4","13","14","10","14","14","14","10","14","14","14","16","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Maiden (Flat - Turf)","69","54","66",,"69","54","90",,,,
"15:55:00","Dundalk","13","6","Harbanaker (IRE)","55","62","55","56","58","62","55","58","60","64","61","63","-9","47","47","47","47","55","47","47","48","47","47","53","55","55","57","58","56","55","56","53","53","64","64","64","65","63","68","64","65","62","63","61","47","63","60","59","53","61","65","62","52","5","4","6","10","7","5","6","3","10","9","14","14","13","14","10","15","15","14","15","16","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Claimer (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","70","62","70","59","66","62",,,,,
"15:55:00","Dundalk","13","13","Indian Raj","47","72","47","47","50","50","54","57","61","64","67","68","-21","47","42","47","47","47","47","47","50","46","58","58","63","54","57","58","57","56","65","58","74","65","82","63","70","67","65","63","75","70","85","63","61","50","58","64","58","61","71","70","82","3","5","6","6","11","9","13","19","11","6","14","12","13","13","19","16","15","23","21","8","Handicap (Flat - AW)","Claimer (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","76","76","76","72","76","76",,,,,
"15:55:00","Dundalk","13","1","Leclerc","63","56","63","56","50","47","47","49","49","52","55","0","0","47","47","47","47","47","48","47","47","47","0","57","54","51","55","52","59","54","51","54","9","63","65","58","64","67","70","64","62","64","81","57","56","50","63","63","51","54","60","47","0","7","1","1","2","3","12","7","13","12","17","14","14","13","13","13","23","20","15","18","17","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Maiden (Flat - Turf)","63","56","55",,"63","56",,,,,
"15:55:00","Dundalk","13","3","Liquid Luck (IRE)","61","64","63","64","68","69","70","70","64","67","68","71","-10","47","47","52","67","56","54","45","60","45","65","58","54","67","75","63","67","55","67","57","71","65","64","81","81","70","75","64","75","69","75","63","50","64","79","60","71","64","75","49","70","12","16","16","11","8","6","1","8","12","7","14","16","17","15","13","10","14","14","13","23","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","80","64","80",,"77","64",,,,,
"15:55:00","Dundalk","13","10","Markievicz (IRE)","48","49","47","47","47","51","53","58","59","60","60","60","-12","47","47","47","47","51","47","47","47","47","47","54","54","61","56","64","55","52","59","57","56","65","64","69","65","74","65","65","69","65","63","52","64","69","65","70","64","53","63","58","61","3","9","9","8","16","11","9","14","11","3","13","12","12","14","30","23","23","16","16","15","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","71","49","66","49","71",,,,,,
