Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-27","13:00:00","Perth","Visit racingtv.com Conditional Jockeys Handicap Hurdle","2m4f ","20","Class 5","Good","3431","7","Right Handed","1","Petite Rhapsody (IRE)","7","Wadge, P","10","Russell, Miss Lucinda V","0","99","168","4.00","7521222","27",,"Shirocco (GER)","Peggy Cullen (IRE)","Gelding","CD","10",
"2022-07-27","13:00:00","Perth","Visit racingtv.com Conditional Jockeys Handicap Hurdle","2m4f ","20","Class 5","Good","3431","7","Right Handed","2","Genever Dragon (IRE)","5","Gillard, Mr T","3","McCain Jnr, D","0","94","163","8.50","3696432","8","Blnk","Dragon Pulse (IRE)","Glen Ginnie (IRE)","Gelding",,"10",
"2022-07-27","13:00:00","Perth","Visit racingtv.com Conditional Jockeys Handicap Hurdle","2m4f ","20","Class 5","Good","3431","7","Right Handed","3","Al Muffrih (IRE)","7","Bellamy, Mr A","6","Jeffreys, D J","0","93","162","4.50","7657042","16","Hood","Sea The Stars (IRE)","Scarlet And Gold (IRE)","Gelding",,"10",
"2022-07-27","13:00:00","Perth","Visit racingtv.com Conditional Jockeys Handicap Hurdle","2m4f ","20","Class 5","Good","3431","7","Right Handed","4","Lone Star","5","Tudor, Jack","0","Kirby, P A","0","91","160","16.00","44535","43"," TT","Kayf Tara","Supreme Gem (IRE)","Mare",,"10",
"2022-07-27","13:00:00","Perth","Visit racingtv.com Conditional Jockeys Handicap Hurdle","2m4f ","20","Class 5","Good","3431","7","Right Handed","5","Leopolds Rock (IRE)","6",,"7","Kirby, P A","0","88","157","0.00","1552132","1",,"Rock Of Gibraltar (IRE)","Trianon","Gelding",,"10",
"2022-07-27","13:00:00","Perth","Visit racingtv.com Conditional Jockeys Handicap Hurdle","2m4f ","20","Class 5","Good","3431","7","Right Handed","6","Topkapi Star","5","Kavanagh, Peter J","0","Whillans, Ewan","0","87","156","5.50","42F3863","27",,"Golden Horn","Burlesque Star (IRE)","Mare",,"10",
"2022-07-27","13:00:00","Perth","Visit racingtv.com Conditional Jockeys Handicap Hurdle","2m4f ","20","Class 5","Good","3431","7","Right Handed","7","A Place Apart (IRE)","8","Jones, Charlotte","0","Harrison, Miss L","0","86","155","40.00","57PPP53","17","CkPc TT","Power","Simadartha (USA)","Gelding",,"10",
"2022-07-27","13:00:00","Perth","Visit racingtv.com Conditional Jockeys Handicap Hurdle","2m4f ","20","Class 5","Good","3431","7","Right Handed","8","The Rutland Rebel (IRE)","6","Smith-Chaston, Emma","3","Hammond, Micky","0","84","153","6.00","7274838","38",,"Delegator","Do Disturb (IRE)","Gelding",,"10",
"2022-07-27","13:35:00","Perth","Edinburgh Gin Classic Handicap Chase","2m ","16","Class 5","Good","3050","5","Right Handed","1","First Angel (FR)","6","Hughes, Brian","0","Morgan, Miss Laura","0","105","168","1.25","6323473","15"," TT","Anabaa Blue","Fontaine De Mars (FR)","Gelding",,"12",
"2022-07-27","13:35:00","Perth","Edinburgh Gin Classic Handicap Chase","2m ","16","Class 5","Good","3050","5","Right Handed","2","Rock On Tommy","7","Bowen, Sean P","0","Murphy, Olly","0","89","152","4.50","5166415","22","Blnk TT","Fair Mix (IRE)","Little Carmela","Gelding","D","12",
"2022-07-27","13:35:00","Perth","Edinburgh Gin Classic Handicap Chase","2m ","16","Class 5","Good","3050","5","Right Handed","3","Spiders Bite (IRE)","10","Tudor, Jack","0","Nicol, Adam","0","88","151","14.00","'P5U646P","46","CkPc TT","Scorpion (IRE)","Model Girl","Gelding","D","12",
"2022-07-27","13:35:00","Perth","Edinburgh Gin Classic Handicap Chase","2m ","16","Class 5","Good","3050","5","Right Handed","4","Six One Nine (IRE)","7","Shanahan, William T","7","Grant, C","0","88","151","8.00","75142F7","30","Vsor TT","Cloudings (IRE)","Indian Athlete (IRE)","Gelding",,"12",
"2022-07-27","13:35:00","Perth","Edinburgh Gin Classic Handicap Chase","2m ","16","Class 5","Good","3050","5","Right Handed","5","Ensel Du Perche (FR)","8",,"0","Barclay, Stella","0","85","148","0.00","'P26P055","1",,"Anabaa Blue","Onvavoir (FR)","Gelding",,"12",
"2022-07-27","13:35:00","Perth","Edinburgh Gin Classic Handicap Chase","2m ","16","Class 5","Good","3050","5","Right Handed","6","Getaman (IRE)","9","Woods, K K","0","Jeffreys, D J","0","79","142","2.25","'04263B2","30","Blnk","Getaway (GER)","Zingarellas Joy (IRE)","Gelding",,"12",
