Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-30","13:00:00","Haydock","Fit Show May 2023 Apprentice Training Series Handicap","5f ","5","Class 5","Soft","4266","10","Straight","1","First Company (IRE)","4","Hopper, Paige","7","Carroll, D","6","77","144","14.00","'0007037","21"," TT","Fast Company (IRE)","Pira Palace (IRE)","Gelding","D","0",
"2022-06-30","13:00:00","Haydock","Fit Show May 2023 Apprentice Training Series Handicap","5f ","5","Class 5","Soft","4266","10","Straight","2","Van Gerwen","9","Wilkie, Brandon","5","Midgley, P T","3","71","138","16.00","'0034651","17",,"Bahamian Bounty","Disco Ball","Gelding","D","0",
"2022-06-30","13:00:00","Haydock","Fit Show May 2023 Apprentice Training Series Handicap","5f ","5","Class 5","Soft","4266","10","Straight","3","Not On Your Nellie (IRE)","5","Clements, Sophie","7","Tinkler, N","10","68","135","11.00","2004244","21","CkPc","Zebedee","Piccadilly Filly (IRE)","Mare","D","0",
"2022-06-30","13:00:00","Haydock","Fit Show May 2023 Apprentice Training Series Handicap","5f ","5","Class 5","Soft","4266","10","Straight","4","May Blossom","3","Winn, Mark","3","OMeara, D","8","73","134","6.50","3854734","21","Vsor","Mayson","Almond Branches","Filly","D","0",
"2022-06-30","13:00:00","Haydock","Fit Show May 2023 Apprentice Training Series Handicap","5f ","5","Class 5","Soft","4266","10","Straight","5","Lotus Rose","3","Peate, Jonny","0","Fell, Roger","4","73","134","2.50","4297631","28",,"Showcasing","Ealaan (USA)","Filly","D","0",
"2022-06-30","13:00:00","Haydock","Fit Show May 2023 Apprentice Training Series Handicap","5f ","5","Class 5","Soft","4266","10","Straight","6","So Smart (IRE)","3","Pyle, William","3","Evans, P D","2","72","133","2.75","98U3222","13",,"Dandy Man (IRE)","Model Looks (IRE)","Gelding",,"0",
"2022-06-30","13:00:00","Haydock","Fit Show May 2023 Apprentice Training Series Handicap","5f ","5","Class 5","Soft","4266","10","Straight","7","Holbache","4","Taff, Miss E","5","Carroll, A W","5","65","132","11.00","1489525","20",,"Coach House (IRE)","By Rights","Gelding","CD","0",
"2022-06-30","13:00:00","Haydock","Fit Show May 2023 Apprentice Training Series Handicap","5f ","5","Class 5","Soft","4266","10","Straight","8","Evasive Power (USA)","6","Cole, Morgan","0","Brisland, Robyn","9","65","132","16.00","7784700","29",,"Elusive Quality (USA)","Casting Director (USA)","Gelding","D","0",
"2022-06-30","13:00:00","Haydock","Fit Show May 2023 Apprentice Training Series Handicap","5f ","5","Class 5","Soft","4266","10","Straight","9","Dawson Lane","4","Brookes, Aiden","0","Camacho, Miss J A","7","61","128","12.00","544","26",,"Mayson","Corps De Ballet (IRE)","Filly",,"0",
"2022-06-30","13:00:00","Haydock","Fit Show May 2023 Apprentice Training Series Handicap","5f ","5","Class 5","Soft","4266","10","Straight","10","Boudica Bay (IRE)","7","Sanna, G","0","Alston, E J","1","61","128","12.00","9007414","16","Blnk","Rip Van Winkle (IRE)","White Shift (IRE)","Mare","CD","0",
"2022-06-30","13:30:00","Haydock","Supalite Decade Dash Fillies Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","1","Bookmark","4",,"5","Loughnane, Daniel Mark","3","77","137","0.00","1453171","5",,"New Approach (IRE)","Free Verse","Filly",,"0",
"2022-06-30","13:30:00","Haydock","Supalite Decade Dash Fillies Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","2","Greek Flame (FR)","4","Marquand, Tom","0","Fanshawe, J R","8","75","135","4.00","4132","42",,"Siyouni (FR)","Flame Of Hestia (IRE)","Filly",,"0",
"2022-06-30","13:30:00","Haydock","Supalite Decade Dash Fillies Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","3","Arctic Fox","6","Nolan, D","0","Todhunter, M","6","74","134","7.00","2542354","19","CkPc","Mastercraftsman (IRE)","Aurora Borealis (IRE)","Mare",,"0",
"2022-06-30","13:30:00","Haydock","Supalite Decade Dash Fillies Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","4","Can Can Girl (IRE)","4","Stott, Kevin","0","Brown, D H","4","73","133","10.00","2312163","15","Vsor","Champs Elysees","Osthurry (IRE)","Filly",,"0",
"2022-06-30","13:30:00","Haydock","Supalite Decade Dash Fillies Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","5","East End Girl","5","Beasley, Connor","0","Wadham, Mrs L","7","70","130","16.00","'0413424","615",,"Youmzain (IRE)","Bermondsey Girl","Mare",,"0",
"2022-06-30","13:30:00","Haydock","Supalite Decade Dash Fillies Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","6","Battle Angel (IRE)","4",,"0","Walford, Mark","5","69","129","0.00","4215016","244","Hood","Iffraaj","Arabescatta","Filly",,"0",
"2022-06-30","13:30:00","Haydock","Supalite Decade Dash Fillies Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","7","Iconique","4","Doyle, James","0","Fellowes, Charlie","9","68","128","5.50","4619372","23",,"Sixties Icon","Rose Cheval (USA)","Filly","D","0",
"2022-06-30","13:30:00","Haydock","Supalite Decade Dash Fillies Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","8","Storm Chaser (FR)","5","Sousa, Silvestre De","0","Channon, M R","1","63","123","1.25","8290731","7",,"Hurricane Run (IRE)","Pachelbelle (FR)","Mare",,"0",
"2022-06-30","13:30:00","Haydock","Supalite Decade Dash Fillies Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","9","Lucky Draw","5","Coughlan, Laura","5","De Giles, Ed","2","56","116","12.00","'U884424","22",,"Roderic OConnor (IRE)","Lucky Breeze (IRE)","Mare","D","0",
"2022-06-30","13:40:00","Perth","Generate Income From Horizon Parking Maiden Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good","4357","6","Right Handed","1","Charlies Rockstar (IRE)","5","Quinlan, Sean","0","Hamilton, Mrs A C","0","0","158","50.00","'0U7","422","Hood","Shirocco (GER)","Johns Eliza (IRE)","Gelding",,"10",
"2022-06-30","13:40:00","Perth","Generate Income From Horizon Parking Maiden Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good","4357","6","Right Handed","2","Holmes St Georges (FR)","5","Jacob, Daryl","0","Crawford, S R B","0","0","158","6.50","4174","25",,"Saddler Maker (IRE)","Une Toulousaine (FR)","Gelding",,"10",
"2022-06-30","13:40:00","Perth","Generate Income From Horizon Parking Maiden Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good","4357","6","Right Handed","3","Kilbrainy (IRE)","6","Mania, Ryan","0","Thomson, A M","0","103","158","3.50","57463F","12",,"Beat Hollow","Portryan Native (IRE)","Gelding",,"10",
