Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-05-04","13:15:00","Newton Abbot","Happy Birthday John Novices Chase (GBB Race)","2m.5f ","16.5","Class 3","Good","7733","3","Left Handed","1","Hang In There (IRE)","8","Bellamy, Tom","0","Lavelle, Miss E C","0","145","154","0.44","2121279","26",,"Yeats (IRE)","Jaldemosa (FR)","Gelding","D","13",
"2022-05-04","13:15:00","Newton Abbot","Happy Birthday John Novices Chase (GBB Race)","2m.5f ","16.5","Class 3","Good","7733","3","Left Handed","2","Treacys Jim (IRE)","8","Buckley, Tom","3","Frost, J D","0","69","154","40.00","'P4P645P","20",,"Milan","Bridge Hotel Lilly (IRE)","Gelding",,"13",
"2022-05-04","13:15:00","Newton Abbot","Happy Birthday John Novices Chase (GBB Race)","2m.5f ","16.5","Class 3","Good","7733","3","Left Handed","3","Wild Max (GER)","7","Cobden, Harry","0","Nicholls, P F","0","128","154","1.75","'FP0P432","37"," TT","Maxios","Wildfahrte (GER)","Gelding","D","13",
"2022-05-04","13:30:00","Chester","ICM Stellar Sports Lily Agnes Conditions Stakes (GBB Race)","5f ","5","Class 2","Good To Soft","15462","6","Left Handed","1","Dunnington Lad (IRE)","2","Downing, George","0","Evans, P D","3","0","130","8.00","51","9"," TT","Camacho","Streetlady (USA)","Colt","D","0",
"2022-05-04","13:30:00","Chester","ICM Stellar Sports Lily Agnes Conditions Stakes (GBB Race)","5f ","5","Class 2","Good To Soft","15462","6","Left Handed","2","Kings Crown (IRE)","2",,"0","Nicholls, Adrian","6","0","130","0.00","23","11",,"Starspangledbanner (AUS)","Textured (IRE)","Gelding",,"0",
"2022-05-04","13:30:00","Chester","ICM Stellar Sports Lily Agnes Conditions Stakes (GBB Race)","5f ","5","Class 2","Good To Soft","15462","6","Left Handed","3","Absolutelyflawless","2","Pearson, Laura","0","Loughnane, David","5","0","125","4.00","1","17",,"Ribchester (IRE)","Key Light (IRE)","Filly","D","0",
"2022-05-04","13:30:00","Chester","ICM Stellar Sports Lily Agnes Conditions Stakes (GBB Race)","5f ","5","Class 2","Good To Soft","15462","6","Left Handed","4","Glorious Angel (IRE)","2","Doyle, James","0","Palmer, Hugo","7","0","125","9.00","3","18",,"Cotai Glory","Angel Meadow","Filly",,"0",
"2022-05-04","13:30:00","Chester","ICM Stellar Sports Lily Agnes Conditions Stakes (GBB Race)","5f ","5","Class 2","Good To Soft","15462","6","Left Handed","5","Ocean Cloud (IRE)","2","Morris, Luke","0","Kelleway, Miss Gay","4","0","125","3.50","11","16",,"Camacho","Sea Of Knowledge (IRE)","Filly","D","0",
"2022-05-04","13:30:00","Chester","ICM Stellar Sports Lily Agnes Conditions Stakes (GBB Race)","5f ","5","Class 2","Good To Soft","15462","6","Left Handed","6","Star Of Lady M","2","Tudhope, Daniel","0","OMeara, D","2","0","125","1.50","11","20",,"Havana Grey","Abraj Dubai (USA)","Filly","D","0",
"2022-05-04","13:30:00","Chester","ICM Stellar Sports Lily Agnes Conditions Stakes (GBB Race)","5f ","5","Class 2","Good To Soft","15462","6","Left Handed","7","Zephina","2","Buick, William","0","Evans, P D","1","0","125","11.00","532","9",,"Zoustar (AUS)","Soho Susie (IRE)","Filly",,"0",
"2022-05-04","13:40:00","Kelso","A.M. Gilhome Joinery & Building Novices Handicap Chase (GBB Race)","2m7.5f ","23.5","Class 4","Good","4684","3","Left Handed","1","Deluxe Range (IRE)","7","Mania, Ryan","0","Thomson, A M","0","113","168","2.75","2345534","33","CkPc","Westerner","Kildea Cailin (IRE)","Gelding","C","17",
"2022-05-04","13:40:00","Kelso","A.M. Gilhome Joinery & Building Novices Handicap Chase (GBB Race)","2m7.5f ","23.5","Class 4","Good","4684","3","Left Handed","2","Hidden Commander (IRE)","7","Quinlan, Sean","0","Coltherd, W S","0","107","162","0.62","6657311","22",,"Shirocco (GER)","Gift Of Freedom (IRE)","Gelding","C","17",
"2022-05-04","13:40:00","Kelso","A.M. Gilhome Joinery & Building Novices Handicap Chase (GBB Race)","2m7.5f ","23.5","Class 4","Good","4684","3","Left Handed","3","Castletown (FR)","10","Fox, Derek R","0","Russell, Miss Lucinda V","0","95","150","4.00","35F9443","13","Blnk","Poliglote","Message Personnel (FR)","Gelding",,"17",
"2022-05-04","13:50:00","Newton Abbot","Racing Partnership TRP Handicap Chase (GBB Race)","2m5f ","21","Class 2","Good","12254","4","Left Handed","1","Rouge Vif (FR)","8","Cobden, Harry","0","Nicholls, P F","0","149","168","1.63","1349434","11"," TT","Sageburg (IRE)","Rouge Amour (FR)","Gelding",,"16",
"2022-05-04","13:50:00","Newton Abbot","Racing Partnership TRP Handicap Chase (GBB Race)","2m5f ","21","Class 2","Good","12254","4","Left Handed","2","Falco Blitz (IRE)","8","Boinville, Nico","0","Henderson, N J","0","140","159","2.75","427P17P","46",,"Falco (USA)","Ignited","Gelding",,"16",
"2022-05-04","13:50:00","Newton Abbot","Racing Partnership TRP Handicap Chase (GBB Race)","2m5f ","21","Class 2","Good","12254","4","Left Handed","3","Eritage (FR)","8","Williams, Lorcan","0","Nicholls, P F","0","137","156","3.00","2P31463","93"," TT","Martaline","Sauves La Reine (FR)","Gelding","CD","16",
"2022-05-04","13:50:00","Newton Abbot","Racing Partnership TRP Handicap Chase (GBB Race)","2m5f ","21","Class 2","Good","12254","4","Left Handed","4","Goa Lil (FR)","6","Nailor, Jordan","3","Twiston-Davies, N A","0","128","147","4.00","3143513","26",,"Samum (GER)","Unekaina (FR)","Gelding","D","16",
"2022-05-04","14:05:00","Chester","tote.co.uk Free Chester Placepot Every Day Handicap","5f ","5","Class 2","Good To Soft","20616","7","Left Handed","1","Hellomydarlin (IRE)","3","Tudhope, Daniel","0","Boughey, George","7","100","135","9.00","2327324","6",,"Galileo Gold","Speed Freak","Filly",,"0",
