Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-09-10","13:30:00","Leopardstown","Ballylinch Stud Irish EBF Ingabelle Stakes (Fillies Listed)","7f ","7","Listed Race","Soft","53097","11","Left Handed","1","Clever And Cool (IRE)","2","Manning, K J","0","Bolger, J S","9","0","128","12.00","1","3",,"Vocalised (USA)","Sunset Beauty (IRE)","Filly",,"0","Flat","Non-Handicap",
"2022-09-10","13:30:00","Leopardstown","Ballylinch Stud Irish EBF Ingabelle Stakes (Fillies Listed)","7f ","7","Listed Race","Soft","53097","11","Left Handed","2","Easy (IRE)","2","Lee, W J","0","Twomey, P","11","0","128","3.33","1","50",,"Kodiac","Gharaaneej (IRE)","Filly",,"0","Flat","Non-Handicap",
"2022-09-10","13:30:00","Leopardstown","Ballylinch Stud Irish EBF Ingabelle Stakes (Fillies Listed)","7f ","7","Listed Race","Soft","53097","11","Left Handed","3","Evenings Empire (IRE)","2","Marquand, Tom","0","Harty, Edward and Patrick","7","0","128","66.00","4418","14",,"Kessaar (IRE)","Somewhere (IRE)","Filly","D","0","Flat","Non-Handicap",
"2022-09-10","13:30:00","Leopardstown","Ballylinch Stud Irish EBF Ingabelle Stakes (Fillies Listed)","7f ","7","Listed Race","Soft","53097","11","Left Handed","4","Highly Desirable (IRE)","2","Lordan, W M","0","Lupini, Miss Natalia","5","0","128","66.00","93","20",,"Twilight Son","Exoptable","Filly",,"0","Flat","Non-Handicap",
"2022-09-10","13:30:00","Leopardstown","Ballylinch Stud Irish EBF Ingabelle Stakes (Fillies Listed)","7f ","7","Listed Race","Soft","53097","11","Left Handed","5","Kayhana (IRE)","2","Hayes, C D","0","Weld, D K","10","0","128","4.00","1","91",,"Harzand (IRE)","Katouna (IRE)","Filly","D","0","Flat","Non-Handicap",
"2022-09-10","13:30:00","Leopardstown","Ballylinch Stud Irish EBF Ingabelle Stakes (Fillies Listed)","7f ","7","Listed Race","Soft","53097","11","Left Handed","6","Library (IRE)","2","Moore, Ryan","0","OBrien, A P","1","0","128","4.00","321","15",,"Galileo (IRE)","Words (IRE)","Filly",,"0","Flat","Non-Handicap",
"2022-09-10","13:30:00","Leopardstown","Ballylinch Stud Irish EBF Ingabelle Stakes (Fillies Listed)","7f ","7","Listed Race","Soft","53097","11","Left Handed","7","Ma Belle Artiste (IRE)","2","McDonogh, D P","0","OBrien, Joseph Patrick","4","0","128","10.00","12","12",,"Zoffany (IRE)","Toi Et Moi (IRE)","Filly","CD","0","Flat","Non-Handicap",
"2022-09-10","13:30:00","Leopardstown","Ballylinch Stud Irish EBF Ingabelle Stakes (Fillies Listed)","7f ","7","Listed Race","Soft","53097","11","Left Handed","8","Satin","2","Foley, Shane","0","Harrington, Mrs John","6","0","128","66.00","'U6","15",,"Australia","Countryside","Filly",,"0","Flat","Non-Handicap",
"2022-09-10","13:30:00","Leopardstown","Ballylinch Stud Irish EBF Ingabelle Stakes (Fillies Listed)","7f ","7","Listed Race","Soft","53097","11","Left Handed","9","Sheyya (IRE)","2","Coen, Ben M","0","Murtagh, J P","3","0","128","8.50","1","100",,"Starspangledbanner (AUS)","Shelannga (IRE)","Filly","CD","0","Flat","Non-Handicap",
"2022-09-10","13:30:00","Leopardstown","Ballylinch Stud Irish EBF Ingabelle Stakes (Fillies Listed)","7f ","7","Listed Race","Soft","53097","11","Left Handed","10","Sweetest Rose (IRE)","2","Carroll, G F","0","Lyons, G M","8","0","128","10.00","3","35",,"Dark Angel (IRE)","Kelsey Rose","Filly",,"0","Flat","Non-Handicap",
