Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","1","Manitou (IRE)","2","Doyle, Hollie","0","Watson, Archie","9","0","128","0.50","33","39",,"Sioux Nation (USA)","Jowana (IRE)","Gelding",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","2","Ticket To Alaska (IRE)","2","Fahy, J P","0","Cox, C G","6","0","128","22.00","9","20",,"Kodiac","Jira","Colt",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","3","Jimmy Mark (IRE)","2","Shepherd, Callum","0","Kittow, W S","10","0","124","28.00","54","39",,"Intrinsic","Kodi Da Capo (IRE)","Colt",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","4","Outreach","2","Heard, Tyler","3","Usher, M D I","1","0","124","66.00","none",,,"Outstrip","Willbeme","Gelding",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","5","Lahaayeb (IRE)","2","Marquand, Tom","0","Palmer, Hugo","12","0","123","25.00","8","21",,"El Kabeir (USA)","Rural Celebration","Filly",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","6","Leonna (IRE)","2","Howarth, Christian","5","Loughnane, Daniel Mark","11","0","123","40.00","67","18",,"Expert Eye","Shy Audience (IRE)","Filly",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","7","Narasha (IRE)","2","Ryan, Rossa","0","Dunlop, E A L","5","0","123","14.00","6","18",,"Zoustar (AUS)","Cheetah","Filly",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","8","Queen Of Thrones (IRE)","2","Cox, William","0","Cox, C G","2","0","123","4.00","96","23",,"Profitable (IRE)","Throne","Filly",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","9","Vetiver","2","Probert, David","0","Balding, A M","7","0","123","4.50","none",,"Hood","Twilight Son","Poana (FR)","Filly",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","10","Tranquillity","2","Rooke, George","0","Morrison, H","8","0","121","28.00","'04","22",,"Massaat (IRE)","Tranquil Flight","Filly",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","11","Cluedo (IRE)","2","Turner, Hayley","0","Candy, H","4","0","119","18.00","7","48",,"Kodiac","Symbol Of Peace (IRE)","Filly",,"0","Flat","Maiden",
"2022-08-30","13:20:00","Chepstow","David Lucas Bookmaker - Why Bet Elsewhere Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3672","11","Straight","12","Lady Amanda (IRE)","2",,"0","Hannon (Jnr), Richard","3","0","119","0.00","4","8",,"Camacho","Lido Lady (IRE)","Filly",,"0","Flat","Maiden",
"2022-08-30","13:30:00","Ripon","Download The Free At The Races App EBF Fillies Restricted Novice Stakes (GBB Race)","5f ","5","Class 4","Good","4860","4","Straight","1","Girl Magic","2","ONeill, K T","0","Haynes, Alice","3","0","135","1.00","71","104",,"Havana Grey","Blithe Spirit","Filly","D","0","Flat","Novices",
"2022-08-30","13:30:00","Ripon","Download The Free At The Races App EBF Fillies Restricted Novice Stakes (GBB Race)","5f ","5","Class 4","Good","4860","4","Straight","2","Sparkling Red (IRE)","2","Beasley, Connor","0","Dods, M","1","79","135","1.50","2221","25",,"Bungle Inthejungle","Hint Of Red (IRE)","Filly","D","0","Flat","Novices",
"2022-08-30","13:30:00","Ripon","Download The Free At The Races App EBF Fillies Restricted Novice Stakes (GBB Race)","5f ","5","Class 4","Good","4860","4","Straight","3","Ravens Up (IRE)","2","Sayette, B D L","3","Botti, M","2","0","128","7.50","93","10",,"Ravens Pass (USA)","Up Tempo","Filly",,"0","Flat","Novices",
"2022-08-30","13:30:00","Ripon","Download The Free At The Races App EBF Fillies Restricted Novice Stakes (GBB Race)","5f ","5","Class 4","Good","4860","4","Straight","4","Three Beauz","2","Lee, Clifford","0","Feilden, Miss J","4","0","128","10.00","27","33",,"Brazen Beau (AUS)","Three Gracez","Filly",,"0","Flat","Novices",
"2022-08-30","13:40:00","Epsom","Chantilly Nursery","7f ","7","Class 5","Good","5076","6","Left Handed","1","Star Player","2","Burns, Harry","5","Crisford, Simon","1","72","137","3.00","733","44",,"Zoffany (IRE)","Lunar Phase (IRE)","Gelding",,"0","Flat","Handicap Nursery",
