Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-04-05","13:40:00","Fontwell","Download The AK Bets App Hands And Heels Handicap Hurdle (Conditional/Amateur Jockeys Race)","2m6f ","22","Class 5","Heavy","3248","8","Left Handed","1","Breizh Alko (FR)","13","Chance, Miss Louise","5","Keighley, M","0","97","168","12.00","'P21P33P","19","CkPc","Balko (FR)","Quisiera (FR)","Gelding",,"11","National Hunt","Handicap Hurdle","Pulled Up","3","4840","6050","6050","0","4","0","Chepstow","3",
"2024-04-05","13:40:00","Fontwell","Download The AK Bets App Hands And Heels Handicap Hurdle (Conditional/Amateur Jockeys Race)","2m6f ","22","Class 5","Heavy","3248","8","Left Handed","2","Judge Earle (IRE)","12","Voyce, Miss Abigail Taylor","5","Bowen, P","0","97","168","8.50","5112645","177","CkPc","Court Cave (IRE)","Louiss Teffia (IRE)","Gelding",,"11","National Hunt","Handicap Hurdle","Fifth","9","4840","6050","5940","0","5","5","Ludlow","9",
"2024-04-05","13:40:00","Fontwell","Download The AK Bets App Hands And Heels Handicap Hurdle (Conditional/Amateur Jockeys Race)","2m6f ","22","Class 5","Heavy","3248","8","Left Handed","3","Colonel Whizz (IRE)","6","Saunders, Lewis","3","Murphy, Olly","0","94","165","4.00","262373","19"," TT","Soldier Of Fortune (IRE)","Gee Whizz (FR)","Gelding",,"11","National Hunt","Handicap Hurdle","Third","6","4840","5500","0","0","0","0","Huntingdon","6",
"2024-04-05","13:40:00","Fontwell","Download The AK Bets App Hands And Heels Handicap Hurdle (Conditional/Amateur Jockeys Race)","2m6f ","22","Class 5","Heavy","3248","8","Left Handed","4","Caughtinaspell (IRE)","6","Boyden, Mr Oliver","3","Murphy, Olly","0","93","164","8.50","89647","98",,"Milan","Curvacious (IRE)","Mare",,"11","National Hunt","Handicap Hurdle","Seventh","5","4840","5060","0","0","0","0","Limerick","5",
"2024-04-05","13:40:00","Fontwell","Download The AK Bets App Hands And Heels Handicap Hurdle (Conditional/Amateur Jockeys Race)","2m6f ","22","Class 5","Heavy","3248","8","Left Handed","5","Pipers Cross (IRE)","7","Johnstone-baker, Mr Cameron","5","Llewellyn, Robert","0","92","163","3.33","4322213","25","CkPc","Soldier Of Fortune (IRE)","Oatfield Lady (IRE)","Mare",,"11","National Hunt","Handicap Hurdle","Third","8","4840","5720","5720","0","1","1","Stratford","8",
"2024-04-05","13:40:00","Fontwell","Download The AK Bets App Hands And Heels Handicap Hurdle (Conditional/Amateur Jockeys Race)","2m6f ","22","Class 5","Heavy","3248","8","Left Handed","6","Escobedo","6","Jones, Lily","5","Kirk, S","0","85","156","33.00","5637308","10",,"Nathaniel (IRE)","Notary","Gelding",,"11","National Hunt","Handicap Hurdle","Eighth","6","4840","4620","3740","0","0","1","Taunton","12",
"2024-04-05","13:40:00","Fontwell","Download The AK Bets App Hands And Heels Handicap Hurdle (Conditional/Amateur Jockeys Race)","2m6f ","22","Class 5","Heavy","3248","8","Left Handed","7","Goguenard (FR)","8","Atkins, Mr Harry","0","Jeffreys, D J","0","84","155","2.75","'0B01121","25",,"Bucks Boum (FR)","Ouchka (FR)","Gelding","D","11","National Hunt","Handicap Hurdle","First","4","4840","4840","4840","1","0","2","Stratford","4",
"2024-04-05","13:40:00","Fontwell","Download The AK Bets App Hands And Heels Handicap Hurdle (Conditional/Amateur Jockeys Race)","2m6f ","22","Class 5","Heavy","3248","8","Left Handed","8","Military Tycoon (IRE)","4","McCain-Mitchell, Toby","3","Mulholland, N P","0","92","153","5.00","2519764","19","CkPc","Free Eagle (IRE)","Candle Lit (IRE)","Gelding",,"11","National Hunt","Handicap Hurdle","Fourth","3","4840","4510","3080","0","0","1","Huntingdon","9",
"2024-04-05","14:00:00","Lingfield","Enjoy The Racing App For Free Handicap","1m4f ","12","Class 6","Standard","2983","16","Left Handed","1","Night Bear","7","Ryan, Rossa","0","Carroll, A W","13","62","137","12.00","8668733","13","CkPc","Dragon Pulse (IRE)","Contenance (IRE)","Gelding","D","0","All Weather","Handicap","Third","1","2640","3630","2640","1","0","3","Newcastle","8",
"2024-04-05","14:00:00","Lingfield","Enjoy The Racing App For Free Handicap","1m4f ","12","Class 6","Standard","2983","16","Left Handed","2","Beat The Heat","7","Catton, Luke","5","Boyle, J R","4","62","137","18.00","182613P","151","CkPc","Hot Streak (IRE)","Touriga","Gelding","D","0","All Weather","Handicap","Pulled Up","0","2640","4840","4290","1","8","0","Plumpton","6",
