Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-07-18","14:20:00","Hamilton","British Stallions Studs EBF Nursery","5f ","5","Class 4","Good","5286","5","Straight","1","J Street","2","Gray, S A","0","Lidster, Craig","1","81","140","2.75","4921","8",,"Washington Dc (IRE)","Mookhlesa","Filly","D","0","Flat","Handicap Nursery","First","4","1100","1320","1100","1","0","0","Catterick","4",
"2024-07-18","14:20:00","Hamilton","British Stallions Studs EBF Nursery","5f ","5","Class 4","Good","5286","5","Straight","2","Station X","2","Breslin, Andrew","3","Smart, B","2","77","136","7.50","286","26",,"Dark Angel (IRE)","Shes A Worldie (IRE)","Colt",,"0","Flat","Handicap Nursery","Sixth","3","1100","1100","0","0","0","0","Redcar","3",
"2024-07-18","14:20:00","Hamilton","British Stallions Studs EBF Nursery","5f ","5","Class 4","Good","5286","5","Straight","3","Triple Charged (IRE)","2","Lee, Clifford","0","Burke, K R","5","75","134","9.00","4370","5","Vsor","Invincible Spirit (IRE)","Little Downs","Colt",,"0","Flat","Handicap Nursery","Thirteenth","4","1100","1320","0","0","0","0","York","4",
"2024-07-18","14:20:00","Hamilton","British Stallions Studs EBF Nursery","5f ","5","Class 4","Good","5286","5","Straight","4","Kiss Me My Love (IRE)","2","Fanning, Joe","0","Johnston, Charlie","4","73","132","3.50","2210","29",,"Invincible Spirit (IRE)","Love Street (USA)","Filly",,"0","Flat","Handicap Nursery","Nineteenth","4","1100","1320","1320","0","1","0","Ascot","4",
"2024-07-18","14:20:00","Hamilton","British Stallions Studs EBF Nursery","5f ","5","Class 4","Good","5286","5","Straight","5","Lady Luzon (IRE)","2","Tudhope, Daniel","0","OMeara, D","3","69","128","1.38","422","26",,"Pinatubo (IRE)","Jadanna (IRE)","Filly",,"0","Flat","Handicap Nursery","Second","3","1100","1320","0","0","0","0","Redcar","3",
"2024-07-18","14:30:00","Chepstow","Anderson Waste Management Apprentice Handicap","5f ","5","Class 5","Good","3716","6","Straight","1","Just Glamorous (IRE)","11","Mangan, Gina","0","Mason, Christopher","6","69","141","11.00","'0144676","28",,"Arcano (IRE)","Glamorous Air (IRE)","Gelding","D","0","Flat","Handicap","Sixth","1","1100","1320","1210","8","1","0","Lingfield","5",
"2024-07-18","14:30:00","Chepstow","Anderson Waste Management Apprentice Handicap","5f ","5","Class 5","Good","3716","6","Straight","2","Recon Mission (IRE)","8","Fraser, Kaiya","3","Carroll, A W","1","66","138","4.50","5806226","38",,"Kodiac","Ermine Ruby","Gelding","D","0","Flat","Handicap","Sixth","5","1100","1320","1320","4","3","0","Windsor","11",
"2024-07-18","14:30:00","Chepstow","Anderson Waste Management Apprentice Handicap","5f ","5","Class 5","Good","3716","6","Straight","3","So Smart (IRE)","5","Hutchinson, Callum","0","Harris, Miss G","5","66","138","2.00","4757132","6","CkPc TT","Dandy Man (IRE)","Model Looks (IRE)","Gelding","D","0","Flat","Handicap","Second","7","1100","1210","1100","2","0","0","Chepstow","9",
"2024-07-18","14:30:00","Chepstow","Anderson Waste Management Apprentice Handicap","5f ","5","Class 5","Good","3716","6","Straight","4","Big Time Rascal","3","Peate, Jonny","0","Cole, P F I","3","70","138","5.50","58926","17","Hood","Blue Point (IRE)","Guerriere (IRE)","Gelding",,"0","Flat","Handicap","Sixth","2","1100","1210","0","0","0","0","Windsor","4",
"2024-07-18","14:30:00","Chepstow","Anderson Waste Management Apprentice Handicap","5f ","5","Class 5","Good","3716","6","Straight","5","Revenue (IRE)","3","Dobie, Georgia","0","Houghton, Eve Johnson","4","67","135","2.50","5552132","24",,"Profitable (IRE)","Exceed My Budget","Gelding",,"0","Flat","Handicap","Second","6","1100","1430","1210","0","2","0","Bath","9",
