Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","1","Al Hajaj (IRE)","2","Hornby, Rob","0","Mohammed, Ismail","12","0","128","50.00","none",,,"War Command (USA)","Dundels Spirit (IRE)","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","2","Bridge","2","Marquand, Tom","0","Meehan, B J","3","0","128","28.00","none",,,"Golden Horn","Sadilla","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","3","Desert Order (IRE)","2","Doyle, James","0","Appleby, Charlie","11","0","128","11.00","none",,,"Dubawi (IRE)","Duchess Of Berry","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","4","Epictetus (IRE)","2","Harley, M","0","Gosden, John and Thady","6","0","128","11.00","none",,,"Kingman","Thistle Bird","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","5","Ezaj","2","Dawson, R","0","Mohammed, Ismail","9","0","128","22.00","54","14",,"No Nay Never (USA)","Away (IRE)","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","6","Flying Honours","2","Buick, William","0","Appleby, Charlie","1","0","128","1.25","none",,,"Sea The Stars (IRE)","Powder Snow (USA)","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","7","Fully Deployed","2","Shepherd, Callum","0","Spiller, Henry","2","0","128","100.00","none",,,"Muhaarar","Thafeera (USA)","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","8","Hope You Can Run (IRE)","2","Dettori, L","0","Johnston, M","13","0","128","3.50","2","26",,"Lope De Vega (IRE)","Shelbysmile (USA)","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","9","Leadman","2","Probert, David","0","Balding, A M","5","0","128","9.00","none",,,"Kingman","Big Break","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","10","Manifested (IRE)","2","Levey, S M","0","Hannon (Jnr), Richard","8","0","128","40.00","none",,,"Camacho","Mots Croises","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","11","Oasis Power (FR)","2","Callan, N","0","Tate, James","10","0","128","28.00","3","15",,"Oasis Dream","Fleur (USA)","Colt",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","12","Ray Vonn (IRE)","2","Morris, Luke","0","Kelleway, Miss Gay","7","0","128","80.00","none",,,"Galileo Gold","Golden Flower","Gelding",,"0",
"2022-07-08","13:15:00","Newmarket (July)","Weatherbys British EBF Maiden Stakes","7f ","7","Class 3","Good To Firm","8100","13","Straight","13","Signcastle City (IRE)","2","Atzeni, Andrea","0","Hannon (Jnr), Richard","4","0","128","5.50","none",,,"Dark Angel (IRE)","Uae Queen","Colt",,"0",
"2022-07-08","13:50:00","Newmarket (July)","bet365 Handicap (Heritage Handicap)","1m2f ","10","Class 2","Good To Firm","51540","12","Right Handed","1","Natural World (IRE)","3","Doyle, James","0","Appleby, Charlie","4","102","135","11.00","136","49",,"Frankel","Skiffle","Gelding",,"0",
"2022-07-08","13:50:00","Newmarket (July)","bet365 Handicap (Heritage Handicap)","1m2f ","10","Class 2","Good To Firm","51540","12","Right Handed","2","New London (IRE)","3","Buick, William","0","Appleby, Charlie","1","99","132","2.25","112","65",,"Dubawi (IRE)","Bright Beacon","Colt","D","0",
