Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-02-23","13:00:00","Sedgefield","Download The At The Races App Mares Novices Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4753","8","Left Handed","1","Midnight Shuffle","8",,"0","Coltherd, W S","0","0","166","0.00","71521","4",,"Midnight Legend","Lifestyle","Mare",,"10","National Hunt","Novices Hurdle",
"2023-02-23","13:00:00","Sedgefield","Download The At The Races App Mares Novices Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4753","8","Left Handed","2","Aubis Walk (FR)","7","Hughes, Brian","0","Richards, N G","0","106","159","1.88","22F","45",,"Walk In The Park (IRE)","Aubisquinette (FR)","Mare",,"10","National Hunt","Novices Hurdle",
"2023-02-23","13:00:00","Sedgefield","Download The At The Races App Mares Novices Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4753","8","Left Handed","3","Blooming Fortune (IRE)","6",,"0","Smith, Paula","0","0","159","0.00","'0","58","Hood","Soldier Of Fortune (IRE)","Ballyknock Present (IRE)","Mare",,"10","National Hunt","Novices Hurdle",
"2023-02-23","13:00:00","Sedgefield","Download The At The Races App Mares Novices Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4753","8","Left Handed","4","Its Maisy (IRE)","5","Chapman, Ross","0","Smith, Mrs S J","0","0","159","14.00","793","27",,"Sageburg (IRE)","Arts Theater (IRE)","Mare",,"10","National Hunt","Novices Hurdle",
"2023-02-23","13:00:00","Sedgefield","Download The At The Races App Mares Novices Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4753","8","Left Handed","5","Our Laura B (IRE)","5","Hogan, Mr J","5","Haslam, B M R","0","0","159","16.00","72244","25",,"Sans Frontieres (IRE)","Dear Bach (IRE)","Mare",,"10","National Hunt","Novices Hurdle",
"2023-02-23","13:00:00","Sedgefield","Download The At The Races App Mares Novices Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4753","8","Left Handed","6","Turbulent Power","5","Anderson, Mr A","5","Rothwell, B S","0","90","159","20.00","44U864F","20",,"Power","Skywards Miles (IRE)","Mare",,"10","National Hunt","Novices Hurdle",
"2023-02-23","13:00:00","Sedgefield","Download The At The Races App Mares Novices Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4753","8","Left Handed","7","Vertice (IRE)","6","Williamson, Joseph","5","Thompson, D W","0","0","159","80.00","6668895","21",,"Toronado (IRE)","Asima (IRE)","Mare",,"10","National Hunt","Novices Hurdle",
"2023-02-23","13:00:00","Sedgefield","Download The At The Races App Mares Novices Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4753","8","Left Handed","8","Western Jill (IRE)","5","Wedge, Adam","0","Morgan, Miss Laura","0","0","159","3.33","3","15",,"Westerner","Miss Pepperpot (IRE)","Mare",,"10","National Hunt","Novices Hurdle",
"2023-02-23","13:00:00","Sedgefield","Download The At The Races App Mares Novices Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4753","8","Left Handed","9","Worldly Approach (IRE)","7","Austin, Edward","5","McMahon, H","0","74","159","200.00","'08850UP","4",,"Dawn Approach (IRE)","Mundana (IRE)","Mare",,"10","National Hunt","Novices Hurdle",
"2023-02-23","13:00:00","Sedgefield","Download The At The Races App Mares Novices Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4753","8","Left Handed","10","Jamaicaine (FR)","4","McMenamin, Daniel","0","Mulholland, N P","0","0","145","3.33","none",,,"Martinborough (JPN)","Desideria (FR)","Filly",,"10","National Hunt","Novices Hurdle",
"2023-02-23","13:30:00","Sedgefield","Vickers.Bet Proudly Supporting British Racing Novices Handicap Chase","2m5.5f ","21.5","Class 5","Good","5809","7","Left Handed","1","Big Changes","6","Wedge, Adam","0","Morgan, Miss Laura","0","98","168","2.25","8721135","50",,"Kayf Tara","Harrys Whim","Gelding","C","17","National Hunt","Handicap Novices Chase",
"2023-02-23","13:30:00","Sedgefield","Vickers.Bet Proudly Supporting British Racing Novices Handicap Chase","2m5.5f ","21.5","Class 5","Good","5809","7","Left Handed","2","Raleagh Flora","8","Brooke, Henry","0","Ellison, B","0","95","165","16.00","60025BF","803","CkPc","Red Rocks (IRE)","Sommerflora (GER)","Gelding",,"17","National Hunt","Handicap Novices Chase",
"2023-02-23","13:30:00","Sedgefield","Vickers.Bet Proudly Supporting British Racing Novices Handicap Chase","2m5.5f ","21.5","Class 5","Good","5809","7","Left Handed","3","Trac (FR)","6","OFarrell, C","0","Hammond, Micky","0","93","163","2.25","71P5121","20","CkPc","Kingsalsa (USA)","Belobaka (FR)","Gelding",,"17","National Hunt","Handicap Novices Chase",
"2023-02-23","13:30:00","Sedgefield","Vickers.Bet Proudly Supporting British Racing Novices Handicap Chase","2m5.5f ","21.5","Class 5","Good","5809","7","Left Handed","4","Joie De Vivre (IRE)","8","Quinlan, Sean","0","Todhunter, M","0","89","159","6.50","3321349","28","Vsor","Mastercraftsman (IRE)","Fragonard","Mare","C","17","National Hunt","Handicap Novices Chase",
"2023-02-23","13:30:00","Sedgefield","Vickers.Bet Proudly Supporting British Racing Novices Handicap Chase","2m5.5f ","21.5","Class 5","Good","5809","7","Left Handed","5","Coolmoyne","7","Kington, John","0","Waugh, S G","0","87","157","7.00","'F35P423","23"," TT","Ocovango","High Life","Gelding",,"17","National Hunt","Handicap Novices Chase",
"2023-02-23","13:30:00","Sedgefield","Vickers.Bet Proudly Supporting British Racing Novices Handicap Chase","2m5.5f ","21.5","Class 5","Good","5809","7","Left Handed","6","Quiet Flow","8","Midgley, Tom","5","England, Sam","0","85","155","3.50","5623P32","15","CkPc TT","Sholokhov (IRE)","Sardagna (FR)","Gelding",,"17","National Hunt","Handicap Novices Chase",
"2023-02-23","13:30:00","Sedgefield","Vickers.Bet Proudly Supporting British Racing Novices Handicap Chase","2m5.5f ","21.5","Class 5","Good","5809","7","Left Handed","7","Ballyfarsoon (IRE)","12","Johnson, Alison","7","Winks, P","0","72","142","66.00","'070P480","58",,"Medicean","Amzara (IRE)","Gelding",,"17","National Hunt","Handicap Novices Chase",
"2023-02-23","13:40:00","Huntingdon","Visit racingtv.com Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good","5809","4","Right Handed","1","Trapista (FR)","6","ONeill, Jonjo (Jr)","0","ONeill, Jonjo","0","119","166","2.50","165P353","27",,"Golden Horn","Quezon Sun (GER)","Mare","C","12","National Hunt","Handicap Novices Chase",
"2023-02-23","13:40:00","Huntingdon","Visit racingtv.com Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good","5809","4","Right Handed","2","Maninsane (IRE)","8","Twiston-Davies, Sam","0","Longsdon, C E","0","116","163","3.33","6324172","27","CkPc TT","Salutino (GER)","Dont Fall (IRE)","Gelding","C","12","National Hunt","Handicap Novices Chase",
"2023-02-23","13:40:00","Huntingdon","Visit racingtv.com Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good","5809","4","Right Handed","3","Charlies Glance","7","Martin, James","7","Martin, Andrew J","0","113","160","3.33","321P355","57",,"Passing Glance","Call Me A Legend","Gelding","D","12","National Hunt","Handicap Novices Chase",
"2023-02-23","13:40:00","Huntingdon","Visit racingtv.com Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good","5809","4","Right Handed","4","Great Heartjac (FR)","8","Brennan, P J","0","OBrien, Fergal","0","109","156","2.00","24P7751","78",,"Blue Bresil (FR)","Aqua Fontana (FR)","Gelding",,"12","National Hunt","Handicap Novices Chase",
