Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","1","Dandy Lichious (IRE)","2","Stone-Walsh, C","7","Flynn, Paul W","3","75","134","11.00","50544","70"," TT","Dandy Man (IRE)","Ana Lichious (IRE)","Gelding",,"0","All Weather","Maiden","Fourth","0","1540","1760","0","0","0","0","Cork","5",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","2","Cash Collector (IRE)","2","Whelan, R P","0","Collins, Tracey / Halford, Mick","8","0","132","16.00","none",,,"Make Believe","High Haven (IRE)","Gelding",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","3","Tiger King (FR)","2","Lee, W J","0","OBrien, Richard John","10","0","132","14.00","'0","28"," TT","Inns Of Court (IRE)","Pink Perpetue (FR)","Colt",,"0","All Weather","Maiden","Eleventh","0","1540","1210","0","0","0","0","Navan","1",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","4","Eddie G (IRE)","2","Caffrey, Adam","5","McGuinness, Adrian","12","0","128","25.00","40","15",,"Kuroshio (AUS)","Leitra Lady (IRE)","Colt",,"0","All Weather","Maiden","Tenth","0","1540","1320","0","0","0","0","Curragh","2",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","5","Strings Of Gold (IRE)","2","McAteer, L T","0","Barrett, James M","4","0","128","16.00","none",,,"Tagula (IRE)","Goldspun","Colt",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","6","Twotwo And Two (FR)","2","Curran, D N","7","Leavy, James","14","0","128","40.00","none",,,"Lawman (FR)","Idealist","Colt",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","7","Celebrity Icon (IRE)","2","Foley, Shane","0","Harrington, Mrs John","5","0","127","3.50","none",,,"Cotai Glory","Festina Lent","Filly",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","8","Step It Out (IRE)","2","Carroll, G F","0","OCallaghan, M D","11","0","127","4.00","none",,,"Inns Of Court (IRE)","Best Steps (IRE)","Filly",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","9","Clever Impulse (USA)","2","Halpin, G P","0","OBrien, Joseph Patrick","2","0","125","1.38","4","33",,"Astern (AUS)","Pick Of The Pack (USA)","Filly",,"0","All Weather","Maiden","Fourth","0","1540","1540","0","0","0","0","Dundalk","1",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","10","Jaadil (IRE)","2","Kearney, J","5","Lyons, G M","1","0","125","14.00","60","118",,"Kessaar (IRE)","Angel Of Light (IRE)","Filly",,"0","All Weather","Maiden","Seventeenth","0","1540","1650","0","0","0","0","Leopardstown","2",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","11","Sofia Tesoro (IRE)","2","Ryan, J J G","5","McCourt, T G","7","0","123","66.00","60","34",,"Decorated Knight","Mawu (FR)","Filly",,"0","All Weather","Maiden","Sixteenth","0","1540","1540","0","0","0","0","Curragh","2",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","12","Benwelt Gem (IRE)","2","Rutledge, Siobhan","3","McConnell, John C","13","0","121","33.00","8","28",,"Anjaal","Wasmi (IRE)","Filly",,"0","All Weather","Maiden","Eighth","0","1540","1210","0","0","0","0","Navan","1",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","13","Bettys Secret (IRE)","2","Powell, J A","3","Fahey, Mark","6","0","121","33.00","none",,,"Dragon Pulse (IRE)","Invincible Queen (IRE)","Filly",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-11-15","13:50:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 1)","7f ","7",,"Standard","6372","14","Left Handed","14","Chick Flick (IRE)","2","Hayes, C D","0","Halley, Josh","9","0","121","28.00","none",,,"Elusive Pimpernel (USA)","Katch Me Katie","Filly",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-11-15","14:20:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 2)","7f ","7",,"Standard","6372","14","Left Handed","1","Little Lady Lucy (IRE)","2","Halpin, G P","0","OBrien, Joseph Patrick","1","0","129","7.00","none",,,"Expert Eye","Jazzy Belle (IRE)","Filly",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-11-15","14:20:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 2)","7f ","7",,"Standard","6372","14","Left Handed","2","Bergamasco (IRE)","2","Ryan, J J G","5","Davison, Jack W","9","0","128","8.00","453","14",,"Cappella Sansevero","Passified Lady (USA)","Gelding",,"0","All Weather","Maiden","Third","0","1540","1650","0","0","0","0","Dundalk","3",
"2023-11-15","14:20:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 2)","7f ","7",,"Standard","6372","14","Left Handed","3","Nedita (IRE)","2","McAteer, L T","0","Marnane, David","7","0","128","6.50","none",,,"Elzaam (AUS)","Adaptation","Gelding",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-11-15","14:20:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 2)","7f ","7",,"Standard","6372","14","Left Handed","4","Are You In Or Out (IRE)","2","Heffernan, J A","0","Stafford, Paul","2","0","127","150.00","8000","25",,"Inns Of Court (IRE)","Fairy Cloak (IRE)","Filly",,"0","All Weather","Maiden","Twelfth","0","1540","1540","0","0","0","0","Leopardstown","4",
"2023-11-15","14:20:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 2)","7f ","7",,"Standard","6372","14","Left Handed","5","Sumptuary Law (IRE)","2","Kearney, J","5","Lyons, G M","5","0","127","4.00","42","33",,"Holy Roman Emperor (IRE)","Fashion Line (IRE)","Filly",,"0","All Weather","Maiden","Second","0","1540","1540","0","0","0","0","Dundalk","2",
"2023-11-15","14:20:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 2)","7f ","7",,"Standard","6372","14","Left Handed","6","Ateenosix (IRE)","2","Whelan, R P","0","Collins, Tracey / Halford, Mick","14","0","126","8.00","6","33",,"The Irish Rover (IRE)","Egans Rose (IRE)","Colt",,"0","All Weather","Maiden","Sixth","0","1540","1540","0","0","0","0","Dundalk","1",
"2023-11-15","14:20:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 2)","7f ","7",,"Standard","6372","14","Left Handed","7","Bacio (IRE)","2","Rutledge, Siobhan","3","Lavery, Ms Sheila","12","0","126","150.00","'0","14",,"Gustav Klimt (IRE)","Lady Ultra (IRE)","Colt",,"0","All Weather","Maiden","Twelfth","0","1540","1540","0","0","0","0","Dundalk","1",
"2023-11-15","14:20:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 2)","7f ","7",,"Standard","6372","14","Left Handed","8","Sinbad My Dad (IRE)","2","McSweeney, O","5","Fahey, Seamus","13","74","126","14.00","84674","15","CkPc","Smooth Daddy (USA)","Mossys Lodge","Gelding",,"0","All Weather","Maiden","Fourth","0","1540","1760","0","0","0","0","Curragh","5",
"2023-11-15","14:20:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 2)","7f ","7",,"Standard","6372","14","Left Handed","9","Sorrento Sky (IRE)","2","Carroll, G F","0","Cromwell, Gavin Patrick","10","0","126","4.00","none",,,"Prince Of Lir (IRE)","Briarfield Lady (IRE)","Colt",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-11-15","14:20:00","Dundalk","View Restaurant At Dundalk Stadium Median Auction Maiden (Div 2)","7f ","7",,"Standard","6372","14","Left Handed","10","Super Exceed (IRE)","2","Hayes, C D","0","Mullins, Thomas","6","0","125","33.00","none",,,"Ribchester (IRE)","Power To Exceed (IRE)","Filly",,"0","All Weather","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
