Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","1","Baron Wild (IRE)","4","Blackmore, Rachael","0","Bromhead, Henry De","0","109","161","4.00","'0929665","37"," TT","Zoffany (IRE)","Wild Child (IRE)","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","2","Bears Hug (IRE)","4","Condon, R J","7","Sexton, Adrian","0","0","161","10.00","'0090674","6",,"Kodi Bear (IRE)","Ever Evolving (FR)","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","3","Single Edition (IRE)","4","Flanagan, S W","0","Slevin, Nigel","0","0","161","8.00","616","37",,"Buratino (IRE)","Air Of Mystery","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","4","As Tears Go By","4","Gainford, Mr J C","0","Elliott, Gordon","0","0","153","14.00","'0","75",,"Vadamos (FR)","Our Girl Salley (IRE)","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","5","Coldstream (IRE)","4","Smithers, P T","7","Fahey, Jarlath P","0","0","153","33.00","4567807","10",,"Australia","Balandra","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","6","Dark Matter (IRE)","4",,"0","Martin, A J","0","0","153","0.00","79P0408","2",,"Dark Angel (IRE)","Mrs King (IRE)","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","7","Davids Lad (IRE)","4","ODwyer, Charlie","7","ODwyer, Conor","0","0","153","16.00","'0009","26",,"Anjaal","House In Wood (FR)","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","8","King Gresel (IRE)","4","Moore, Niall","7","Fenton, Philip","0","0","153","25.00","none",,,"Famous Name","Beesplease (IRE)","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","9","Rock Ya Boy Ya (IRE)","4",,"0","Casey, Francis","0","109","153","0.00","6F76430","11"," TT","Red Jazz (USA)","Fingal Rock (IRE)","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","10","Strikeback (FR)","4","OKeeffe, Sean F","0","Morrison, J","0","0","153","33.00","54000","26",,"Intello (GER)","Serisia (FR)","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","11","Wrecking Ball Paul (IRE)","4","Kennedy, J W","0","Elliott, Gordon","0","0","153","3.50","304P","26","Hood","Jet Away","Virginia Rose (IRE)","Gelding",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","12","Brogue Belle (IRE)","4","OKeeffe, Darragh","0","Lee, Norman","0","0","146","66.00","60","26","Hood TT","Shirocco (GER)","Sublime Being (IRE)","Filly",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","13","Edge Of My Seat (IRE)","4","McDonagh, Mark M","5","Howard, Aidan Anthony","0","0","146","1.75","'0900442","26",,"Mastercraftsman (IRE)","Only Young Once (IRE)","Filly",,"9",
"2022-07-10","13:35:00","Sligo","Killyhevlin Lakeside Hotel & Lodges Maiden Hurdle","2m1f ","17",,"Good To Yielding","5575","12","Right Handed","14","Leylani (IRE)","4","Orr, Conor","0","Fowler, Mrs Lorna","0","0","146","20.00","none",,,"Califet (FR)","Royal Moll (IRE)","Filly",,"9",
