Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","1","Desert Boots","4","Morris, Luke","0","Pearce, Simon","8","67","140","4.50","1360022","24",,"Belardo (IRE)","City Chic (USA)","Gelding","CD","0","All Weather","Handicap",
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","2","Kaths Toyboy","4","Kirby, Adam","0","Murphy, Mike / Keady, Michael","2","64","137","4.00","2282512","8","Vsor","Gregorian (IRE)","Its Dubai Dolly","Gelding",,"0","All Weather","Handicap",
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","3","Silks Pass","3",,"0","Haynes, Alice","6","65","137","0.00","3053294","7","Blnk TT","Excelebration (IRE)","Jadwiga","Colt",,"0","All Weather","Handicap",
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","4","Dors Toyboy (IRE)","5","Bennett, Charlie","0","Ivory, D K","9","62","135","2.75","6192122","44","CkPc","Dark Angel (IRE)","Rathaath (IRE)","Gelding","CD","0","All Weather","Handicap",
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","5","Luna Queen","3","McEntee, Grace","3","Allen, C N","11","62","134","25.00","8634198","7","Blnk","Al Kazeem","Go Between","Filly","C","0","All Weather","Handicap",
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","6","Under Curfew","6","Fisher, Jonathan","5","Carroll, A W","4","61","134","5.00","3938654","19",,"Stimulation (IRE)","Thicket","Gelding","C","0","All Weather","Handicap",
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","7","Fourshadesofsilver","3",,"3","Ryan, J","3","61","133","0.00","7517686","8","Blnk","Ardad (IRE)","Reaching Ahead (USA)","Gelding",,"0","All Weather","Handicap",
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","8","Flagman","4","Keeley, Aidan","5","Faulkner, Ms D C","5","57","130","14.00","453","24",,"Kingman","Sense Of Joy","Gelding",,"0","All Weather","Handicap",
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","9","Bombastic (IRE)","7","Egan, David","0","Brisland, Robyn","1","51","124","9.00","1208750","8",,"Ravens Pass (USA)","Star Of The West","Gelding","CD","0","All Weather","Handicap",
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","10","Marchetti (IRE)","5","Osborne, Saffie","3","Fox, J C","7","46","119","18.00","5627508","37","CkPc","Camelot","Though (IRE)","Mare",,"0","All Weather","Handicap",
"2022-11-19","11:05:00","Lingfield","Spreadex Sports First Goalscorer Insurance Handicap (Div 1)","7f ","7","Class 6","Standard","3726","10","Left Handed","11","Essme","4","Heard, Tyler","3","Bridger, J J","10","46","119","25.00","5264409","14",,"Twilight Son","Desert Kiss","Filly","D","0","All Weather","Handicap",
