Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-12-10","11:55:00","Huntingdon","TrustATrader Apply Today Conditional Jockeys Handicap Hurdle","2m4.5f ","20.5","Class 4","Heavy","6918","11","Right Handed","1","Just Loose Change","6","Harney, Gearoid","3","Martin, Miss Nicky","0","110","168","12.00","1332159","33",,"Yorgunnabelucky (USA)","Ovilia (IRE)","Gelding","D","10","National Hunt","Handicap Hurdle","Ninth","2","4510","4950","4510","1","0","1","Warwick","6",
"2023-12-10","11:55:00","Huntingdon","TrustATrader Apply Today Conditional Jockeys Handicap Hurdle","2m4.5f ","20.5","Class 4","Heavy","6918","11","Right Handed","2","Samtara","9","Atkins, Mr Harry","10","Keighley, M","0","109","167","16.00","'FP5412P","216","Hood","Kayf Tara","Aunt Harriet","Gelding",,"10","National Hunt","Handicap Hurdle","Pulled Up","1","4510","5830","4400","0","0","1","Worcester","6",
"2023-12-10","11:55:00","Huntingdon","TrustATrader Apply Today Conditional Jockeys Handicap Hurdle","2m4.5f ","20.5","Class 4","Heavy","6918","11","Right Handed","3","Fazayte (FR)","8","Hogan, Mr J","0","Potter, R D","0","108","166","7.00","129711U","12",,"Spider Flight (FR)","Vakina (FR)","Gelding",,"10","National Hunt","Handicap Hurdle","Unseated Rider","3","4510","4840","4400","0","0","5","Southwell","13",
"2023-12-10","11:55:00","Huntingdon","TrustATrader Apply Today Conditional Jockeys Handicap Hurdle","2m4.5f ","20.5","Class 4","Heavy","6918","11","Right Handed","4","Edison Kent (IRE)","7","Pinchin, Miss L M","0","Owen, J P","0","108","166","9.00","'P422443","27","CkPc","Leading Light (IRE)","Kentish Town (IRE)","Gelding",,"10","National Hunt","Handicap Hurdle","Third","8","4510","5610","4400","0","0","1","Fakenham","8",
"2023-12-10","11:55:00","Huntingdon","TrustATrader Apply Today Conditional Jockeys Handicap Hurdle","2m4.5f ","20.5","Class 4","Heavy","6918","11","Right Handed","5","Immortal Fame (IRE)","7","Iles, Cameron","8","Lacey, T","0","107","165","3.50","2288321","23","CkPc","Fame And Glory","Calverleigh Court (IRE)","Gelding",,"10","National Hunt","Handicap Hurdle","First","2","4510","5390","4840","0","3","1","Doncaster","5",
"2023-12-10","11:55:00","Huntingdon","TrustATrader Apply Today Conditional Jockeys Handicap Hurdle","2m4.5f ","20.5","Class 4","Heavy","6918","11","Right Handed","6","Saturday Song","7","Palmer, Oscar","10","King, A","0","104","162","14.00","8324920","154",,"Kayf Tara","Fernello","Gelding",,"10","National Hunt","Handicap Hurdle","Tenth","2","4510","4730","0","0","0","0","Market Rasen","5",
"2023-12-10","11:55:00","Huntingdon","TrustATrader Apply Today Conditional Jockeys Handicap Hurdle","2m4.5f ","20.5","Class 4","Heavy","6918","11","Right Handed","7","Belles Benefit (IRE)","7","Featherstone, Mr William","7","Case, B I","0","101","159","7.50","1322435","34","CkPc","Leading Light (IRE)","Snowbelle (IRE)","Mare",,"10","National Hunt","Handicap Hurdle","Fifth","3","4510","5720","4730","0","1","0","Hereford","3",
"2023-12-10","11:55:00","Huntingdon","TrustATrader Apply Today Conditional Jockeys Handicap Hurdle","2m4.5f ","20.5","Class 4","Heavy","6918","11","Right Handed","8","Awesome Foursome","6","Turner, James","8","Twiston-Davies, N A","0","100","158","5.50","7205126","22"," TT","Blue Bresil (FR)","Mini Muck","Gelding","D","10","National Hunt","Handicap Hurdle","Sixth","5","4510","5280","4510","1","0","1","Uttoxeter","8",
"2023-12-10","11:55:00","Huntingdon","TrustATrader Apply Today Conditional Jockeys Handicap Hurdle","2m4.5f ","20.5","Class 4","Heavy","6918","11","Right Handed","9","Burrows Hall (FR)","6","Midgley, Tom","0","Smith, Mrs S J","0","97","155","3.33","8341P32","23",,"Hunters Light (IRE)","La Vie De Boitron (FR)","Gelding",,"10","National Hunt","Handicap Hurdle","Second","2","4510","4620","3740","0","0","1","Doncaster","7",
"2023-12-10","11:55:00","Huntingdon","TrustATrader Apply Today Conditional Jockeys Handicap Hurdle","2m4.5f ","20.5","Class 4","Heavy","6918","11","Right Handed","10","Kiss My Face","6","Johnston, Dylan","3","Ellison, B","0","97","155","8.50","1115352","16","Vsor","Nathaniel (IRE)","Bridle Belle","Gelding",,"10","National Hunt","Handicap Hurdle","Second","0","4510","5610","5610","0","2","3","Southwell","10",
