Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-08-06","13:00:00","Ascot","Dubai Duty Free Shergar Cup Curtain Raiser Classified Stakes (GBB Race)","1m2f ","10","Class 3","Good To Firm","25405","10","Right Handed","1","Carolus Magnus (IRE)","4","Collett, Jason","0","Balding, A M","6","88","138","11.00","3152933","21",,"Holy Roman Emperor (IRE)","Izola","Gelding",,"0",
"2022-08-06","13:00:00","Ascot","Dubai Duty Free Shergar Cup Curtain Raiser Classified Stakes (GBB Race)","1m2f ","10","Class 3","Good To Firm","25405","10","Right Handed","2","Civil Law (IRE)","5","Dettori, L","0","Teal, R A","9","86","138","25.00","8121789","38"," TT","Dark Angel (IRE)","Tribune (FR)","Gelding","D","0",
"2022-08-06","13:00:00","Ascot","Dubai Duty Free Shergar Cup Curtain Raiser Classified Stakes (GBB Race)","1m2f ","10","Class 3","Good To Firm","25405","10","Right Handed","3","Hms President (IRE)","5","Shoemark, Kieran","0","Houghton, Eve Johnson","7","89","138","11.00","'0944100","7","Blnk","Excelebration (IRE)","Dance Hall Girl (IRE)","Gelding","D","0",
"2022-08-06","13:00:00","Ascot","Dubai Duty Free Shergar Cup Curtain Raiser Classified Stakes (GBB Race)","1m2f ","10","Class 3","Good To Firm","25405","10","Right Handed","4","Humanitarian (USA)","6","Martinez, J-L","0","Williams, S C","1","89","138","28.00","1079S00","30","Hood TT","Noble Mission","Sharbat (USA)","Gelding","D","0",
"2022-08-06","13:00:00","Ascot","Dubai Duty Free Shergar Cup Curtain Raiser Classified Stakes (GBB Race)","1m2f ","10","Class 3","Good To Firm","25405","10","Right Handed","5","Pistoletto (USA)","5","Currie, Nicola","0","Ryan, J","4","87","138","28.00","'0540645","12","CkPc","War Front (USA)","Lerici (USA)","Gelding","D","0",
"2022-08-06","13:00:00","Ascot","Dubai Duty Free Shergar Cup Curtain Raiser Classified Stakes (GBB Race)","1m2f ","10","Class 3","Good To Firm","25405","10","Right Handed","6","Adjourn","3","McEvoy, Kerrin","0","Simcock, D M","2","89","130","3.00","25431","21",,"Postponed (IRE)","Micaelas Moon (USA)","Gelding",,"0",
"2022-08-06","13:00:00","Ascot","Dubai Duty Free Shergar Cup Curtain Raiser Classified Stakes (GBB Race)","1m2f ","10","Class 3","Good To Firm","25405","10","Right Handed","7","Amanzoe (IRE)","3","Mason, Joanna","0","Haggas, W J","3","90","130","1.63","'0041211","16",,"Fastnet Rock (AUS)","Starship (IRE)","Filly","D","0",
"2022-08-06","13:00:00","Ascot","Dubai Duty Free Shergar Cup Curtain Raiser Classified Stakes (GBB Race)","1m2f ","10","Class 3","Good To Firm","25405","10","Right Handed","8","Atheby","3","Turner, Hayley","0","Chapple-Hyam, Jane","8","79","130","25.00","2754183","15","CkPc TT","Gutaifan (IRE)","Meet Marhaba (IRE)","Gelding",,"0",
"2022-08-06","13:00:00","Ascot","Dubai Duty Free Shergar Cup Curtain Raiser Classified Stakes (GBB Race)","1m2f ","10","Class 3","Good To Firm","25405","10","Right Handed","9","Blenheim Boy (IRE)","3","Spencer, Jamie","0","Fahey, R A","10","89","130","6.00","'0611803","28",,"Churchill (IRE)","Abhasana (IRE)","Colt",,"0",
"2022-08-06","13:00:00","Ascot","Dubai Duty Free Shergar Cup Curtain Raiser Classified Stakes (GBB Race)","1m2f ","10","Class 3","Good To Firm","25405","10","Right Handed","10","Value Theory (IRE)","3","Lemaire, C-P","0","Johnston, M","5","88","130","8.50","3676533","10",,"Gleneagles (IRE)","Venetian Beauty (USA)","Filly",,"0",
"2022-08-06","13:20:00","Newmarket (July)","British Stallion Studs EBF Newcomers Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","6","Straight","1","Bright Diamond (IRE)","2","Lee, Clifford","0","Burke, K R","5","0","128","12.00","none",,,"El Kabeir (USA)","Starlite Sienna (IRE)","Filly",,"0",
"2022-08-06","13:20:00","Newmarket (July)","British Stallion Studs EBF Newcomers Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","6","Straight","2","Elegant Charm (IRE)","2","Doyle, James","0","Appleby, Charlie","4","0","128","1.10","none",,,"Exceed And Excel (AUS)","Silk Words","Filly",,"0",
"2022-08-06","13:20:00","Newmarket (July)","British Stallion Studs EBF Newcomers Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","6","Straight","3","Jalapa","2","Hornby, Rob","0","Beckett, R M","7","0","128","3.50","none",,,"Expert Eye","Mirabilis (USA)","Filly",,"0",
"2022-08-06","13:20:00","Newmarket (July)","British Stallion Studs EBF Newcomers Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","6","Straight","4","Liberalist","2","Egan, David","0","Bell, M L W","1","0","128","16.00","none",,,"Pivotal","Carenot (IRE)","Filly",,"0",
"2022-08-06","13:20:00","Newmarket (July)","British Stallion Studs EBF Newcomers Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","6","Straight","5","Magical Sunset (IRE)","2",,"0","Hannon (Jnr), Richard","3","0","128","0.00","none",,,"Kodiac","Fikrah","Filly",,"0",
"2022-08-06","13:20:00","Newmarket (July)","British Stallion Studs EBF Newcomers Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","6","Straight","6","Primary Process (IRE)","2","Shepherd, Callum","0","Scott, George","6","0","128","20.00","none",,"Blnk","Caravaggio (USA)","Peloponnese (FR)","Filly",,"0",
"2022-08-06","13:20:00","Newmarket (July)","British Stallion Studs EBF Newcomers Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","6","Straight","7","River Naver (FR)","2","Fallon, Cieren","0","Haggas, W J","2","0","128","3.50","none",,,"Showcasing","Imperialistic Diva (IRE)","Filly",,"0",
