Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","1","Tynwald","4","Reddington, Mr J","5","Hughes, Richard","2","72","158","9.00","1146604","39",,"Toronado (IRE)","Queens Prize","Gelding",,"0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","2","Daphne May","4","Wilson, Mr Matthew","7","West, Adam","5","70","156","14.00","6878135","13","Hood","Mayson","Cambridge Duchess","Filly",,"0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","3","Voltaic","6","Bowen, Miss S L","3","Carroll, A W","4","67","153","8.00","1217642","31",,"Power","Seramindar","Gelding",,"0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","4","Menin Gate (IRE)","6","Hampson, Brodie","0","Watson, Archie","12","66","152","7.00","3034950","13","CkPc","Farhh","Telegraphy (USA)","Gelding","D","0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","5","Remedium","4","Llewellyn, Jessica","5","Llewellyn, B J","10","65","151","28.00","8470904","16","Blnk","Adaay (IRE)","Lamentation","Gelding",,"0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","6","Fascinating Lips (IRE)","5","Hargreaves, Mr Rob","5","Moore, G L","7","65","151","5.00","516953","176",,"Canford Cliffs (IRE)","Fantastic Lips (GER)","Gelding","D","0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","7","Pillars Of Earth","5","Millman, Mr P","0","Stone, W B","3","64","150","3.33","'0115514","14",,"Nathaniel (IRE)","Aliena (IRE)","Gelding","D","0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","8","Francisco Bay","6","Smith, Sophie","0","De Giles, Ed","6","63","149","11.00","'0596403","14",,"Paco Boy (IRE)","Lucky Breeze (IRE)","Gelding","D","0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","9","Emraan (IRE)","6","Voyce, Miss Abigail Taylor","7","Bowen, P","9","62","148","25.00","5855704","219",,"Invincible Spirit (IRE)","Wissal (USA)","Gelding",,"0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","10","Meisterzinger (IRE)","4","Main, Henry","5","Usher, M D I","1","58","144","28.00","'0130070","96","CkPc","Mastercraftsman (IRE)","Zingeeyah","Gelding","D","0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","11","Mrs Meader","6","Birkett, Mr R","0","Feilden, Miss J","8","56","142","7.50","9298243","45",,"Cityscape","Bavarica","Mare",,"0",
"2022-06-09","13:00:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","12","Lilandra (FR)","5","Leavy, Mr Joe","7","Flint, J L","11","52","138","8.50","'0500136","17","CkPc","Equiano (FR)","Indigo River (IRE)","Mare",,"0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","1","Mafia Power","5","Leavy, Mr Joe","7","Hannon (Jnr), Richard","11","70","156","8.00","2333803","16","Blnk","Gleneagles (IRE)","Rivara","Gelding",,"0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","2","Broad Appeal","8","Harding, James","0","Portman, J G","10","67","153","7.00","7053772","68",,"Medicean","Shy Appeal (IRE)","Gelding","D","0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","3","My Brother Mike (IRE)","8","OShea, Adam","5","Stimpson, J T","5","66","152","11.00","1126930","30",,"Bated Breath","Coming Back","Gelding","D","0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","4","Classy Dame (IRE)","4","Hampson, Brodie","0","Watson, Archie","12","65","151","4.00","6442253","101",,"Belardo (IRE)","Scholarly","Filly","D","0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","5","Engrave","6","Birkett, Mr R","0","Feilden, Miss J","9","65","151","8.00","5234623","21","CkPc","Dark Angel (IRE)","Hot Wired","Mare","D","0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","6","Gert Lush (IRE)","5","Jordan, Megan","5","Teal, R A","7","64","150","11.00","1585206","31",,"Bated Breath","Agent Allison","Mare",,"0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","7","Kings Castle (IRE)","5","Langley, Miss Taryn","7","Tuite, Joseph","8","64","150","14.00","4250270","55",,"Camelot","Kikonga","Gelding","D","0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","8","Papas Boy (IRE)","5","Llewellyn, Jessica","5","Llewellyn, B J","1","62","148","16.00","44333","16","CkPc","Mukhadram","Lovely Dancer (IRE)","Gelding",,"0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","9","Licit (IRE)","5","Crane, Miss C R","5","Easterby, T D","4","61","147","6.00","7625293","13",,"Poets Voice","Deserted","Mare",,"0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","10","Thermal (IRE)","6","Voikhansky, Dr M","5","Moore, G L","2","57","143","10.00","1941865","33",,"Lawman (FR)","Rising Wind (IRE)","Mare","D","0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","11","The Game Is On","6","Mitchell, Guy","5","Dow, S","6","56","142","10.00","3267426","6","CkPc","Garswood","Paquerettza (FR)","Gelding","D","0",
"2022-06-09","13:35:00","Newbury","OCS Goodliffe Amateur Jockeys Handicap (Div 2)","1m2f ","10","Class 5","Good To Soft","2926","12","Left Handed","12","Born To Please","8","Johnstone-baker, Mr Cameron","7","Usher, M D I","3","51","137","28.00","'0667882","82","CkPc","Stimulation (IRE)","Heart Felt","Mare","D","0",
"2022-06-09","13:50:00","Yarmouth","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Soft","2970","8","Straight","1","Selenes Dream","3","Sayette, B D L","5","Dunlop, E A L","3","55","135","3.33","756","17",,"Dark Angel (IRE)","A Huge Dream (IRE)","Filly",,"0",
"2022-06-09","13:50:00","Yarmouth","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Soft","2970","8","Straight","2","Nooo More (IRE)","3","Morris, Luke","0","Kelleway, Miss Gay","4","54","134","11.00","8000980","19",,"Ribchester (IRE)","Lyric Of Fife (IRE)","Gelding",,"0",
"2022-06-09","13:50:00","Yarmouth","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Soft","2970","8","Straight","3","Lord Cherry (IRE)","3","Catton, Luke","5","Williams, S C","7","53","133","12.00","599","63"," TT","Profitable (IRE)","Winning Sequence (FR)","Gelding",,"0",
"2022-06-09","13:50:00","Yarmouth","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Soft","2970","8","Straight","4","Tilsworth Ony Ta","3","Donohoe, Stephen","0","Jenkins, J R","5","50","130","3.33","7532654","12",,"Ardad (IRE)","Pallas","Gelding",,"0",
"2022-06-09","13:50:00","Yarmouth","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Soft","2970","8","Straight","5","Baileys Bling","3","Davies, Harry","5","Murphy, Amy","8","50","130","2.50","6444","2",,"Profitable (IRE)","Ring For Baileys","Filly",,"0",
