Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-04-11","13:15:00","Exeter","Poppy Dotty And The Fencing Centre Novices Selling Hurdle","2m2.5f ","18.5","Class 4","Good To Soft","4084","7","Right Handed","1","First Class Return (IRE)","10","Bowen, Sean P","0","Murphy, Olly","0","92","162","2.25","'P9U5451","5","Blnk TT","Let The Lion Roar","Chitty Bang Bang (IRE)","Gelding",,"9","National Hunt","Novices Seller Hurdle",
"2023-04-11","13:15:00","Exeter","Poppy Dotty And The Fencing Centre Novices Selling Hurdle","2m2.5f ","18.5","Class 4","Good To Soft","4084","7","Right Handed","2","Happy Company (IRE)","9","Fox, Ned","7","Oshea, J G M","0","95","162","11.00","9418572","24","CkPc","Fast Company (IRE)","Miss Mauna Kea (IRE)","Gelding",,"9","National Hunt","Novices Seller Hurdle",
"2023-04-11","13:15:00","Exeter","Poppy Dotty And The Fencing Centre Novices Selling Hurdle","2m2.5f ","18.5","Class 4","Good To Soft","4084","7","Right Handed","3","Captain Jack","10","Wynne, Toby","5","Drinkwater, S W","0","91","157","3.00","8B32732","10","CkPc TT","Mount Nelson","Court Princess","Gelding",,"9","National Hunt","Novices Seller Hurdle",
"2023-04-11","13:15:00","Exeter","Poppy Dotty And The Fencing Centre Novices Selling Hurdle","2m2.5f ","18.5","Class 4","Good To Soft","4084","7","Right Handed","4","Dirk Gently (IRE)","6","Woods, K K","0","OBrien, Fergal","0","0","157","14.00","'086PP","27","Vsor TT","Mahler","Jumpingjude (IRE)","Gelding",,"9","National Hunt","Novices Seller Hurdle",
"2023-04-11","13:15:00","Exeter","Poppy Dotty And The Fencing Centre Novices Selling Hurdle","2m2.5f ","18.5","Class 4","Good To Soft","4084","7","Right Handed","5","Fortune Cookie (IRE)","6","Burke, Jonathan","0","Oliver, Henry","0","88","150","6.50","750P744","27",,"Soldier Of Fortune (IRE)","Tukawhile (IRE)","Mare",,"9","National Hunt","Novices Seller Hurdle",
"2023-04-11","13:15:00","Exeter","Poppy Dotty And The Fencing Centre Novices Selling Hurdle","2m2.5f ","18.5","Class 4","Good To Soft","4084","7","Right Handed","6","Symphorine (FR)","5","Moore, Jamie","0","Moore, G L","0","99","150","2.25","203448","20","Vsor","Spanish Moon (USA)","Snow Berry (FR)","Mare",,"9","National Hunt","Novices Seller Hurdle",
"2023-04-11","13:15:00","Exeter","Poppy Dotty And The Fencing Centre Novices Selling Hurdle","2m2.5f ","18.5","Class 4","Good To Soft","4084","7","Right Handed","7","Defferella","4","Best, J A","0","Ponting, J","0","0","142","66.00","678659","96",,"Postponed (IRE)","Cradle Of Life (IRE)","Filly",,"9","National Hunt","Novices Seller Hurdle",
"2023-04-11","13:45:00","Exeter","Dr Peter Hennis 1833 Haldon Duel Novices Handicap Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good To Soft","5281","13","Right Handed","1","Bumpy Johnson (IRE)","7","Tudor, Jack","0","Pipe, D E","0","117","170","14.00","3244414","38","CkPc TT","Imperial Monarch (IRE)","Country Flora","Gelding",,"11","National Hunt","Handicap Novices Hurdle",
"2023-04-11","13:45:00","Exeter","Dr Peter Hennis 1833 Haldon Duel Novices Handicap Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good To Soft","5281","13","Right Handed","2","Riskintheground (IRE)","6","Skelton, Harry","0","Skelton, Daniel","0","116","169","6.00","5653861","34",,"Presenting","The Folkes Choice","Gelding",,"11","National Hunt","Handicap Novices Hurdle",
"2023-04-11","13:45:00","Exeter","Dr Peter Hennis 1833 Haldon Duel Novices Handicap Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good To Soft","5281","13","Right Handed","3","Kings Threshold (IRE)","6","Bellamy, Tom","0","Lavelle, Miss E C","0","114","167","7.00","3834","46",,"Yeats (IRE)","Pearl Buttons","Gelding",,"11","National Hunt","Handicap Novices Hurdle",
"2023-04-11","13:45:00","Exeter","Dr Peter Hennis 1833 Haldon Duel Novices Handicap Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good To Soft","5281","13","Right Handed","4","Sporting Mike (IRE)","6","Woods, K K","0","Pauling, Ben","0","114","167","6.00","4312474","18"," TT","Walk In The Park (IRE)","Kates The Boss (IRE)","Gelding",,"11","National Hunt","Handicap Novices Hurdle",
"2023-04-11","13:45:00","Exeter","Dr Peter Hennis 1833 Haldon Duel Novices Handicap Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good To Soft","5281","13","Right Handed","5","St Patricks Bridge (IRE)","6","Brace, Connor","0","OBrien, Fergal","0","112","165","20.00","52062","111",,"Hillstar","Glazed Storm (IRE)","Gelding",,"11","National Hunt","Handicap Novices Hurdle",
