Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-04-30","13:55:00","Wetherby","Oncourse Bookmakers Welcome You To Wetherby Fillies Novice Stakes (GBB Race)","1m2f ","10","Class 5","Good To Soft","4320","7","Left Handed","1","Rainbow Sky","3","Buick, William","0","Appleby, Charlie","1","88","132","0.40","14","20",,"Sea The Stars (IRE)","Best Terms","Filly",,"0","Flat","Novices","Fourth","1","2200","1760","1760","0","0","1","Kempton","2",
"2023-04-30","13:55:00","Wetherby","Oncourse Bookmakers Welcome You To Wetherby Fillies Novice Stakes (GBB Race)","1m2f ","10","Class 5","Good To Soft","4320","7","Left Handed","2","Anjo Bonita","3","Brookes, Aiden","5","Hammond, Micky","2","74","125","6.00","632223","26",,"Harry Angel (IRE)","Cape Mystery","Filly",,"0","Flat","Novices","Third","1","2200","1760","0","0","0","0","Thirsk","6",
"2023-04-30","13:55:00","Wetherby","Oncourse Bookmakers Welcome You To Wetherby Fillies Novice Stakes (GBB Race)","1m2f ","10","Class 5","Good To Soft","4320","7","Left Handed","3","Cracked Up","3","Shepherd, Callum","0","Fellowes, Charlie","6","0","125","11.00","none",,"Hood","Cracksman","Golden Laughter (USA)","Filly",,"0","Flat","Novices","No Run","0","2200","0","0","0","0","0",,"0",
"2023-04-30","13:55:00","Wetherby","Oncourse Bookmakers Welcome You To Wetherby Fillies Novice Stakes (GBB Race)","1m2f ","10","Class 5","Good To Soft","4320","7","Left Handed","4","Miss Havre","3","Allan, David","0","Easterby, T D","5","0","125","16.00","none",,,"Le Havre (IRE)","Fair Hill","Filly",,"0","Flat","Novices","No Run","0","2200","0","0","0","0","0",,"0",
"2023-04-30","13:55:00","Wetherby","Oncourse Bookmakers Welcome You To Wetherby Fillies Novice Stakes (GBB Race)","1m2f ","10","Class 5","Good To Soft","4320","7","Left Handed","5","Ms Greer","3","Rodriguez, Callum","0","Simcock, D M","7","0","125","100.00","90","15",,"Bobbys Kitten (USA)","Ms Gillard","Filly",,"0","Flat","Novices","Tenth","1","2200","2200","0","0","0","0","Yarmouth","2",
"2023-04-30","13:55:00","Wetherby","Oncourse Bookmakers Welcome You To Wetherby Fillies Novice Stakes (GBB Race)","1m2f ","10","Class 5","Good To Soft","4320","7","Left Handed","6","Rosa Chinensis","3","Turner, Hayley","0","Simcock, D M","4","0","125","14.00","none",,,"Oasis Dream","Robe Chinoise","Filly",,"0","Flat","Novices","No Run","0","2200","0","0","0","0","0",,"0",
"2023-04-30","13:55:00","Wetherby","Oncourse Bookmakers Welcome You To Wetherby Fillies Novice Stakes (GBB Race)","1m2f ","10","Class 5","Good To Soft","4320","7","Left Handed","7","Tarraff (IRE)","3","Coakley, Ross","0","Crisford, Simon","3","0","125","7.50","none",," TT","Lope De Vega (IRE)","Majeyda (USA)","Filly",,"0","Flat","Novices","No Run","0","2200","0","0","0","0","0",,"0",
"2023-04-30","14:15:00","Sligo","Tote Fantasy Fillies Maiden","5.5f ","5.5",,"Yielding","6637","10","Right Handed","1","At Long Last (IRE)","4","Carroll, G F","0","Oliver, Andrew","5","0","139","12.00","none",,,"Kodi Bear (IRE)","Eloge (IRE)","Filly",,"0","Flat","Maiden","No Run","0","1210","0","0","0","0","0",,"0",
"2023-04-30","14:15:00","Sligo","Tote Fantasy Fillies Maiden","5.5f ","5.5",,"Yielding","6637","10","Right Handed","2","Elda (IRE)","4","Whelan, R P","0","Kinirons, A","9","0","139","20.00","4","189",,"Elzaam (AUS)","Titus Wonder (IRE)","Filly",,"0","Flat","Maiden","Fourth","0","1210","1540","0","0","0","0","Curragh","1",
"2023-04-30","14:15:00","Sligo","Tote Fantasy Fillies Maiden","5.5f ","5.5",,"Yielding","6637","10","Right Handed","3","Nil Desperandum (IRE)","4","Coen, Ben M","0","Oliver, Andrew","3","0","139","66.00","9","563",,"Kodi Bear (IRE)","Sign From Heaven (IRE)","Filly",,"0","Flat","Maiden","Ninth","0","1210","1100","0","0","0","0","Curragh","0",
"2023-04-30","14:15:00","Sligo","Tote Fantasy Fillies Maiden","5.5f ","5.5",,"Yielding","6637","10","Right Handed","4","Run For You (IRE)","4","Caffrey, Adam","7","McGuinness, Adrian","7","0","139","8.50","6","30",,"Red Jazz (USA)","Pushingmypatience (IRE)","Filly",,"0","Flat","Maiden","Sixth","1","1210","1760","0","0","0","0","Dundalk","1",
"2023-04-30","14:15:00","Sligo","Tote Fantasy Fillies Maiden","5.5f ","5.5",,"Yielding","6637","10","Right Handed","5","Un Bacio Ancora (IRE)","4","Cleary, R P","0","Farrell, C W J","4","62","139","6.50","'0243382","23"," TT","No Nay Never (USA)","Art Of Dance","Filly",,"0","Flat","Maiden","Second","1","1210","1320","0","0","0","0","Bath","12",
"2023-04-30","14:15:00","Sligo","Tote Fantasy Fillies Maiden","5.5f ","5.5",,"Yielding","6637","10","Right Handed","6","Aussie Girl (IRE)","3","Enright, M A","0","Stack, J A","1","77","129","1.20","9344","22","Hood","Starspangledbanner (AUS)","Ravissante (IRE)","Filly",,"0","Flat","Maiden","Fourth","2","1210","1870","0","0","0","0","Cork","4",
"2023-04-30","14:15:00","Sligo","Tote Fantasy Fillies Maiden","5.5f ","5.5",,"Yielding","6637","10","Right Handed","7","Hasiyna (IRE)","3","Hayes, C D","0","Weld, D K","8","0","129","7.00","8","217",,"Tamayuz","Hasimiyya (IRE)","Filly",,"0","Flat","Maiden","Eighth","0","1210","1760","0","0","0","0","Curragh","1",
