Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-07-24","14:30:00","Ayr","Every Race Live On Racing TV Apprentice Handicap","1m5f ","13","Class 5","Good To Soft","4187","9","Left Handed","1","Golden Shot","4","Cole, Morgan","0","Prescott, Sir Mark","4","72","137","0.83","8090112","276",,"Golden Horn","Quenelle","Gelding",,"0","Flat","Handicap","Second","0","2860","3630","3080","0","2","0","Newcastle","3",
"2023-07-24","14:30:00","Ayr","Every Race Live On Racing TV Apprentice Handicap","1m5f ","13","Class 5","Good To Soft","4187","9","Left Handed","2","Kondo Isami (IRE)","5","Wilson-Ruddock, Curtis","7","Smith, R Michael","9","70","135","50.00","'0099904","273","CkPc","Galileo (IRE)","Zouzou (AUS)","Horse",,"0","Flat","Handicap","Fourth","0","2860","3520","2640","0","0","2","Ayr","4",
"2023-07-24","14:30:00","Ayr","Every Race Live On Racing TV Apprentice Handicap","1m5f ","13","Class 5","Good To Soft","4187","9","Left Handed","3","Two Auld Pals (IRE)","5","Pyle, William","0","Goldie, J S","6","68","133","3.50","3652112","9",,"The Carbon Unit (USA)","Lady Jock (IRE)","Gelding","D","0","Flat","Handicap","Second","6","2860","3960","3740","1","1","0","Hamilton","11",
"2023-07-24","14:30:00","Ayr","Every Race Live On Racing TV Apprentice Handicap","1m5f ","13","Class 5","Good To Soft","4187","9","Left Handed","4","Excelcius (USA)","7","Young, Archie","7","Jardine, I","2","67","132","25.00","56P6465","21","CkPc TT","Exceed And Excel (AUS)","Crying Shame (USA)","Gelding",,"0","Flat","Handicap","Fifth","1","2860","4400","3740","0","3","1","Musselburgh","8",
"2023-07-24","14:30:00","Ayr","Every Race Live On Racing TV Apprentice Handicap","1m5f ","13","Class 5","Good To Soft","4187","9","Left Handed","5","Glasses Up (USA)","8","Sanna, G","0","Smith, R Michael","5","66","131","8.00","'P745254","23",,"English Channel (USA)","Hurricane Hallie (USA)","Gelding","C","0","Flat","Handicap","Fourth","6","2860","3630","3080","0","1","6","Newcastle","13",
"2023-07-24","14:30:00","Ayr","Every Race Live On Racing TV Apprentice Handicap","1m5f ","13","Class 5","Good To Soft","4187","9","Left Handed","6","Ebony Maw","6","Feilden, Sam","0","Whillans, Ewan","3","65","130","40.00","4252200","7",,"Iffraaj","Skirrid","Gelding",,"0","Flat","Handicap","Tenth","2","2860","2860","2200","0","0","1","Ayr","8",
"2023-07-24","14:30:00","Ayr","Every Race Live On Racing TV Apprentice Handicap","1m5f ","13","Class 5","Good To Soft","4187","9","Left Handed","7","Ghadbbaan","7","Jary, Alex","0","Walford, Mark","8","64","129","7.00","1633273","19","CkPc TT","Intello (GER)","Rock Choir","Gelding",,"0","Flat","Handicap","Third","5","2860","3960","3520","0","2","1","Epsom","8",
"2023-07-24","14:30:00","Ayr","Every Race Live On Racing TV Apprentice Handicap","1m5f ","13","Class 5","Good To Soft","4187","9","Left Handed","8","Lednikov","5","Croot, Elle-May","0","Furtado, Ivan","7","63","128","14.00","2114534","12","Vsor","Footstepsinthesand","Ledena","Gelding",,"0","Flat","Handicap","Fourth","4","2860","3080","2750","0","0","3","Kempton","8",
"2023-07-24","14:30:00","Ayr","Every Race Live On Racing TV Apprentice Handicap","1m5f ","13","Class 5","Good To Soft","4187","9","Left Handed","9","Go Bob Go (IRE)","6","Parkinson, Erika","0","Smith, R Michael","1","51","116","66.00","34613U/","8","CkPc","Big Bad Bob (IRE)","Fire Up","Gelding",,"0","Flat","Handicap","Refused to Race","0","2860","5390","4510","0","1","0","Perth","5",
"2023-07-24","15:05:00","Ayr","Irish EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Good To Soft","5400","6","Straight","1","Batal Zabeel (IRE)","2","James, S H","0","Ryan, K A","5","0","133","5.50","33","23",,"Territories (IRE)","Sing For Life (FR)","Colt",,"0","Flat","Maiden","Third","2","1100","1320","0","0","0","0","Newcastle","2",
"2023-07-24","15:05:00","Ayr","Irish EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Good To Soft","5400","6","Straight","2","Pilgrim","2","Rodriguez, Callum","0","Barron, T D","3","0","133","25.00","none",,,"Havana Grey","Hot Secret","Colt",,"0","Flat","Maiden","No Run","0","1100","0","0","0","0","0",,"0",
"2023-07-24","15:05:00","Ayr","Irish EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Good To Soft","5400","6","Straight","3","Whogoesthere (IRE)","2","Shaw, Harrison","0","Carroll, D","2","0","133","12.00","33","16",,"Soldiers Call","Backstreet Girl (IRE)","Gelding",,"0","Flat","Maiden","Third","2","1100","1100","0","0","0","0","Beverley","2",
"2023-07-24","15:05:00","Ayr","Irish EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Good To Soft","5400","6","Straight","4","Dorothy Lawrence","2","Tudhope, Daniel","0","Burke, K R","4","90","128","0.22","22","66",,"Soldiers Call","Festoso (IRE)","Filly",,"0","Flat","Maiden","Second","2","1100","1100","0","0","0","0","York","2",
"2023-07-24","15:05:00","Ayr","Irish EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Good To Soft","5400","6","Straight","5","Lazareti (IRE)","2","Mullen, Andrew","0","Jardine, I","1","0","128","22.00","none",,,"Profitable (IRE)","Golden Shine","Filly",,"0","Flat","Maiden","No Run","0","1100","0","0","0","0","0",,"0",
"2023-07-24","15:05:00","Ayr","Irish EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Good To Soft","5400","6","Straight","6","Nanas Ancestors","2","Pyle, William","7","Goldie, J S","6","0","128","80.00","53","9",,"Starspangledbanner (AUS)","Yimkin (IRE)","Filly",,"0","Flat","Maiden","Third","2","1100","1100","0","0","0","0","Hamilton","2",
"2023-07-24","15:40:00","Ayr","Summer Staycations At Western House Hotel Handicap","5f ","5","Class 6","Good To Soft","3664","8","Straight","1","Mistamac","3","Hart, Jason","0","Quinn, J J","3","65","135","4.50","373555","25",,"Profitable (IRE)","Jafetica","Gelding",,"0","Flat","Handicap","Fifth","3","1100","1320","0","0","0","0","Newcastle","5",
"2023-07-24","15:40:00","Ayr","Summer Staycations At Western House Hotel Handicap","5f ","5","Class 6","Good To Soft","3664","8","Straight","2","Grandad Bob (IRE)","3","Mulrennan, Paul","0","Midgley, P T","4","64","134","6.50","55728","16",,"Dandy Man (IRE)","Chantaleen (FR)","Gelding",,"0","Flat","Handicap","Eighth","2","1100","1100","0","0","0","0","Beverley","5",
"2023-07-24","15:40:00","Ayr","Summer Staycations At Western House Hotel Handicap","5f ","5","Class 6","Good To Soft","3664","8","Straight","3","Whiskey Priest (IRE)","3","Shaw, Harrison","0","Carroll, D","7","59","129","1.00","4841","5",,"Dandy Man (IRE)","Elzana (IRE)","Gelding","D","0","Flat","Handicap","First","4","1100","1320","1100","1","0","0","Yarmouth","4",
"2023-07-24","15:40:00","Ayr","Summer Staycations At Western House Hotel Handicap","5f ","5","Class 6","Good To Soft","3664","8","Straight","4","Borough","3","Pyle, William","7","Jardine, I","5","58","128","4.00","8562546","16",,"New Bay","Partitia","Gelding",,"0","Flat","Handicap","Sixth","6","1100","1320","0","0","0","0","Carlisle","10",
"2023-07-24","15:40:00","Ayr","Summer Staycations At Western House Hotel Handicap","5f ","5","Class 6","Good To Soft","3664","8","Straight","5","Bloomin Robbery (IRE)","3","Breslin, Andrew","3","Smith, R Michael","2","47","117","16.00","7448","31",,"Kodiac","Anne Bonney","Filly",,"0","Flat","Handicap","Eighth","4","1100","1320","0","0","0","0","Redcar","4",
"2023-07-24","15:40:00","Ayr","Summer Staycations At Western House Hotel Handicap","5f ","5","Class 6","Good To Soft","3664","8","Straight","6","The Camacho Kid (IRE)","3","Elliott, Andrew","0","Carroll, D","6","46","116","33.00","'0489797","14","Blnk","Camacho","Latina Reach (IRE)","Gelding",,"0","Flat","Handicap","Seventh","4","1100","1650","0","0","0","0","Ripon","7",
"2023-07-24","15:40:00","Ayr","Summer Staycations At Western House Hotel Handicap","5f ","5","Class 6","Good To Soft","3664","8","Straight","7","Mrs Happy (IRE)","3","Waugh, Amie","5","Goldie, J S","1","46","116","66.00","57900","9",,"Gustav Klimt (IRE)","Ladies From Hell (IRE)","Filly",,"0","Flat","Handicap","Tenth","5","1100","1760","0","0","0","0","Hamilton","5",
"2023-07-24","15:40:00","Ayr","Summer Staycations At Western House Hotel Handicap","5f ","5","Class 6","Good To Soft","3664","8","Straight","8","Ski Angel","3","Norton, Francis","0","Smith, R Michael","8","46","116","14.00","'086","41",,"Harry Angel (IRE)","Excelette (IRE)","Filly",,"0","Flat","Handicap","Sixth","3","1100","1320","0","0","0","0","Southwell","3",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","1","One More Dream","4","Hart, Jason","0","Quinn, J J","3","67","144","12.00","1421499","19",,"Bated Breath","Gracefilly","Gelding","D","0","Flat","Handicap","Ninth","5","1320","1540","1540","3","2","0","Thirsk","18",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","2","Gentle Ellen (IRE)","4","Rodriguez, Callum","0","Barron, T D","2","64","141","5.50","4010401","35",,"Bungle Inthejungle","Art Of Gold","Filly","CD","0","Flat","Handicap","First","3","1320","1760","1320","2","0","0","Carlisle","5",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","3","Chookie Dunedin","8","Garritty, Billy","0","Smith, R Michael","10","63","140","8.00","3043243","31",,"Epaulette (AUS)","Lady Of Windsor (IRE)","Gelding","CD","0","Flat","Handicap","Third","4","1320","1760","1650","4","8","1","Musselburgh","13",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","4","The Caltonian","4","Mullen, Andrew","0","Perratt, Miss L A","7","60","137","7.50","6852","30",,"Swiss Spirit","Azelle","Gelding",,"0","Flat","Handicap","Second","4","1320","1760","0","0","0","0","Ayr","4",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","5","Pretty Boy Floyd (IRE)","8","James, S H","0","Dawson, Mrs Sarah","1","60","137","12.00","'0802000","12","Blnk","Footstepsinthesand","Hitra (USA)","Gelding","D","0","Flat","Handicap","Eleventh","6","1320","1870","1320","1","0","3","Fairyhouse","11",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","6","Kraken Power (IRE)","5","Mulrennan, Paul","0","Goldie, J S","6","59","136","7.50","2243355","5",,"The Last Lion (IRE)","Throne","Gelding","D","0","Flat","Handicap","Fifth","4","1320","3520","1320","1","0","2","Catterick","19",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","7","White Umbrella","4","Elliott, Andrew","0","Kellett, C N","13","58","135","18.00","4488964","11","CkPc","Night Of Thunder (IRE)","Sharaakah (IRE)","Filly",,"0","Flat","Handicap","Fourth","5","1320","1870","1540","0","1","0","Carlisle","8",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","8","Muddy Lynn","4","Swift, Mr Dale","0","Spencer, Seb","14","58","135","6.50","3597371","24",,"Intrinsic","Shes So Pretty (IRE)","Filly","D","0","Flat","Handicap","First","5","1320","1540","1320","1","0","0","Newcastle","6",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","9","Huraiz (IRE)","6","Winn, Mark","3","Whillans, Ewan","12","57","134","25.00","7079304","46"," TT","Sepoy (AUS)","Samaah (IRE)","Gelding","D","0","Flat","Handicap","Fourth","1","1320","1650","1320","2","0","0","Hamilton","6",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","10","See My Baby Jive","7","Tudhope, Daniel","0","Whillans, D W","11","53","130","4.00","4245611","7","Blnk","Coach House (IRE)","Lady Fiona","Mare","CD","0","Flat","Handicap","First","4","1320","1540","1320","2","0","0","Ayr","9",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","11","Earn Your Stripes","5","Breslin, Andrew","3","Smith, R Michael","5","47","124","10.00","9548924","7","Vsor","Epaulette (AUS)","Midnight Bahia (IRE)","Mare","CD","0","Flat","Handicap","Fourth","6","1320","1980","1320","1","0","1","Ayr","10",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","12","Erazmus","3","Shaw, Harrison","0","Barron, T D","9","52","124","50.00","'0590700","5",,"Massaat (IRE)","Rosecomb (IRE)","Gelding",,"0","Flat","Handicap","Eleventh","5","1320","1540","0","0","0","0","Wolverhampton","6",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","13","Genevieve","4","Pyle, William","7","Goldie, J S","8","46","123","14.00","865867","12","Vsor","Orientor","Eternalist","Filly",,"0","Flat","Handicap","Seventh","6","1320","1760","0","0","0","0","Catterick","6",
"2023-07-24","16:15:00","Ayr","Join Racing TV Now Handicap","6f ","6","Class 6","Good To Soft","3664","14","Straight","14","Hold On Together (IRE)","3","Waugh, Amie","5","Goldie, J S","4","46","118","66.00","6778","9",,"Gustav Klimt (IRE)","Storminateacup (IRE)","Filly",,"0","Flat","Handicap","Eighth","4","1320","1870","0","0","0","0","Hamilton","4",
"2023-07-24","16:50:00","Ayr","racingtv.com Handicap","7.5f ","7.5","Class 6","Good To Soft","3664","10","Left Handed","1","Guest List (IRE)","4","Pyle, William","7","Scott, Miss Katie","10","58","140","20.00","6906969","25",,"Ardad (IRE)","Heavenly Angel","Filly",,"0","Flat","Handicap","Ninth","3","1650","1650","1100","0","0","1","Hamilton","7",
"2023-07-24","16:50:00","Ayr","racingtv.com Handicap","7.5f ","7.5","Class 6","Good To Soft","3664","10","Left Handed","2","Asmund (IRE)","6","Shaw, Harrison","0","Carroll, D","8","57","139","8.00","5700833","12","Blnk","Zebedee","Suffer Her (IRE)","Gelding",,"0","Flat","Handicap","Third","6","1650","1870","1540","0","0","4","Catterick","11",
"2023-07-24","16:50:00","Ayr","racingtv.com Handicap","7.5f ","7.5","Class 6","Good To Soft","3664","10","Left Handed","3","Butterfly Island (IRE)","4","Garritty, Billy","0","Bailey, Liam","5","52","134","50.00","'0505436","33"," TT","Acclamation","Cumbfree (IRE)","Filly",,"0","Flat","Handicap","Sixth","3","1650","3630","0","0","0","0","Hamilton","11",
"2023-07-24","16:50:00","Ayr","racingtv.com Handicap","7.5f ","7.5","Class 6","Good To Soft","3664","10","Left Handed","4","Fanzone (IRE)","6","Tudhope, Daniel","0","Bailey, Liam","2","52","134","10.00","3562380","25","Vsor","Gutaifan (IRE)","Dame Alicia (IRE)","Gelding",,"0","Flat","Handicap","Tenth","4","1650","1980","1540","0","0","1","Newcastle","9",
