Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-03-23","13:25:00","Chepstow","ACO Blue Roof System Conditional Jockeys Training Series Handicap Hurdle","2m.5f ","16.5","Class 5","Soft","6337","7","Left Handed","1","Big Blue Moon","6","Iles, Cameron","8","Lacey, T","0","105","173","1.10","89331","4",,"Pethers Moon (IRE)","Don And Gerry (IRE)","Gelding",,"7","National Hunt","Handicap Hurdle",
"2023-03-23","13:25:00","Chepstow","ACO Blue Roof System Conditional Jockeys Training Series Handicap Hurdle","2m.5f ","16.5","Class 5","Soft","6337","7","Left Handed","2","Jaunty Viking","8","Collier, Ellis","3","Eckley, B J","0","101","169","5.50","3325P75","18"," TT","Norse Dancer (IRE)","Jaunty Spirit","Gelding",,"7","National Hunt","Handicap Hurdle",
"2023-03-23","13:25:00","Chepstow","ACO Blue Roof System Conditional Jockeys Training Series Handicap Hurdle","2m.5f ","16.5","Class 5","Soft","6337","7","Left Handed","3","Henry Box Brown (IRE)","6","Bromley, Ben","0","Williams, Evan","0","99","167","8.00","4052717","52",,"Getaway (GER)","Lough Coyne (IRE)","Gelding",,"7","National Hunt","Handicap Hurdle",
"2023-03-23","13:25:00","Chepstow","ACO Blue Roof System Conditional Jockeys Training Series Handicap Hurdle","2m.5f ","16.5","Class 5","Soft","6337","7","Left Handed","4","Karakoram","8","Durrell, Mr T","0","Harris, Miss G","0","95","163","6.00","4135441","10","CkPc TT","Excelebration (IRE)","Portrait","Gelding","C","7","National Hunt","Handicap Hurdle",
"2023-03-23","13:25:00","Chepstow","ACO Blue Roof System Conditional Jockeys Training Series Handicap Hurdle","2m.5f ","16.5","Class 5","Soft","6337","7","Left Handed","5","Brown Bullet (IRE)","8","Quinn, Caoilin","0","Irvine, Andy","0","96","164","4.00","25P3731","2","Hood","Arcadio (GER)","Barrack Buster","Mare","D","7","National Hunt","Handicap Hurdle",
"2023-03-23","13:25:00","Chepstow","ACO Blue Roof System Conditional Jockeys Training Series Handicap Hurdle","2m.5f ","16.5","Class 5","Soft","6337","7","Left Handed","6","Ring The Moon","10","Fox, Ned","0","Williams, Evan","0","85","153","33.00","'P110P3P","85"," TT","Spanish Moon (USA)","Get The Ring (FR)","Gelding",,"7","National Hunt","Handicap Hurdle",
"2023-03-23","13:25:00","Chepstow","ACO Blue Roof System Conditional Jockeys Training Series Handicap Hurdle","2m.5f ","16.5","Class 5","Soft","6337","7","Left Handed","7","Cards Are Dealt (IRE)","7",,"8","Brown, G","0","75","143","0.00","'0050005","21"," TT","Mastercraftsman (IRE)","High Praise (USA)","Gelding",,"7","National Hunt","Handicap Hurdle",
"2023-03-23","13:25:00","Chepstow","ACO Blue Roof System Conditional Jockeys Training Series Handicap Hurdle","2m.5f ","16.5","Class 5","Soft","6337","7","Left Handed","8","Loudspeaker","4","Harris, Bradley","0","Mullins, J W","0","84","142","14.00","5427034","22",,"Recorder","Daring Aim","Gelding",,"7","National Hunt","Handicap Hurdle",
"2023-03-23","13:40:00","Sedgefield","Follow Us At Vickers.Bet Novices Handicap Chase (GBB Race)","2m1f ","17","Class 4","Soft","6654","2","Left Handed","1","Grey Skies (IRE)","7","Gillard, Mr T","0","McCain Jnr, D","0","117","168","3.50","7112754","53",,"Cloudings (IRE)","Garden Heaven (IRE)","Gelding",,"13","National Hunt","Handicap Novices Chase",
"2023-03-23","13:40:00","Sedgefield","Follow Us At Vickers.Bet Novices Handicap Chase (GBB Race)","2m1f ","17","Class 4","Soft","6654","2","Left Handed","2","Telhimlisten (IRE)","7","Quinlan, Sean","0","Candlish, Jennie","0","93","144","0.17","2641111","8","Hood","Fame And Glory","Hiwaitilitellu (IRE)","Gelding","C","13","National Hunt","Handicap Novices Chase",
"2023-03-23","14:00:00","Chepstow","Core Hereford Mares National Hunt Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","9","Left Handed","1","Nells Bells (IRE)","7","Kavanagh, Peter J","5","McCain Jnr, D","0","0","161","1.25","418015","53",,"Milan","Miss Cilla (IRE)","Mare",,"7","National Hunt","Novices Hurdle",
"2023-03-23","14:00:00","Chepstow","Core Hereford Mares National Hunt Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","9","Left Handed","2","Harthill (FR)","5","Sheppard, Stan","0","Dennis, David","0","0","154","12.00","646","55",,"Walk In The Park (IRE)","Queen Isabella","Mare",,"7","National Hunt","Novices Hurdle",
"2023-03-23","14:00:00","Chepstow","Core Hereford Mares National Hunt Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","9","Left Handed","3","Internet Biddy (IRE)","5","Brace, Connor","0","OBrien, Fergal","0","0","154","2.50","634","31",,"Westerner","Benefit Days (IRE)","Mare",,"7","National Hunt","Novices Hurdle",
"2023-03-23","14:00:00","Chepstow","Core Hereford Mares National Hunt Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","9","Left Handed","4","Miss Get The Veuve","5","Davies, James","0","Gifford, N J","0","0","154","10.00","7553","15",,"Getaway (GER)","Miss Milborne","Mare",,"7","National Hunt","Novices Hurdle",
"2023-03-23","14:00:00","Chepstow","Core Hereford Mares National Hunt Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","9","Left Handed","5","Oakley Dancer","6","Bowen, Sean P","0","Murphy, Olly","0","0","154","6.00","436","8",,"Black Sam Bellamy (IRE)","Stravinsky Dance","Mare",,"7","National Hunt","Novices Hurdle",
"2023-03-23","14:00:00","Chepstow","Core Hereford Mares National Hunt Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","9","Left Handed","6","Pure Theatre (IRE)","5","Dingle, Rex","0","Honeyball, A J","0","0","154","5.50","4250","49",,"Court Cave (IRE)","Faucon","Mare",,"7","National Hunt","Novices Hurdle",
"2023-03-23","14:00:00","Chepstow","Core Hereford Mares National Hunt Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","9","Left Handed","7","Sallys Girl","6","Lambert, Finn","5","Smith, J S","0","0","154","50.00","6975","31","Hood","Black Sam Bellamy (IRE)","Shayana","Mare",,"7","National Hunt","Novices Hurdle",
"2023-03-23","14:00:00","Chepstow","Core Hereford Mares National Hunt Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","9","Left Handed","8","Somerway (IRE)","5","Gethings, Ciaran","0","George, T R","0","0","154","66.00","'09","33"," TT","Getaway (GER)","Way Back When","Mare",,"7","National Hunt","Novices Hurdle",
"2023-03-23","14:00:00","Chepstow","Core Hereford Mares National Hunt Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","9","Left Handed","9","Tuscan Rose (IRE)","5","Twiston-Davies, Sam","0","Mulholland, N P","0","0","154","33.00","'006","33",,"Milan","Ma Furie (FR)","Mare",,"7","National Hunt","Novices Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","1","Brush Roscoe (IRE)","4","Dempsey, Luke","0","Cromwell, Gavin Patrick","0","0","161","100.00","90","19",,"Champs Elysees","Mill Meadow (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","2","Carlton Gardens","4","Donoghue, K M","0","Cromwell, Gavin Patrick","0","0","161","150.00","975000","19",,"Sea The Stars (IRE)","Raskutani","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","3","Carslake","4","Cullinan, Mr C","7","King, Aengus","0","0","161","66.00","7476506","12",,"Tamayuz","Hazy Dancer","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","4","Chilled Out (IRE)","4","Torrens, Simon","0","Broderick, J P","0","0","161","66.00","'032890","12",,"Churchill (IRE)","Gussy Goose (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","5","Dgalwaygallivantor (IRE)","4","Buckley, Kieran","3","Cromwell, Gavin Patrick","0","0","161","100.00","'0","26",,"Dansant","Moon Over Monaloo (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","6","Junot (IRE)","4","Fitzgerald, S","3","Winters, Michael","0","0","161","66.00","'00","155"," TT","Make Believe","Istishaara (USA)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","7","Luminous Light","4","Flanagan, S W","0","McCann, Anthony","0","109","161","2.25","'0758494","18","Hood","Iffraaj","Perfect Light (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","8","Montys Rock (IRE)","4","Enright, P T","0","Doyle, Eoin","0","0","161","25.00","5","18","CkPc TT","Fastnet Rock (AUS)","Montys Girl (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","9","Snapius (IRE)","4","Blackmore, Rachael","0","Nash, J A","0","110","161","2.50","'0149435","33",,"Buratino (IRE)","Snap Alam (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","10","Vector Belle (IRE)","4","Doyle, R A","0","Scott, Gillian","0","0","161","125.00","'0","19",,"Tough As Nails (IRE)","Soviet Belle (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","11","Vengaboy (IRE)","4","Condon, R J","5","Queally, Declan","0","0","161","100.00","'0","12",,"Vendangeur (IRE)","Native Design (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","12","Western Model (IRE)","4","Deegan, R","0","Nolan, Paul","0","0","161","100.00","'0","12",,"Westerner","Scotias Glen (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","13","Calico (FR)","4","Ewing, Sam","0","Elliott, Gordon","0","111","154","1.38","4432235","55"," TT","Spanish Moon (USA)","Taffetas (FR)","Filly",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","14","Gabbys Girl (IRE)","4","Foley, J B","0","Mullins, Thomas","0","0","154","100.00","606P000","12",,"Elzaam (AUS)","Gabbys Lad (IRE)","Filly",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:05:00","Cork","Welcome To Student Raceday 2023 Maiden Hurdle","2m ","16",,"Soft","6637","15","Right Handed","15","Heather Bear (IRE)","4","Ryan, Mr A P","7","Slattery, Andrew","0","0","154","4.50","8091110","187",,"Kodi Bear (IRE)","Desert Location","Filly",,"9","National Hunt","Maiden Hurdle",
"2023-03-23","14:15:00","Sedgefield","Download The Vickers.Bet App Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","4","Left Handed","1","Forcing Bull (FR)","6","Gillard, Mr T","0","McCain Jnr, D","0","0","166","0.17","81","9"," TT","Papal Bull","Florice (GER)","Gelding","CD","8","National Hunt","Novices Hurdle",
"2023-03-23","14:15:00","Sedgefield","Download The Vickers.Bet App Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","4","Left Handed","2","Mr Hailstone (IRE)","7","Hammond, Charlie","0","Newland, Dr R D P","0","0","159","4.50","582F4","15",,"Sageburg (IRE)","Gaye Steel (IRE)","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-23","14:15:00","Sedgefield","Download The Vickers.Bet App Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","4","Left Handed","3","Miss Blennerhasset (IRE)","4","Anderson, Mr A","5","Sowersby, M E","0","0","142","16.00","7953245","204",,"Nathaniel (IRE)","Elizabelle (IRE)","Filly",,"8","National Hunt","Novices Hurdle",
"2023-03-23","14:15:00","Sedgefield","Download The Vickers.Bet App Novices Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Soft","4901","4","Left Handed","4","National Charter (IRE)","4","McMenamin, Daniel","0","Grant, C","0","0","142","40.00","407635P","140",,"Lawman (FR)","Debuetantin","Filly",,"8","National Hunt","Novices Hurdle",
"2023-03-23","14:25:00","Ludlow","Balfours LLP Novices Hurdle (GBB Race)","2m ","16","Class 4","Good To Soft","4901","9","Right Handed","1","Welsh Charger (IRE)","5","Burke, Jonathan","0","Ralph, Alastair","0","111","166","1.63","65212","21",,"Westerner","Answer Ur Phone (IRE)","Gelding","CD","9","National Hunt","Novices Hurdle",
"2023-03-23","14:25:00","Ludlow","Balfours LLP Novices Hurdle (GBB Race)","2m ","16","Class 4","Good To Soft","4901","9","Right Handed","2","Fuji Rocks (IRE)","6","Brennan, P J","0","OBrien, Fergal","0","0","159","4.50","3367","29"," TT","Jet Away","Star Of The Season (IRE)","Gelding",,"9","National Hunt","Novices Hurdle",
"2023-03-23","14:25:00","Ludlow","Balfours LLP Novices Hurdle (GBB Race)","2m ","16","Class 4","Good To Soft","4901","9","Right Handed","3","Gallopade","7","Cobden, Harry","0","Greatrex, W J","0","0","159","3.50","1163","21","Hood","Schiaparelli (GER)","Shikra","Gelding","D","9","National Hunt","Novices Hurdle",
