Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-06-19","13:45:00","Hamilton","Aspire Cleaning & Facilities Apprentice Handicap","1m5f ","13","Class 6","Good","3664","8","Right Handed","1","Twoforthegutter (IRE)","4","Winn, Mark","0","Kellett, C N","1","56","136","1.63","3442431","13","Blnk","Expert Eye","Dorella (GER)","Gelding","C","0","Flat","Handicap","First","6","2860","3080","2640","0","0","1","Hamilton","14",
"2024-06-19","13:45:00","Hamilton","Aspire Cleaning & Facilities Apprentice Handicap","1m5f ","13","Class 6","Good","3664","8","Right Handed","2","Reams Of Love","6",,"7","Jeffreys, D J","4","54","134","25.00","'F90P888","83",,"Frankel","Night Of Light (IRE)","Gelding",,"0","Flat","Handicap","Eighth","1","2860","4290","3740","0","1","1","Southwell","4",
"2024-06-19","13:45:00","Hamilton","Aspire Cleaning & Facilities Apprentice Handicap","1m5f ","13","Class 6","Good","3664","8","Right Handed","3","The Navigator","9","Young, Archie","5","Sayer, Mrs Dianne","3","53","133","6.00","63R6064","13",,"Mastercraftsman (IRE)","Blessing (USA)","Gelding",,"0","Flat","Handicap","Fourth","2","2860","5060","4620","0","6","3","Hamilton","10",
"2024-06-19","13:45:00","Hamilton","Aspire Cleaning & Facilities Apprentice Handicap","1m5f ","13","Class 6","Good","3664","8","Right Handed","4","Moush","4","McHugh, K S","7","Bailey, Liam","8","53","133","22.00","5550607","23",,"Charm Spirit (IRE)","Fiumicino","Gelding",,"0","Flat","Handicap","Seventh","4","2860","3080","0","0","0","0","Redcar","8",
"2024-06-19","13:45:00","Hamilton","Aspire Cleaning & Facilities Apprentice Handicap","1m5f ","13","Class 6","Good","3664","8","Right Handed","5","Epona Pas (IRE)","4","Waugh, Amie","3","Goldie, J S","2","52","132","22.00","5548930","7",,"Gustav Klimt (IRE)","Dream Scenario","Gelding",,"0","Flat","Handicap","Eleventh","3","2860","2200","0","0","0","0","Hamilton","3",
"2024-06-19","13:45:00","Hamilton","Aspire Cleaning & Facilities Apprentice Handicap","1m5f ","13","Class 6","Good","3664","8","Right Handed","6","Laudable","4","Wonnacott, Millie","3","Davidson, Tristan","9","52","132","6.00","'0046724","21","CkPc","Havana Gold (IRE)","Pink Flames (IRE)","Gelding",,"0","Flat","Handicap","Fourth","3","2860","3080","0","0","0","0","Beverley","7",
"2024-06-19","13:45:00","Hamilton","Aspire Cleaning & Facilities Apprentice Handicap","1m5f ","13","Class 6","Good","3664","8","Right Handed","7","Trailblazer","5","Pyle, William","3","Nicol, Adam","5","49","129","7.00","2669223","99","CkPc","Dark Angel (IRE)","Ballymore Celebre (IRE)","Gelding",,"0","Flat","Handicap","Third","0","2860","3740","0","0","0","0","Sedgefield","13",
"2024-06-19","13:45:00","Hamilton","Aspire Cleaning & Facilities Apprentice Handicap","1m5f ","13","Class 6","Good","3664","8","Right Handed","8","Crystal Guard (IRE)","6","Tabti, M","3","Jardine, I","6","47","127","3.33","3274031","16","CkPc","Lope De Vega (IRE)","Crystal Melody","Gelding","D","0","Flat","Handicap","First","1","2860","3630","2860","1","0","2","Ayr","14",
"2024-06-19","13:45:00","Hamilton","Aspire Cleaning & Facilities Apprentice Handicap","1m5f ","13","Class 6","Good","3664","8","Right Handed","9","Pammi","9","Fraser, Kaiya","3","Goldie, J S","7","46","126","28.00","4198463","10","Vsor","Poets Voice","Bright Girl (IRE)","Mare","C","0","Flat","Handicap","Third","0","2860","5720","5390","0","8","3","Perth","10",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","1","Blaze A Trail (IRE)","10","Brace, Connor","0","Flint, J L","0","97","168","18.00","3622P2P","24",,"Morozov (USA)","Bright Blaze (IRE)","Gelding",,"12","National Hunt","Handicap Chase","Pulled Up","1","3630","4840","4400","0","7","0","Fontwell","5",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","2","Finalshot","11","Deutsch, Charlie","0","Rowley, Melanie","0","96","167","14.00","8P24P13","246"," TT","Phoenix Reach (IRE)","Ryoshi","Gelding",,"12","National Hunt","Handicap Chase","Third","0","3630","5720","4400","0","1","2","Huntingdon","4",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","3","Floating Rock (GER)","9","Ward, Christopher","3","Gates, Michael ","0","93","164","14.00","'P6956P3","18","CkPc","Its Gino (GER)","Fly Osoria (GER)","Gelding","D","12","National Hunt","Handicap Chase","Third","2","3630","6160","4510","1","5","2","Stratford","3",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","4","Gambie Tiep (FR)","8","Morgan, Mr Beau","5","Pauling, Ben","0","93","164","8.00","1U14654","74",,"Zambezi Sun","Uitiepy (FR)","Gelding",,"12","National Hunt","Handicap Chase","Fourth","0","3630","4400","4290","0","2","2","Uttoxeter","11",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","5","Groom De Cotte (FR)","8","McLernon, R P","0","Brown, G","0","91","162","10.00","2679F53","41"," TT","Tiger Groom","Traviata Valtat (FR)","Gelding",,"12","National Hunt","Handicap Chase","Third","1","3630","4950","0","0","0","0","Stratford","4",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","6","Tonto Foley (IRE)","6","Tudor, Jack","0","Williams, Christian","0","89","160","1.75","481P311","26"," TT","Vendangeur (IRE)","Hardabout (IRE)","Gelding","D","12","National Hunt","Handicap Chase","First","1","3630","4400","3630","3","0","0","Hereford","4",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","7","Tropical Talent","5","Brooke, Henry","0","Greenall, O / Guerriero, J","0","85","156","5.50","48P341U","15"," TT","Nathaniel (IRE)","Tropical Rock","Gelding",,"12","National Hunt","Handicap Chase","Unseated Rider","2","3630","3850","3740","0","1","0","Southwell","5",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","8","Let It Shine","6","Pinchin, Miss L M","0","Longsdon, C E","0","78","149","6.50","634P456","20","CkPc","Pethers Moon (IRE)","My Belle (FR)","Gelding",,"12","National Hunt","Handicap Chase","Sixth","1","3630","5390","0","0","0","0","Warwick","6",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","9","Moves Like Monty (IRE)","6","Wedge, Adam","0","Morgan, Miss Laura","0","73","144","16.00","'PP66P","12",,"Sageburg (IRE)","Toulon Pass (IRE)","Gelding",,"12","National Hunt","Handicap Chase","Pulled Up","2","3630","5280","0","0","0","0","Market Rasen","5",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","10","Solid Fuel","6","Best, J A","0","Thomason-Murphy, Joanne","0","71","142","28.00","4737P07","7",,"Oasis Dream","Burlesque Star (IRE)","Gelding",,"12","National Hunt","Handicap Chase","Seventh","1","3630","4730","0","0","0","0","Fontwell","7",
"2024-06-19","14:05:00","Worcester","Get Best Odds Guaranteed At planetsportbet Handicap Chase","2m.5f ","16.5","Class 5","Good","3248","11","Left Handed","11","Lonimoss Bareliere (FR)","8","Armson, Philip","3","Summers, B R","0","71","142","40.00","47P4PP5","8","Blnk TT","Palamoss (IRE)","Lonia Blue (FR)","Gelding",,"12","National Hunt","Handicap Chase","Fifth","1","3630","4730","0","0","0","0","Southwell","9",
