Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-11-25","11:00:00","Lingfield","Bet 10 Get 40 At BetMGM Restricted Novice Stakes (GBB Race)","1m ","8","Class 5","Standard","4104","6","Left Handed","1","On The Cards (FR)","3","Clutterbuck, Rhys","0","Tregoning, M P","3","0","133","4.50","7","19",,"Attendu (FR)","Radiation (FR)","Gelding",,"0","All Weather","Novices","Seventh","0","1760","2090","0","0","0","0","Wolverhampton","1",
"2023-11-25","11:00:00","Lingfield","Bet 10 Get 40 At BetMGM Restricted Novice Stakes (GBB Race)","1m ","8","Class 5","Standard","4104","6","Left Handed","2","Timely Artist (IRE)","3","Shepherd, Callum","0","Murphy, Mike / Keady, Michael","6","24","133","100.00","'000","29"," TT","Caravaggio (USA)","Out Of Time (IRE)","Gelding",,"0","All Weather","Novices","Twelfth","0","1760","1760","0","0","0","0","Wolverhampton","3",
"2023-11-25","11:00:00","Lingfield","Bet 10 Get 40 At BetMGM Restricted Novice Stakes (GBB Race)","1m ","8","Class 5","Standard","4104","6","Left Handed","3","Mashaaer (IRE)","4","Mitchell, Jack","0","Spiller, Henry","1","74","132","0.36","2523229","338",,"Muhaarar","Fleeting Smile (USA)","Filly",,"0","All Weather","Novices","Ninth","0","1760","2200","0","0","0","0","Lingfield","1",
"2023-11-25","11:00:00","Lingfield","Bet 10 Get 40 At BetMGM Restricted Novice Stakes (GBB Race)","1m ","8","Class 5","Standard","4104","6","Left Handed","4","Electric Avenue","3","Keeley, Aidan","3","Baker, George","2","0","126","7.00","none",,,"Outstrip","School Fees","Filly",,"0","All Weather","Novices","No Run","0","1760","0","0","0","0","0",,"0",
"2023-11-25","11:00:00","Lingfield","Bet 10 Get 40 At BetMGM Restricted Novice Stakes (GBB Race)","1m ","8","Class 5","Standard","4104","6","Left Handed","5","Moda Minx (IRE)","3","Rooke, George","0","Hughes, Richard","4","0","126","20.00","'0","19",,"Buratino (IRE)","Monkey Magic","Filly",,"0","All Weather","Novices","Thirteenth","0","1760","1760","0","0","0","0","Kempton","1",
"2023-11-25","11:00:00","Lingfield","Bet 10 Get 40 At BetMGM Restricted Novice Stakes (GBB Race)","1m ","8","Class 5","Standard","4104","6","Left Handed","6","Peruvian Sunset","3","Mangan, Gina","3","Stimpson, J T","5","0","126","66.00","87","61"," TT","Fountain Of Youth (IRE)","Diletta Tommasa (IRE)","Filly",,"0","All Weather","Novices","Seventh","0","1760","2200","0","0","0","0","Leicester","2",
"2023-11-25","11:30:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Apprentice Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","1","Bobby Dassler (IRE)","4","Bradley, Paddy","0","Mongan, Mrs L J","4","64","139","16.00","1525460","45","CkPc","Awtaad (IRE)","Butoolat","Gelding",,"0","All Weather","Handicap","Thirteenth","0","1540","1870","1870","0","1","0","Kempton","11",
"2023-11-25","11:30:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Apprentice Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","2","Fly The Nest (IRE)","7","Gunn, Molly","7","Carroll, A W","5","64","139","16.00","2212161","257",,"Kodiac","Queen Wasp (IRE)","Gelding","CD","0","All Weather","Handicap","First","0","1540","2090","1870","3","3","0","Wolverhampton","8",
"2023-11-25","11:30:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Apprentice Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","3","Storymaker","3","Sayette, B D L","0","Boughey, George","2","64","138","5.00","3453763","8","Blnk","Ulysses (IRE)","Panova","Filly",,"0","All Weather","Handicap","Third","0","1540","2200","0","0","0","0","Wolverhampton","11",
"2023-11-25","11:30:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Apprentice Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","4","Media Guest (FR)","5","Wright, Liam","5","Gillard, Mark","6","63","138","10.00","2234753","21"," TT","Belardo (IRE)","Media Day (IRE)","Gelding",,"0","All Weather","Handicap","Third","0","1540","1540","1320","0","0","1","Chelmsford City","11",
"2023-11-25","11:30:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Apprentice Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","5","Sixties Chic","3","Bass, George","0","Channon, Jack","3","62","136","5.50","7D7431","8",,"Sixties Icon","Chicago Star","Filly",,"0","All Weather","Handicap","First","0","1540","1320","1320","0","0","1","Wolverhampton","3",
