Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-06-30","13:10:00","Curragh","Paddy Power From The Horses Mouth Podcast Handicap (Premier Handicap)","1m1f ","9",,"Good","53097","8","Right Handed","1","Arabic Legend (IRE)","3","Lee, Clifford","0","Burke, K R","8","98","138","6.50","12648","50",,"Dubawi (IRE)","Sheikha Reika (FR)","Colt",,"0","Flat","Handicap","Eighth","2","1980","2530","1540","0","0","1","Lingfield","5",
"2024-06-30","13:10:00","Curragh","Paddy Power From The Horses Mouth Podcast Handicap (Premier Handicap)","1m1f ","9",,"Good","53097","8","Right Handed","2","Princess Child (FR)","3","McMonagle, Dylan B","0","OBrien, Joseph Patrick","6","97","137","7.50","none",,,"Dariyan (FR)","Princesse Li","Filly",,"0","Flat","Handicap","No Run","0","1980","0","0","0","0","0",,"0",
"2024-06-30","13:10:00","Curragh","Paddy Power From The Horses Mouth Podcast Handicap (Premier Handicap)","1m1f ","9",,"Good","53097","8","Right Handed","3","Formal Display","3","Carroll, G F","0","Lyons, G M","2","95","135","7.00","2615","24",,"Too Darn Hot","Passage Of Time","Colt",,"0","Flat","Handicap","Fifth","1","1980","1980","1760","0","0","1","Leopardstown","4",
"2024-06-30","13:10:00","Curragh","Paddy Power From The Horses Mouth Podcast Handicap (Premier Handicap)","1m1f ","9",,"Good","53097","8","Right Handed","4","Sharinay","3","Whelan, R P","0","Collins, Tracey / Halford, Mick","3","95","135","2.25","612","42","Hood","Harzand (IRE)","Sharliyna (IRE)","Gelding",,"0","Flat","Handicap","Second","2","1980","1760","1760","0","0","1","Naas","3",
"2024-06-30","13:10:00","Curragh","Paddy Power From The Horses Mouth Podcast Handicap (Premier Handicap)","1m1f ","9",,"Good","53097","8","Right Handed","5","Soldiers Empire (IRE)","3","Keane, C T","0","Lyons, G M","1","90","130","4.00","35153","27",,"Bated Breath","Mireille (IRE)","Colt",,"0","Flat","Handicap","Third","2","1980","2090","1760","0","0","1","Gowran Park","5",
"2024-06-30","13:10:00","Curragh","Paddy Power From The Horses Mouth Podcast Handicap (Premier Handicap)","1m1f ","9",,"Good","53097","8","Right Handed","6","Ridhaz (IRE)","3","Coen, Ben M","0","Collins, Tracey / Halford, Mick","7","86","126","8.50","415","27",,"Iffraaj","Riyaba (IRE)","Colt",,"0","Flat","Handicap","Fifth","2","1980","2090","1760","0","0","1","Gowran Park","3",
"2024-06-30","13:10:00","Curragh","Paddy Power From The Horses Mouth Podcast Handicap (Premier Handicap)","1m1f ","9",,"Good","53097","8","Right Handed","7","Thors Hammer (IRE)","3","Velazquez, J R","0","Murtagh, J P","4","85","125","9.00","'0229421","47","Blnk","Night Of Thunder (IRE)","Kozy (IRE)","Colt",,"0","Flat","Handicap","First","2","1980","1870","1760","0","0","1","Killarney","6",
"2024-06-30","13:10:00","Curragh","Paddy Power From The Horses Mouth Podcast Handicap (Premier Handicap)","1m1f ","9",,"Good","53097","8","Right Handed","8","Signor Ferrari (IRE)","3","Hassett, M W","5","Feane, John James","5","79","119","22.00","279612P","16","Hood","Invincible Army (IRE)","Altogether (IRE)","Gelding",,"0","Flat","Handicap","Pulled Up","5","1980","2310","1540","0","0","1","Cork","14",
"2024-06-30","13:20:00","Uttoxeter","Never Ordinary At bet365 Novices Hurdle (GBB Race)","2m4f ","20","Class 3","Good","9258","8","Left Handed","1","Paddy De Pole (IRE)","6","Gingell, Mr Frederick","3","Nicholls, P F","0","117","166","3.00","5751113","18","CkPc","Alkaadhem","Squirrel Wood (IRE)","Gelding","D","10","National Hunt","Novices Hurdle","Third","2","4400","5720","4510","2","1","0","Fontwell","8",
"2024-06-30","13:20:00","Uttoxeter","Never Ordinary At bet365 Novices Hurdle (GBB Race)","2m4f ","20","Class 3","Good","9258","8","Left Handed","2","Speed Davis (FR)","6","Gillard, Mr T","0","McCain Jnr, D","0","113","162","4.50","612142","33","CkPc","Spider Flight (FR)","Trumpet Davis (FR)","Gelding",,"10","National Hunt","Novices Hurdle","Second","2","4400","4400","3850","0","0","2","Bangor","5",
"2024-06-30","13:20:00","Uttoxeter","Never Ordinary At bet365 Novices Hurdle (GBB Race)","2m4f ","20","Class 3","Good","9258","8","Left Handed","3","Gentlieman Ross","7","Best, J A","0","Pickard, Ella","0","0","156","200.00","'UP","96","Hood","Jelani (IRE)","Janes Part Worn","Gelding",,"10","National Hunt","Novices Hurdle","Pulled Up","0","4400","3740","0","0","0","0","Taunton","2",
"2024-06-30","13:20:00","Uttoxeter","Never Ordinary At bet365 Novices Hurdle (GBB Race)","2m4f ","20","Class 3","Good","9258","8","Left Handed","4","Lucky Stripe","6","Martin, James","5","Allen, S G","0","0","156","200.00","'P","24",,"Yorgunnabelucky (USA)","Spotthestripe","Gelding",,"10","National Hunt","Novices Hurdle","Pulled Up","1","4400","5280","0","0","0","0","Uttoxeter","1",
"2024-06-30","13:20:00","Uttoxeter","Never Ordinary At bet365 Novices Hurdle (GBB Race)","2m4f ","20","Class 3","Good","9258","8","Left Handed","5","Scottish King (IRE)","8","Armson, Philip","3","Armson, R J","0","0","156","18.00","53","43",,"Imperial Monarch (IRE)","Thanks Bobby (IRE)","Gelding",,"10","National Hunt","Novices Hurdle","Third","1","4400","4620","0","0","0","0","Uttoxeter","2",
"2024-06-30","13:20:00","Uttoxeter","Never Ordinary At bet365 Novices Hurdle (GBB Race)","2m4f ","20","Class 3","Good","9258","8","Left Handed","6","Gale Mahler (IRE)","5","Brooke, Henry","0","Keatley, Adrian Paul","0","0","155","1.25","4111","23","CkPc","Mahler","Victrix Gale (IRE)","Mare",,"10","National Hunt","Novices Hurdle","First","3","4400","4290","4290","0","0","3","Market Rasen","4",
