Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-05-27","13:30:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Soft","5234","9","Straight","1","Realised","4","Fraser, Kaiya","5","Eustace, Harry","6","57","137","14.00","45990","17","Blnk","Wootton Bassett","Wake Up Call","Filly",,"0","Flat","Handicap","Eleventh","2","1760","1870","0","0","0","0","Nottingham","5",
"2024-05-27","13:30:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Soft","5234","9","Straight","2","Tonal (FR)","4","Buick, William","0","Williams, Ian","11","56","136","2.50","4140042","4","CkPc TT","Siyouni (FR)","Oceanique (USA)","Gelding",,"0","Flat","Handicap","Second","4","1760","2090","2090","0","1","0","Chelmsford City","9",
"2024-05-27","13:30:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Soft","5234","9","Straight","3","Bo Taifan (IRE)","7","Dawson, R","0","Quinn, Denis P","5","56","136","18.00","1161995","4","Vsor","Gutaifan (IRE)","Scarlet Rosefinch","Gelding","D","0","Flat","Handicap","Fifth","2","1760","2640","1760","2","0","1","Chelmsford City","6",
"2024-05-27","13:30:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Soft","5234","9","Straight","4","Meng Tian","5","Murphy, Oisin","0","Woods, S P C","3","56","136","2.75","9353251","53",,"Territories (IRE)","Yearbook","Gelding",,"0","Flat","Handicap","First","1","1760","2200","1870","0","1","2","Wolverhampton","10",
"2024-05-27","13:30:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Soft","5234","9","Straight","5","Charlatan (IRE)","4",,"0","Simcock, D M","8","55","135","11.00","'0311130","34",,"Mastercraftsman (IRE)","Lyin Eyes","Gelding","D","0","Flat","Handicap","Eleventh","1","1760","1870","1870","2","1","0","Yarmouth","6",
"2024-05-27","13:30:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Soft","5234","9","Straight","6","Handel (USA)","6","Haynes, Joey","0","Banham, Chelsea","4","55","135","3.00","3826386","25","CkPc","Pioneerof The Nile (USA)","Party Starter (USA)","Gelding","CD","0","Flat","Handicap","Sixth","3","1760","2640","1760","1","0","0","Chelmsford City","14",
"2024-05-27","13:30:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Soft","5234","9","Straight","7","Alibaba","7","Hogan, D E","0","Feilden, Miss J","7","54","134","7.00","3577862","44",,"Lawman (FR)","Fantasy In Blue","Gelding","CD","0","Flat","Handicap","Second","1","1760","2640","1760","2","0","0","Yarmouth","8",
"2024-05-27","13:30:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Soft","5234","9","Straight","8","Perovskia","4",,"0","Dunlop, E A L","9","52","132","0.00","439","264",,"Mukhadram","Oulianovsk (IRE)","Filly",,"0","Flat","Handicap","Ninth","0","1760","1540","0","0","0","0","Southwell","2",
"2024-05-27","13:30:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Soft","5234","9","Straight","9","Anif (IRE)","10","Sanderson, Benjamin","3","Herrington,M ","2","50","130","18.00","'0766556","24","CkPc","Cape Cross (IRE)","Cadenza (FR)","Gelding","D","0","Flat","Handicap","Sixth","3","1760","3520","2200","5","3","3","Newcastle","11",
"2024-05-27","13:30:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Soft","5234","9","Straight","10","Kodebreaker (IRE)","5","Sousa, Silvestre De","0","Herrington,M ","1","46","126","6.50","4335325","8","CkPc","Kodi Bear (IRE)","Coachhouse Lady (USA)","Gelding","D","0","Flat","Handicap","Fifth","5","1760","1870","1760","1","0","2","Ripon","25",
