Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 6","Good To Firm","3028","10","Right Handed","1","Gulf Of Poets","10","Howarth, Miss R","5","Coward, Miss J M","8","67","158","28.00","8616457","29",,"Oasis Dream","Sandglass","Gelding","CD","0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 6","Good To Firm","3028","10","Right Handed","2","Classy Dame (IRE)","4","Hampson, Brodie","0","Watson, Archie","9","65","156","2.75","4225324","5",,"Belardo (IRE)","Scholarly","Filly","D","0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 6","Good To Firm","3028","10","Right Handed","3","Bit Of A Quirke","9","Irvine, Ms Natalya","7","Walford, Mark","2","61","152","5.00","'0842751","6","Vsor","Monsieur Bond (IRE)","Silk (IRE)","Gelding","CD","0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 6","Good To Firm","3028","10","Right Handed","4","Rocket Dancer","5","Brotherton, Miss S","0","Easterby, M W","3","60","151","4.50","6004119","32",,"Toronado (IRE)","Opera Dancer","Gelding","C D","0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 6","Good To Firm","3028","10","Right Handed","5","Sameem (IRE)","6","Easterby, Miss E","0","Easterby, T D","4","58","149","9.00","73PP353","24","CkPc","New Approach (IRE)","Ahla Wasahl","Gelding","C D","0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 6","Good To Firm","3028","10","Right Handed","6","Irv (IRE)","6","Smith, Becky","0","Hammond, Micky","7","56","147","4.50","4859423","27",,"Zoffany (IRE)","Marion Antoinette (IRE)","Gelding",,"0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 6","Good To Firm","3028","10","Right Handed","7","Dandys Angel (IRE)","5","Ennis, Mr M","0","Wainwright, J S","5","52","143","10.00","'0564225","6",,"Dandy Man (IRE)","Party Pipit (IRE)","Mare",,"0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 6","Good To Firm","3028","10","Right Handed","8","Highlight Reel (IRE)","7","Collier, Miss A","3","Fell, Roger","1","49","140","10.00","4855157","14",,"Big Bad Bob (IRE)","Dance Hall Girl (IRE)","Gelding","CD","0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 6","Good To Firm","3028","10","Right Handed","9","Les Fremantle (FR)","11","Adams, Khia","7","Chapman, M C","6","46","137","150.00","669P67U","32",,"Orpen (USA)","Grand Design","Gelding",,"0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","1m2f ","10","Class 6","Good To Firm","3028","10","Right Handed","10","Karratha (IRE)","3","Harris, Mr Cole","7","Fahey, R A","10","52","134","28.00","'0008","29",,"Australia","Try Yes","Filly",,"0",
"2022-07-26","13:40:00","Yarmouth","QuinnBet Handicap","7f ","7","Class 6","Good To Firm","3726","7","Straight","1","Spanish Mane (IRE)","7","Coughlan, Laura","5","Feilden, Miss J","6","61","141","2.25","5863131","21","CkPc","Havana Gold (IRE)","Kiva","Mare","CD","0",
"2022-07-26","13:40:00","Yarmouth","QuinnBet Handicap","7f ","7","Class 6","Good To Firm","3726","7","Straight","2","Split Elevens","4","Muscutt, D","0","Butler, John","2","58","138","3.00","3112253","47",,"Ajaya","Woodland Scene (IRE)","Gelding","D","0",
"2022-07-26","13:40:00","Yarmouth","QuinnBet Handicap","7f ","7","Class 6","Good To Firm","3726","7","Straight","3","Thakrah","3","Morris, Luke","0","Cowell, R M H","5","60","133","22.00","45656","20",,"Dubawi (IRE)","Thafeera (USA)","Filly",,"0",
"2022-07-26","13:40:00","Yarmouth","QuinnBet Handicap","7f ","7","Class 6","Good To Firm","3726","7","Straight","4","Mr Fayez (IRE)","4","Gordon, Josephine","0","Cunha, Dylan","4","52","132","5.50","4320537","14"," TT","Ajaya","Yellow Elder (FR)","Gelding",,"0",
"2022-07-26","13:40:00","Yarmouth","QuinnBet Handicap","7f ","7","Class 6","Good To Firm","3726","7","Straight","5","Miss Candy (IRE)","3","Bradley, Paddy","3","Chapple-Hyam, Jane","7","58","131","7.00","44396","38",,"Equiano (FR)","Candycakes (IRE)","Filly",,"0",
"2022-07-26","13:40:00","Yarmouth","QuinnBet Handicap","7f ","7","Class 6","Good To Firm","3726","7","Straight","6","Shalfa (IRE)","3","Callan, N","0","Botti, M","1","57","130","4.50","2605","20","Blnk","Ribchester (IRE)","Mikandy (IRE)","Filly",,"0",
"2022-07-26","13:40:00","Yarmouth","QuinnBet Handicap","7f ","7","Class 6","Good To Firm","3726","7","Straight","7","Elsaab","3","Havlin, Robert","0","Woods, S P C","3","55","128","11.00","4805495","13",,"El Kabeir (USA)","Miss Mediator (USA)","Filly",,"0",
"2022-07-26","13:50:00","Goodwood","Coral Chesterfield Cup Handicap","1m2f ","10","Class 2","Good","38655","18","Right Handed","1","West End Charmer (IRE)","6","Norton, Francis","0","Johnston, M","14","106","138","10.00","1133255","19",,"Nathaniel (IRE)","Solar Midnight (USA)","Gelding","D","0",
"2022-07-26","13:50:00","Goodwood","Coral Chesterfield Cup Handicap","1m2f ","10","Class 2","Good","38655","18","Right Handed","2","Soto Sizzler","7","Buick, William","0","Menuisier, David","10","106","138","14.00","5517125","25","CkPc","Mastercraftsman (IRE)","Jalousie (IRE)","Gelding","C D","0",
"2022-07-26","13:50:00","Goodwood","Coral Chesterfield Cup Handicap","1m2f ","10","Class 2","Good","38655","18","Right Handed","3","Palavecino (FR)","6","Greatrex, Thomas","0","Meehan, B J","11","103","135","33.00","'0955150","42","Hood","Cacique (IRE)","Saltita (IRE)","Gelding","D","0",
"2022-07-26","13:50:00","Goodwood","Coral Chesterfield Cup Handicap","1m2f ","10","Class 2","Good","38655","18","Right Handed","4","Bell Rock","6","Davies, Harry","5","Balding, A M","4","102","134","8.00","'0420433","46",,"Kingman","Liberally (IRE)","Gelding",,"0",
