Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-09","13:30:00","Newmarket (July)","Rossdales British EBF Maiden Fillies Stakes (GBB Race)","7f ","7","Class 3","Good To Firm","8100","6","Straight","1","Achillea","2","Bennett, Charlie","0","Ivory, D K","6","0","128","5.50","4","18",,"Frankel","Bruxcalina (FR)","Filly",,"0",
"2022-07-09","13:30:00","Newmarket (July)","Rossdales British EBF Maiden Fillies Stakes (GBB Race)","7f ","7","Class 3","Good To Firm","8100","6","Straight","2","Alseyoob (IRE)","2","Levey, S M","0","Mohammed, Ismail","1","0","128","18.00","none",,,"Lope De Vega (IRE)","Stellar Glow (IRE)","Filly",,"0",
"2022-07-09","13:30:00","Newmarket (July)","Rossdales British EBF Maiden Fillies Stakes (GBB Race)","7f ","7","Class 3","Good To Firm","8100","6","Straight","3","Blue Missile","2","Fallon, Cieren","0","Haggas, W J","2","0","128","3.33","none",,,"Galileo (IRE)","Nathra (IRE)","Filly",,"0",
"2022-07-09","13:30:00","Newmarket (July)","Rossdales British EBF Maiden Fillies Stakes (GBB Race)","7f ","7","Class 3","Good To Firm","8100","6","Straight","4","Frankness","2","Hornby, Rob","0","Balding, A M","3","0","128","8.50","none",,,"Frankel","Cosmopolitan Queen","Filly",,"0",
"2022-07-09","13:30:00","Newmarket (July)","Rossdales British EBF Maiden Fillies Stakes (GBB Race)","7f ","7","Class 3","Good To Firm","8100","6","Straight","5","Luckin Brew (IRE)","2","Spencer, Jamie","0","Beckett, R M","4","0","128","2.75","none",,,"Lope De Vega (IRE)","Witches Brew (IRE)","Filly",,"0",
"2022-07-09","13:30:00","Newmarket (July)","Rossdales British EBF Maiden Fillies Stakes (GBB Race)","7f ","7","Class 3","Good To Firm","8100","6","Straight","6","Running Lion","2","Havlin, Robert","0","Gosden, John and Thady","5","0","128","2.13","none",,,"Roaring Lion (USA)","Bella Nouf","Filly",,"0",
"2022-07-09","13:37:00","Navan","Irish EBF Auction Series Maiden","5.5f ","5.5",,"Good To Firm","13274","16","Straight","1","Adaayinmay","2","Carroll, G F","0","Marnane, David","16","0","135","20.00","none",,,"Adaay (IRE)","Hennalaine (IRE)","Gelding",,"0",
"2022-07-09","13:37:00","Navan","Irish EBF Auction Series Maiden","5.5f ","5.5",,"Good To Firm","13274","16","Straight","2","Master Garvey (IRE)","2","Joyce, Wesley","7","Murray, Joseph Anthony","10","0","135","125.00","9","8"," TT","Dragon Pulse (IRE)","Free Lance (IRE)","Gelding",,"0",
"2022-07-09","13:37:00","Navan","Irish EBF Auction Series Maiden","5.5f ","5.5",,"Good To Firm","13274","16","Straight","3","Polar Bear (IRE)","2","Foley, Shane","0","Harrington, Mrs John","1","0","135","3.00","364","29",,"Kodi Bear (IRE)","Blue Marmalade (IRE)","Colt",,"0",
"2022-07-09","13:37:00","Navan","Irish EBF Auction Series Maiden","5.5f ","5.5",,"Good To Firm","13274","16","Straight","4","Toughen Up (IRE)","2","Coen, Ben M","0","Oliver, Andrew","7","0","135","25.00","none",,,"Muhaarar","Rose Bonheur","Colt",,"0",
"2022-07-09","13:37:00","Navan","Irish EBF Auction Series Maiden","5.5f ","5.5",,"Good To Firm","13274","16","Straight","5","Blue News (USA)","2","Slattery, A J","0","Slattery, Andrew","12","0","129","3.33","35","50",,"Air Force Blue (USA)","Natural Wonder (USA)","Colt",,"0",
