Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-05-07","13:00:00","Nottingham","Follow RacingTV On Twitter Apprentice Handicap","1m.5f ","8.5","Class 6","Good","3186","10","Left Handed","1","Elixsoft (IRE)","7","Sexton, Ryan","0","Tutty, Gemma","3","58","135","2.75","8667672","11",,"Elzaam (AUS)","Grandegrandegrande (IRE)","Mare","D","0",
"2022-05-07","13:00:00","Nottingham","Follow RacingTV On Twitter Apprentice Handicap","1m.5f ","8.5","Class 6","Good","3186","10","Left Handed","2","Swinton Noon","4","Peate, Jonny","0","Appleby, M","6","57","134","12.00","4566047","10","Vsor","Sepoy (AUS)","Marasil (IRE)","Gelding",,"0",
"2022-05-07","13:00:00","Nottingham","Follow RacingTV On Twitter Apprentice Handicap","1m.5f ","8.5","Class 6","Good","3186","10","Left Handed","3","Safe Passage","4","Planas, Connor","7","Dace, L A","8","56","133","4.00","'0562","31","Hood","Paco Boy (IRE)","Daring Aim","Filly",,"0",
"2022-05-07","13:00:00","Nottingham","Follow RacingTV On Twitter Apprentice Handicap","1m.5f ","8.5","Class 6","Good","3186","10","Left Handed","4","Otto Oyl","4","Howarth, Christian","0","Barron, T D","9","56","133","3.33","4666010","10",,"Mayson","Olive Mary","Gelding",,"0",
"2022-05-07","13:00:00","Nottingham","Follow RacingTV On Twitter Apprentice Handicap","1m.5f ","8.5","Class 6","Good","3186","10","Left Handed","5","Captain Sedgwick (IRE)","8","Jary, Alex","5","Spearing, J L","5","48","125","40.00","5321966","885",,"Approve (IRE)","Alinda (IRE)","Mare",,"0",
"2022-05-07","13:00:00","Nottingham","Follow RacingTV On Twitter Apprentice Handicap","1m.5f ","8.5","Class 6","Good","3186","10","Left Handed","6","Grandstand (IRE)","6","Francis, Isobel","0","Price, R J","2","47","124","14.00","6184086","13","Vsor","Kodiac","Lady Shanghai (IRE)","Gelding","D","0",
"2022-05-07","13:00:00","Nottingham","Follow RacingTV On Twitter Apprentice Handicap","1m.5f ","8.5","Class 6","Good","3186","10","Left Handed","7","Dew You Believe (IRE)","4","Parkinson, Erika","3","Appleby, M","4","46","123","4.00","8635744","58","CkPc","Make Believe","Dew (IRE)","Gelding","D","0",
"2022-05-07","13:00:00","Nottingham","Follow RacingTV On Twitter Apprentice Handicap","1m.5f ","8.5","Class 6","Good","3186","10","Left Handed","8","Amal (IRE)","4","Browne, L W","0","Jenkins, J R","7","45","122","28.00","8005990","10",,"No Nay Never (USA)","Lundy Island","Filly",,"0",
"2022-05-07","13:00:00","Nottingham","Follow RacingTV On Twitter Apprentice Handicap","1m.5f ","8.5","Class 6","Good","3186","10","Left Handed","9","Jack Bean","4","Cole, Morgan","0","Shaw, D","1","45","122","28.00","7056089","25",,"Golden Horn","Faslen (USA)","Gelding",,"0",
"2022-05-07","13:00:00","Nottingham","Follow RacingTV On Twitter Apprentice Handicap","1m.5f ","8.5","Class 6","Good","3186","10","Left Handed","10","Nicky Baby (IRE)","8","Pindar, Rhonda","0","Ivory, D K","10","45","122","50.00","5448909","30","Vsor","Dark Angel (IRE)","Moon Club (IRE)","Gelding",,"0",
"2022-05-07","13:20:00","Haydock","Pertemps Newton Handicap","1m4f ","12","Class 5","Soft","5400","11","Left Handed","1","Fearless Bay (IRE)","3",,"0","Dunlop, E A L","4","72","137","0.00","805151","10","CkPc","Siyouni (FR)","Monroe Bay (IRE)","Gelding",,"0",
"2022-05-07","13:20:00","Haydock","Pertemps Newton Handicap","1m4f ","12","Class 5","Soft","5400","11","Left Handed","2","Baroque Star (IRE)","3","Bass, George","5","Channon, M R","10","72","137","11.00","730","20",,"Lope De Vega (IRE)","Gallic Star (IRE)","Filly",,"0",
"2022-05-07","13:20:00","Haydock","Pertemps Newton Handicap","1m4f ","12","Class 5","Soft","5400","11","Left Handed","3","Zimmerman","3","Sullivan, James P","0","Easterby, T D","6","72","137","9.00","5368324","9","CkPc","Poets Voice","Cresta Gold","Gelding",,"0",
