Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-13","13:00:00","Brighton","Download The At The Races App Handicap","5.5f ","5.5","Class 5","Good To Firm","4536","5","Left Handed","1","Haveoneyerself (IRE)","7","Fisher, Taylor","7","Butler, John","4","67","139","3.00","7211802","19",,"Requinto (IRE)","Charismas Birthday (IRE)","Gelding","CD","0",
"2022-07-13","13:00:00","Brighton","Download The At The Races App Handicap","5.5f ","5.5","Class 5","Good To Firm","4536","5","Left Handed","2","Wiley Post","9","Watson, Jason","0","Carroll, A W","2","67","139","1.88","5563551","43","Blnk","Kyllachy","Orange Pip","Gelding","CD","0",
"2022-07-13","13:00:00","Brighton","Download The At The Races App Handicap","5.5f ","5.5","Class 5","Good To Firm","4536","5","Left Handed","3","Vandad (IRE)","5","Morris, Luke","0","Attwater, M J","5","64","136","3.33","5995674","21","CkPc TT","Dandy Man (IRE)","Ruby Girl (IRE)","Gelding","CD","0",
"2022-07-13","13:00:00","Brighton","Download The At The Races App Handicap","5.5f ","5.5","Class 5","Good To Firm","4536","5","Left Handed","4","T Maxie (IRE)","3","Keenan, Darragh","0","Scott, George","1","68","135","6.50","55216","53"," TT","Swiss Spirit","Filatelia (IRE)","Filly","CD","0",
"2022-07-13","13:00:00","Brighton","Download The At The Races App Handicap","5.5f ","5.5","Class 5","Good To Firm","4536","5","Left Handed","5","Shamshon (IRE)","11","Atzori, Lorenzo","7","Williams, S C","3","57","129","6.50","5357352","13",,"Invincible Spirit (IRE)","Greenisland (IRE)","Gelding","CD","0",
"2022-07-13","13:35:00","Brighton","At The Races App Market Movers Maiden Stakes (GBB Race)","5.5f ","5.5","Class 5","Good To Firm","4320","5","Left Handed","1","Fair And Square","3",,"0","Harris, R A","3","62","133","0.00","3244323","7","Blnk","Kodiac","Slatey Hen (IRE)","Gelding",,"0",
"2022-07-13","13:35:00","Brighton","At The Races App Market Movers Maiden Stakes (GBB Race)","5.5f ","5.5","Class 5","Good To Firm","4320","5","Left Handed","2","Shawaag (IRE)","3","Egan, John","0","Brown, Andi","5","0","133","7.50","none",,,"Kodiac","Question (USA)","Gelding",,"0",
"2022-07-13","13:35:00","Brighton","At The Races App Market Movers Maiden Stakes (GBB Race)","5.5f ","5.5","Class 5","Good To Firm","4320","5","Left Handed","3","Buddys Beauty","3","Keenan, Darragh","0","Gallagher, J","2","0","128","20.00","'08","67","Hood","Equiano (FR)","Hollybell","Filly",,"0",
"2022-07-13","13:35:00","Brighton","At The Races App Market Movers Maiden Stakes (GBB Race)","5.5f ","5.5","Class 5","Good To Firm","4320","5","Left Handed","4","Elementofsurprise","3","Rooke, George","0","Bridger, J J","6","0","128","125.00","'00","36",,"Eastern Anthem (IRE)","One Big Surprise","Filly",,"0",
"2022-07-13","13:35:00","Brighton","At The Races App Market Movers Maiden Stakes (GBB Race)","5.5f ","5.5","Class 5","Good To Firm","4320","5","Left Handed","5","Hattie C","3","Watson, Jason","0","Harris, R A","1","53","128","3.00","'0527404","5",,"Heeraat (IRE)","Courteous Crown","Filly",,"0",
"2022-07-13","13:35:00","Brighton","At The Races App Market Movers Maiden Stakes (GBB Race)","5.5f ","5.5","Class 5","Good To Firm","4320","5","Left Handed","6","True Horizon (IRE)","3","Probert, David","0","Williams, S C","4","75","128","0.50","489","269"," TT","Lope De Vega (IRE)","Orafinitis (IRE)","Filly",,"0",
