Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-04-04","14:00:00","Fontwell","Cazoo Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4520","6","Left Handed","1","Chef Bogo (FR)","6","Twiston-Davies, Sam","0","Signy, Oliver","0","0","160","16.00","9","441","Hood","Balko (FR)","Ascella (FR)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-04-04","14:00:00","Fontwell","Cazoo Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4520","6","Left Handed","2","Double Click (IRE)","5","Sheehan, Gavin","0","Snowden, Jamie","0","0","160","3.00","none",,,"Flemensfirth (USA)","Katmai (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-04-04","14:00:00","Fontwell","Cazoo Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4520","6","Left Handed","3","Modern Monarch (IRE)","5","Wedge, Adam","0","Williams, Evan","0","0","160","33.00","70","71",,"Imperial Monarch (IRE)","On Her Own (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-04-04","14:00:00","Fontwell","Cazoo Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4520","6","Left Handed","4","Muvvers Money","5","Poste, Ben J","0","Hobson, Miss Clare","0","0","160","40.00","none",,,"Universal (IRE)","Jump To The Beat","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-04-04","14:00:00","Fontwell","Cazoo Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4520","6","Left Handed","5","Rocco Royale (IRE)","5","ONeill, Jonjo (Jr)","0","ONeill, Jonjo","0","0","160","0.73","653","41",,"Shirocco (GER)","Gayeroyale (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-04-04","14:00:00","Fontwell","Cazoo Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4520","6","Left Handed","6","Scene One (IRE)","7","Frost, Bryony","0","Wadham, Mrs L","0","106","160","5.00","339P","96",,"Curtain Time (IRE)","Isserkelly Lady (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-04-04","14:15:00","Thirsk","Visit racingtv.com Maiden Fillies Stakes (GBB Race)","7f ","7","Class 5","Soft","3780","8","Left Handed","1","Heerbegood","4","Edmunds, Lewis","0","Bowring, S R","1","0","142","50.00","none",," TT","Heeraat (IRE)","Exceedingly Good (IRE)","Filly",,"0","Flat","Maiden",
"2023-04-04","14:15:00","Thirsk","Visit racingtv.com Maiden Fillies Stakes (GBB Race)","7f ","7","Class 5","Soft","3780","8","Left Handed","2","Anjo Bonita","3","Garritty, Billy","0","Hammond, Micky","5","76","128","3.33","63222","178",,"Harry Angel (IRE)","Cape Mystery","Filly",,"0","Flat","Maiden",
"2023-04-04","14:15:00","Thirsk","Visit racingtv.com Maiden Fillies Stakes (GBB Race)","7f ","7","Class 5","Soft","3780","8","Left Handed","3","Classic Puzzle (IRE)","3","Lee, G","0","Pears, Ollie","4","0","128","8.50","none",,,"Zoffany (IRE)","Puzzled (IRE)","Filly",,"0","Flat","Maiden",
"2023-04-04","14:15:00","Thirsk","Visit racingtv.com Maiden Fillies Stakes (GBB Race)","7f ","7","Class 5","Soft","3780","8","Left Handed","4","Congruent (IRE)","3","Allan, David","0","Foy, Kevin","8","0","128","5.50","84","45",,"Acclamation","Back In The Frame","Filly",,"0","Flat","Maiden",
