Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-07-04","14:10:00","Haydock","Yale Fillies Handicap","1m4f ","12","Class 5","Good To Soft","4187","5","Left Handed","1","Quietness","4","Ryan, Rossa","0","Tregoning, M P","4","75","135","0.57","233311","23",,"Bated Breath","Quiet Queen","Filly",,"0","Flat","Handicap","First","2","2640","2530","2530","0","0","2","Salisbury","5",
"2024-07-04","14:10:00","Haydock","Yale Fillies Handicap","1m4f ","12","Class 5","Good To Soft","4187","5","Left Handed","2","Arctic Fox","8","Winn, Mark","3","Todhunter, M","3","73","133","6.50","8F5264U","47",,"Mastercraftsman (IRE)","Aurora Borealis (IRE)","Mare","C D","0","Flat","Handicap","Unseated Rider","1","2640","4290","3080","1","1","3","Bangor","5",
"2024-07-04","14:10:00","Haydock","Yale Fillies Handicap","1m4f ","12","Class 5","Good To Soft","4187","5","Left Handed","3","Dance Time","4","Pearson, Laura","0","Loughnane, David","5","67","127","7.50","443125","225",,"Time Test","Dancing Primo","Filly","D","0","Flat","Handicap","Fifth","0","2640","2750","2640","1","0","0","Wolverhampton","5",
"2024-07-04","14:10:00","Haydock","Yale Fillies Handicap","1m4f ","12","Class 5","Good To Soft","4187","5","Left Handed","4","Switchel (IRE)","4","Hart, Jason","0","Morrison, H","1","67","127","10.00","592087","23","Hood","Golden Horn","Swizzle Stick (IRE)","Filly",,"0","Flat","Handicap","Seventh","1","2640","2200","0","0","0","0","Salisbury","2",
"2024-07-04","14:10:00","Haydock","Yale Fillies Handicap","1m4f ","12","Class 5","Good To Soft","4187","5","Left Handed","5","Ready To Shine (IRE)","5","Sexton, Ryan","0","Camacho, Miss J A","2","63","123","12.00","4595794","55","CkPc","Camelot","Matorio (FR)","Mare","D","0","Flat","Handicap","Fourth","0","2640","3740","2640","1","0","0","Market Rasen","9",
"2024-07-04","14:18:00","Perth","Horizon Parking Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4084","12","Right Handed","1","Kells And Connor (IRE)","5","Bowen, Sean P","0","Quinn, Gerald","0","0","158","4.50","none",,,"Kingston Hill","Storm Away (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle","No Run","0","4400","0","0","0","0","0",,"0",
"2024-07-04","14:18:00","Perth","Horizon Parking Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4084","12","Right Handed","2","Luckie Seven (IRE)","6","McMenamin, Daniel","0","Richards, N G","0","0","158","1.63","212","439",,"Soldier Of Fortune (IRE)","Uimhir A Seacht (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle","Second","0","4400","3630","3630","0","0","1","Ayr","0",
"2024-07-04","14:18:00","Perth","Horizon Parking Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4084","12","Right Handed","3","Major Champion","5","Rabbitt, Mr C","5","Barnes, M A","0","0","158","7.50","733","11"," TT","Doyen (IRE)","Lady Samantha","Gelding",,"10","National Hunt","Maiden Hurdle","Third","3","4400","4620","0","0","0","0","Hexham","3",
"2024-07-04","14:18:00","Perth","Horizon Parking Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4084","12","Right Handed","4","Mrindependant","7","Kavanagh, Peter J","3","Barnes, M A","0","74","158","125.00","6745P07","25"," TT","Recharge (IRE)","Lady Jinks","Gelding",,"10","National Hunt","Maiden Hurdle","Seventh","1","4400","5390","0","0","0","0","Perth","3",
"2024-07-04","14:18:00","Perth","Horizon Parking Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Good","4084","12","Right Handed","5","Sheriff Haskell (IRE)","5","Hughes, Brian","0","Crawford, S R B","0","0","158","14.00","none",,"Hood TT","Leading Light (IRE)","Donnas Pride","Gelding",,"10","National Hunt","Maiden Hurdle","No Run","0","4400","0","0","0","0","0",,"0",
