Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","1","Barometer (IRE)","7","Feeney, Mr A T","7","Murphy, John Joseph","0","0","166","14.00","3221274","15",,"Farhh","Keilogue (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","2","Smooth Player (IRE)","5","Ewing, Sam","0","Elliott, Gordon","0","0","166","3.00","144","23",,"Getaway (GER)","Coolnacarriga (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","3","Cosmo Renfro (IRE)","5","OSullivan, James","5","Nolan, Shane","0","0","158","25.00","none",,,"Arctic Cosmos (USA)","Miss Halle (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","4","Eye Van (IRE)","8","Moore, Niall","7","Cody, Patrick","0","125","158","1.50","4274222","18",,"Yeats (IRE)","Careys Lodge (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","5","Jimmy Chou Pecos Aa (FR)","6","Harvey, Mr B W","5","McConnell, John C","0","0","158","14.00","5","289"," TT","Walk In The Park (IRE)","Rose Chou (FR)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","6","Ringdufferin (IRE)","4","McGivern, Mr C","7","Elliott, Gordon","0","0","158","10.00","34","101",,"Kalanisi (IRE)","Inisharoan (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","7","Rowdy Romeo (IRE)","5","Maxwell, Dillon","7","McCaldin, Mrs Caroline","0","0","158","25.00","63","27",,"Conduit (IRE)","Rowdy Exit (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","8","Sam Magee (IRE)","5","Brassil, C","5","Bromhead, Henry De","0","0","158","3.50","none",,,"Jet Away","Sabbatical (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","9","The Belmont Boys (IRE)","5","Maxwell, C D","0","McLoughlin, D A","0","0","158","66.00","'0F","23"," TT","Doyen (IRE)","Grangehill Dancer (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","10","Wee Jerry (IRE)","6","Brouder, Gearoid","5","McCluskey, Neill","0","0","158","100.00","'00600","32"," TT","Dylan Thomas (IRE)","Lady Of Glencoe (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","11","Windgap Warrior (IRE)","4","Walsh, E","5","Collins, C M","0","0","158","50.00","none",,,"Ask","Good Thyne Lisa (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","12","Champagnegaloppen (IRE)","4","OShea, Mr C P","7","Watson, R K","0","0","151","66.00","'0","238",,"Leading Light (IRE)","Zingarellas Joy (IRE)","Filly",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","13","Do As Your Told (IRE)","4","Smithers, C D","7","Watson, R K","0","0","151","50.00","36","36","Hood","Leading Light (IRE)","Terre DOrient (FR)","Filly",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","14","Lockdown Daisy (IRE)","5","McGuinness, Miss A","7","Lambe, J J","0","0","151","150.00","'0S0P0","30",,"Shirocco (GER)","Strike Three (IRE)","Mare",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","15","Nowinittowinit (IRE)","6","Connor, Mr S","7","Crawford, S R B","0","0","151","25.00","56","149",,"Flemensfirth (USA)","Now Its My Turn (IRE)","Mare",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","16","Ottizzini (IRE)","5","OHanlon, P J","5","Crawford, S R B","0","0","151","10.00","363","380",,"Sea Moon","Izzini (IRE)","Mare",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","17","Cardamon Hill (IRE)","5",,"0","Elliott, Gordon","0","0","158","0.00","22","20",,"Presenting","Through The Lens (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","18","Round The Square (IRE)","5",,"0","Crawford, S R B","0","0","158","0.00","none",,,"Getaway (GER)","Farfields (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:40:00","Down Royal","I.N.H. Stallion Owners EBF Maiden Hurdle","2m4f ","20",,"Good To Yielding","6903","16","Right Handed","19","Moonface (IRE)","5",,"0","Flynn, Paul W","0","0","158","0.00","none",," TT","Doyen (IRE)","Tearaway Queen (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle",
"2022-12-26","11:45:00","Newcastle","Download The Vickers.Bet App Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","11","Left Handed","1","Snake Roll (IRE)","5","Doyle, Alan","5","Russell, Miss Lucinda V","0","126","161","0.91","13","37",,"Jet Away","Cuddle Ina Drizzle (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2022-12-26","11:45:00","Newcastle","Download The Vickers.Bet App Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","11","Left Handed","2","Brians Jet (IRE)","4","Brooke, Henry","0","Ellison, B","0","0","154","25.00","5363","18",,"Jet Away","Carryonblue (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2022-12-26","11:45:00","Newcastle","Download The Vickers.Bet App Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","11","Left Handed","3","Derwent Dealer (IRE)","6","Kington, John","0","Brooke, Daniel","0","0","154","20.00","74","24"," TT","Cloudings (IRE)","Feenakilmeedy (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2022-12-26","11:45:00","Newcastle","Download The Vickers.Bet App Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","11","Left Handed","4","Five Dollar Fine (IRE)","7","Coltherd, Sam W","0","Hamilton, Mrs A","0","0","154","14.00","6","87",,"Shantou (USA)","Danecole (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
