Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-09-07","13:45:00","Southwell","St Leger Festival Tips On attheraces.com Handicap Chase","2m4.5f ","20.5","Class 5","Good","3406","8","Left Handed","1","Big Difference (IRE)","10","Wedge, Adam","0","Morgan, Miss Laura","0","100","168","5.00","312556P","88","Vsor","Presenting","Roque De Cyborg (IRE)","Gelding",,"16","National Hunt","Handicap Chase","Pulled Up","2","4510","6710","5610","0","2","1","Perth","8",
"2023-09-07","13:45:00","Southwell","St Leger Festival Tips On attheraces.com Handicap Chase","2m4.5f ","20.5","Class 5","Good","3406","8","Left Handed","2","Tedwin Hills (IRE)","6","Bellamy, Tom","0","Lavelle, Miss E C","0","97","165","2.75","4872P44","16",,"Getaway (GER)","Ashwell Lady (IRE)","Gelding",,"16","National Hunt","Handicap Chase","Fourth","2","4510","4620","0","0","0","0","Worcester","6",
"2023-09-07","13:45:00","Southwell","St Leger Festival Tips On attheraces.com Handicap Chase","2m4.5f ","20.5","Class 5","Good","3406","8","Left Handed","3","Mystic Man (IRE)","6","Bromley, Ben","5","Derham, Harry","0","89","157","2.50","489P11P","41","CkPc","Sageburg (IRE)","Mystic Cherry (IRE)","Gelding","C","16","National Hunt","Handicap Chase","Pulled Up","3","4510","5610","5610","0","2","0","Uttoxeter","7",
"2023-09-07","13:45:00","Southwell","St Leger Festival Tips On attheraces.com Handicap Chase","2m4.5f ","20.5","Class 5","Good","3406","8","Left Handed","4","Bergentown (IRE)","6","Quinlan, Sean","0","Candlish, Jennie","0","88","156","14.00","'000P189","36"," TT","Policy Maker (IRE)","Sweet Harry (FR)","Gelding",,"16","National Hunt","Handicap Chase","Ninth","3","4510","4620","4400","0","0","1","Perth","4",
"2023-09-07","13:45:00","Southwell","St Leger Festival Tips On attheraces.com Handicap Chase","2m4.5f ","20.5","Class 5","Good","3406","8","Left Handed","5","Conceal (IRE)","8","Bannister, Harry A A","0","Aprahamian, Billy","0","87","155","9.00","136UP34","35","CkPc","Stowaway","Babyshan (IRE)","Gelding",,"16","National Hunt","Handicap Chase","Fourth","2","4510","5610","4400","0","0","1","Stratford","7",
"2023-09-07","13:45:00","Southwell","St Leger Festival Tips On attheraces.com Handicap Chase","2m4.5f ","20.5","Class 5","Good","3406","8","Left Handed","6","Foxs Socks (FR)","8","Anderson, Mr A","5","Sowersby, M E","0","84","152","14.00","5253P39","32"," TT","Crillon (FR)","Queva De Sarti (FR)","Gelding",,"16","National Hunt","Handicap Chase","Ninth","4","4510","4730","4400","0","0","1","Market Rasen","7",
"2023-09-07","13:45:00","Southwell","St Leger Festival Tips On attheraces.com Handicap Chase","2m4.5f ","20.5","Class 5","Good","3406","8","Left Handed","7","Onenightintown (IRE)","9","Hughes, Brian","0","Hammond, Micky","0","77","145","6.00","3126465","60","CkPc TT","Robin Des Pres (FR)","Snug Bunch (IRE)","Gelding",,"16","National Hunt","Handicap Chase","Fifth","3","4510","4950","4950","0","2","0","Market Rasen","6",
"2023-09-07","13:45:00","Southwell","St Leger Festival Tips On attheraces.com Handicap Chase","2m4.5f ","20.5","Class 5","Good","3406","8","Left Handed","8","Carapaz (IRE)","5","Patrick, Richard","0","Dennis, David","0","74","142","12.00","'P87P86","16","CkPc TT","Shirocco (GER)","Winding Bae (IRE)","Gelding",,"16","National Hunt","Handicap Chase","Sixth","6","4510","4730","0","0","0","0","Worcester","6",
"2023-09-07","13:45:00","Southwell","St Leger Festival Tips On attheraces.com Handicap Chase","2m4.5f ","20.5","Class 5","Good","3406","8","Left Handed","9","Cheers Delboy (IRE)","10",,"0","Dickin, Harriet","0","74","142","0.00","6P992P4","19","Vsor TT","Golan (IRE)","Lindy Lou","Gelding",,"16","National Hunt","Handicap Chase","Fourth","5","4510","5610","0","0","0","0","Market Rasen","9",
"2023-09-07","14:00:00","Haydock","F4 Waste For Total Waste Management Amateur Jockeys Handicap","1m4f ","12","Class 5","Good","4222","9","Left Handed","1","Unplugged (IRE)","7","Brotherton, Miss S","0","Easterby, M W","2","72","158","3.33","4321134","9",,"Alhebayeb (IRE)","Crown Light","Gelding","CD","0","Flat","Handicap","Fourth","5","2640","2750","2640","1","0","2","Ripon","11",
"2023-09-07","14:00:00","Haydock","F4 Waste For Total Waste Management Amateur Jockeys Handicap","1m4f ","12","Class 5","Good","4222","9","Left Handed","2","Bollin Margaret","6","Easterby, Mr Thomas","5","Easterby, T D","1","72","158","3.50","3491771","9","CkPc","Fountain Of Youth (IRE)","Bollin Greta","Mare","D","0","Flat","Handicap","First","13","2640","2750","2640","2","0","7","Ripon","17",
