Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","1","Calendar City","2","Crouch, Hector","0","Tuite, Joseph","15","0","128","66.00","none",,,"Gregorian (IRE)","Lady Kashaan (IRE)","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","2","Clenched","2","Kingscote, Richard","0","Charlton, Roger/Harry","9","0","128","0.91","5","11",,"Cityscape","Grasped","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","3","Expeditious","2","ONeill, K T","0","Haynes, Alice","1","0","128","11.00","none",,,"Fast Company (IRE)","Voladora (IRE)","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","4","Fast Mover (IRE)","2",,"0","Hughes, Richard","10","0","128","0.00","none",,,"Fast Company (IRE)","Gaazaal (IRE)","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","5","Ipanema Princess (IRE)","2","Sousa, Silvestre De","0","Murphy, Amy","19","0","128","9.00","none",,,"Kessaar (IRE)","Ball Girl (IRE)","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","6","Moondial","2","Mitchell, Jack","0","Kubler, Daniel","14","0","128","40.00","6","27",,"Time Test","Quiet Elegance","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","7","Polly Pott","2","Rooke, George","3","Dunlop, H J L","16","0","128","40.00","none",,,"Muhaarar","Must Be Me","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","8","Queen Of Uplands (IRE)","2","Jamin, Pierre-Louis","3","Dascombe, Tom","3","0","128","12.00","none",,,"Kessaar (IRE)","Big Violett (IRE)","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","9","Rage Of Bamby (IRE)","2",,"0","Houghton, Eve Johnson","4","0","128","0.00","none",,,"Saxon Warrior (JPN)","Rabiosa Fiore","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","10","Rich","2","Dobbs, Pat","0","Hannon (Jnr), Richard","13","0","128","4.50","none",,,"Cracksman","Mademoiselle Marie (FR)","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","11","Woolhampton (IRE)","2","Coakley, Ross","0","Millman, B R","12","0","128","33.00","9","50",,"Camacho","Mary Thomas (IRE)","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","12","Arlecchinos Star","2","ONeill, Dane","0","Usher, M D I","20","0","126","66.00","7","13",,"Zoustar (AUS)","Sandy Cay (USA)","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","13","Bonnsie (IRE)","2","Hornby, Rob","0","Portman, J G","2","0","126","28.00","none",,,"Kodi Bear (IRE)","Nymfia (IRE)","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","14","Cariad","2","Keenan, Darragh","0","Scott, George","7","0","126","50.00","none",,,"Cityscape","Edge Of Love","Filly",,"0",
"2022-05-31","13:00:00","Newbury","Make Your Best Bet At BetVictor Restricted Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3510","17","Straight","15","Entrancement (FR)","2","Probert, David","0","Dunlop, H J L","6","0","126","40.00","none",,,"Expert Eye","Entree","Filly",,"0",
