Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-07-05","14:15:00","Thirsk","British EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good To Firm","3510","10","Straight","1","Shes A Gambler (IRE)","2","Orr, Oisin","0","Fahey, R A","6","0","133","0.91","1","22",,"Cotai Glory","Lady Ro","Filly",,"0","Flat","Novices","First","1","1320","1210","1210","0","0","1","Wetherby","1",
"2023-07-05","14:15:00","Thirsk","British EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good To Firm","3510","10","Straight","2","Angel Of England","2","Rodriguez, Callum","0","Bethell, Ed","4","0","131","3.00","8","63",,"Harry Angel (IRE)","Poana (FR)","Colt",,"0","Flat","Novices","Eighth","1","1320","1100","0","0","0","0","Pontefract","1",
"2023-07-05","14:15:00","Thirsk","British EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good To Firm","3510","10","Straight","3","Kode Secret (IRE)","2","Allan, David","0","Easterby, T D","3","0","131","11.00","5","30",,"Kodiac","Tooraweenah","Colt",,"0","Flat","Novices","Fifth","1","1320","1320","0","0","0","0","Thirsk","1",
"2023-07-05","14:15:00","Thirsk","British EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good To Firm","3510","10","Straight","4","Ocean Sound (IRE)","2","Keenan, Darragh","0","Butler, John","10","0","131","40.00","'07","13",,"Showcasing","Damdam Freeze (FR)","Gelding",,"0","Flat","Novices","Seventh","2","1320","1320","0","0","0","0","Chelmsford City","2",
"2023-07-05","14:15:00","Thirsk","British EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good To Firm","3510","10","Straight","5","Vince Lamour (IRE)","2","Fentiman, Duran","0","Easterby, T D","8","0","131","25.00","8","13",,"Invincible Army (IRE)","Red Romance","Colt",,"0","Flat","Novices","Eighth","1","1320","1320","0","0","0","0","Ripon","1",
"2023-07-05","14:15:00","Thirsk","British EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good To Firm","3510","10","Straight","6","Good Morning Alex","2","Edmunds, Lewis","0","Barron, T D","5","0","129","18.00","'0","16",,"Land Force (IRE)","Secret Charge","Colt",,"0","Flat","Novices","Tenth","1","1320","1320","0","0","0","0","Carlisle","1",
"2023-07-05","14:15:00","Thirsk","British EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good To Firm","3510","10","Straight","7","Nobility Blue","2","McManoman, Faye","0","Tinkler, N","2","0","129","16.00","none",,,"Calyx","Blanche Dubawi (IRE)","Gelding",,"0","Flat","Novices","No Run","0","1320","0","0","0","0","0",,"0",
"2023-07-05","14:15:00","Thirsk","British EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good To Firm","3510","10","Straight","8","Maries Secret","2","Murtagh, Connor","0","Nicholls, Adrian","1","0","126","14.00","5","15",,"Land Force (IRE)","Pure As Gold","Filly",,"0","Flat","Novices","Fifth","1","1320","1320","0","0","0","0","Thirsk","1",
"2023-07-05","14:15:00","Thirsk","British EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good To Firm","3510","10","Straight","9","Goldmine Girl (IRE)","2","Hanagan, Paul","0","Lidster, Craig","7","0","124","22.00","none",,,"Havana Gold (IRE)","Starlight Circus (IRE)","Filly",,"0","Flat","Novices","No Run","0","1320","0","0","0","0","0",,"0",
"2023-07-05","14:15:00","Thirsk","British EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good To Firm","3510","10","Straight","10","Kesteven Rda (IRE)","2","Curtis, B A","0","Foy, Kevin","9","0","124","6.50","none",,,"Inns Of Court (IRE)","Shrewd Approach (IRE)","Filly",,"0","Flat","Novices","No Run","0","1320","0","0","0","0","0",,"0",
"2023-07-05","14:30:00","Musselburgh","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good To Firm","3780","8","Straight","1","Drinkable","2","Hardie, Cameron","0","Easterby, T D","6","0","133","100.00","'0","30",,"Due Diligence (USA)","Silvery Blue","Gelding",,"0","Flat","Maiden","Fourteenth","1","1100","1320","0","0","0","0","Thirsk","1",
"2023-07-05","14:30:00","Musselburgh","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good To Firm","3780","8","Straight","2","Willolarupi (IRE)","2","Wheatley, Zak","5","Carroll, D","4","0","133","4.00","none",,,"Camacho","Moving Waves (IRE)","Colt",,"0","Flat","Maiden","No Run","0","1100","0","0","0","0","0",,"0",
