Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-30","13:05:00","Goodwood","British E.B.F. EBF Maiden Stakes","7f ","7","Class 2","Good To Firm","15462","9","Right Handed","1","Bussento","2","Bishop, Charles","0","Houghton, Eve Johnson","9","0","128","16.00","none",,,"Oasis Dream","Super Saturday (IRE)","Colt",,"0",
"2022-07-30","13:05:00","Goodwood","British E.B.F. EBF Maiden Stakes","7f ","7","Class 2","Good To Firm","15462","9","Right Handed","2","Classic","2","Dobbs, Pat","0","Hannon (Jnr), Richard","2","0","128","0.62","4","15",,"Dubawi (IRE)","Date With Destiny (IRE)","Colt",,"0",
"2022-07-30","13:05:00","Goodwood","British E.B.F. EBF Maiden Stakes","7f ","7","Class 2","Good To Firm","15462","9","Right Handed","3","Hunkpapa (IRE)","2","Levey, S M","0","Meehan, B J","4","0","128","14.00","5","14",,"Sioux Nation (USA)","Limber Up (IRE)","Colt",,"0",
"2022-07-30","13:05:00","Goodwood","British E.B.F. EBF Maiden Stakes","7f ","7","Class 2","Good To Firm","15462","9","Right Handed","4","Loyal Touch (IRE)","2","Moore, Ryan","0","Johnston, M","1","0","128","5.50","3","38",,"No Nay Never (USA)","Devoted To You (IRE)","Colt",,"0",
"2022-07-30","13:05:00","Goodwood","British E.B.F. EBF Maiden Stakes","7f ","7","Class 2","Good To Firm","15462","9","Right Handed","5","Playupskyblues (IRE)","2","ONeill, K T","0","Haynes, Alice","6","0","128","40.00","none",,,"Kodiac","Angelic Guest (IRE)","Colt",,"0",
"2022-07-30","13:05:00","Goodwood","British E.B.F. EBF Maiden Stakes","7f ","7","Class 2","Good To Firm","15462","9","Right Handed","6","Runaholic (IRE)","2","Muscutt, D","0","Scott, George","5","0","128","28.00","none",,,"El Kabeir (USA)","Sweet Dragon Fly","Colt",,"0",
"2022-07-30","13:05:00","Goodwood","British E.B.F. EBF Maiden Stakes","7f ","7","Class 2","Good To Firm","15462","9","Right Handed","7","Scorch","2","Watson, Jason","0","Chapple-Hyam, P W","8","0","128","12.00","none",,,"Aclaim (IRE)","I Feel It Coming (USA)","Colt",,"0",
"2022-07-30","13:05:00","Goodwood","British E.B.F. EBF Maiden Stakes","7f ","7","Class 2","Good To Firm","15462","9","Right Handed","8","The Foxes (IRE)","2","Probert, David","0","Balding, A M","7","0","128","6.50","49","42",,"Churchill (IRE)","Tanaghum","Colt",,"0",
"2022-07-30","13:05:00","Goodwood","British E.B.F. EBF Maiden Stakes","7f ","7","Class 2","Good To Firm","15462","9","Right Handed","9","Trojan Legend","2","Hart, Jason","0","Johnston, M","3","0","128","33.00","8","52",,"Ulysses (IRE)","Intimation","Colt",,"0",
"2022-07-30","13:20:00","Newmarket (July)","Turners British EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","11","Straight","1","Art Of Magic (IRE)","2","Buick, William","0","Appleby, Charlie","5","0","128","3.33","3","15",,"Invincible Spirit (IRE)","Hand Puppet (IRE)","Filly",,"0",
"2022-07-30","13:20:00","Newmarket (July)","Turners British EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","11","Straight","2","Canadiansmokeshow (IRE)","2","Fallon, Cieren","0","Woods, S P C","2","0","128","4.50","3","23",,"U S Navy Flag (USA)","Wrood (USA)","Filly",,"0",
"2022-07-30","13:20:00","Newmarket (July)","Turners British EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","11","Straight","3","Commissioning","2","Dettori, L","0","Gosden, John and Thady","10","0","128","10.00","none",,"Hood","Kingman","Sovereign Parade (IRE)","Filly",,"0",
"2022-07-30","13:20:00","Newmarket (July)","Turners British EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","11","Straight","4","Communication","2","Keniry, L P","0","Cox, C G","4","0","128","40.00","none",,"Hood","War Front (USA)","Susan B Anthony (IRE)","Filly",,"0",
"2022-07-30","13:20:00","Newmarket (July)","Turners British EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","11","Straight","5","Emily Bell","2","Shepherd, Callum","0","Bell, M L W","9","0","128","40.00","none",,,"Cracksman","Never Miss","Filly",,"0",
"2022-07-30","13:20:00","Newmarket (July)","Turners British EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","11","Straight","6","Lady Clemmie","2","Hogan, D E","0","Feilden, Miss J","8","0","128","80.00","none",,,"Churchill (IRE)","Joquina (IRE)","Filly",,"0",
"2022-07-30","13:20:00","Newmarket (July)","Turners British EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","11","Straight","7","Lady Wilbraham","2","Kelly, Shane","0","Stoute, Sir Michael","1","0","128","33.00","none",,,"Ulysses (IRE)","Spacious","Filly",,"0",
"2022-07-30","13:20:00","Newmarket (July)","Turners British EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4320","11","Straight","8","Luckin Brew (IRE)","2","Ryan, Rossa","0","Beckett, R M","11","0","128","2.25","2","21",,"Lope De Vega (IRE)","Witches Brew (IRE)","Filly",,"0",
