Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-23","13:00:00","Newcastle","JenningsBet Handicap","1m4.5f ","12.5","Class 4","Standard To Slow","4995","8","Left Handed","1","State Legend (IRE)","3","Muscutt, D","0","Ferguson, James","5","83","135","10.00","3115149","33",,"Churchill (IRE)","Zibeling (IRE)","Colt",,"0",
"2022-06-23","13:00:00","Newcastle","JenningsBet Handicap","1m4.5f ","12.5","Class 4","Standard To Slow","4995","8","Left Handed","2","Outsmart (IRE)","3","Robinson, Ben","0","Pears, Ollie","2","79","131","10.00","3321215","19",,"Outstrip","Mi Rubina (IRE)","Gelding","C","0",
"2022-06-23","13:00:00","Newcastle","JenningsBet Handicap","1m4.5f ","12.5","Class 4","Standard To Slow","4995","8","Left Handed","3","Lizzie Jean","3","Sousa, Silvestre De","0","Furtado, Ivan","3","79","131","2.25","371","15","Hood","Nathaniel (IRE)","Mensoora (SAF)","Filly",,"0",
"2022-06-23","13:00:00","Newcastle","JenningsBet Handicap","1m4.5f ","12.5","Class 4","Standard To Slow","4995","8","Left Handed","4","Thundering","3","Stott, Kevin","0","Ryan, K A","8","79","131","3.00","5252","11",,"Night Of Thunder (IRE)","Cosmea","Gelding",,"0",
"2022-06-23","13:00:00","Newcastle","JenningsBet Handicap","1m4.5f ","12.5","Class 4","Standard To Slow","4995","8","Left Handed","5","Nikhi","3","Garritty, Jack","0","OKeeffe, Jedd","4","79","131","14.00","731274","26",,"Nathaniel (IRE)","Elysian Fields (GR)","Filly",,"0",
"2022-06-23","13:00:00","Newcastle","JenningsBet Handicap","1m4.5f ","12.5","Class 4","Standard To Slow","4995","8","Left Handed","6","Liquid Metric","3","McDonald, P J","0","Horton, James","1","76","128","8.50","463","20",,"Kingman","Hasten (IRE)","Colt",,"0",
"2022-06-23","13:00:00","Newcastle","JenningsBet Handicap","1m4.5f ","12.5","Class 4","Standard To Slow","4995","8","Left Handed","7","Pons Aelius (IRE)","3","Norton, Francis","0","Johnston, M","7","75","127","5.50","3511762","8",,"Galileo (IRE)","Laugh Out Loud","Colt",,"0",
"2022-06-23","13:00:00","Newcastle","JenningsBet Handicap","1m4.5f ","12.5","Class 4","Standard To Slow","4995","8","Left Handed","8","The Churchill Lad (IRE)","3","Hardie, Cameron","0","Menzies, Rebecca","6","66","118","12.00","6664","14","Hood","Churchill (IRE)","Imalwayshotforyou (USA)","Gelding",,"0",
"2022-06-23","13:10:00","Nottingham","Follow RacingTV On Twitter Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3780","10","Straight","1","Heart Of Acklam","2","Edmunds, Lewis","0","Tinkler, N","1","0","133","80.00","9","12",,"Zoffany (IRE)","Tingleo","Gelding",,"0",
"2022-06-23","13:10:00","Nottingham","Follow RacingTV On Twitter Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Good","3780","10","Straight","2","Helloyouforever (IRE)","2","Scott, Rowan","0","Tinkler, N","10","0","133","80.00","'0","33",,"Kuroshio (AUS)","Multamisa (USA)","Gelding",,"0",
