Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-03-07","13:15:00","Sandown","Spectra Group National Hunt Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Right Handed","1","Authorised Speed (FR)","6","Moore, Jamie","0","Moore, G L","0","132","166","0.22","2145115","59",,"Authorized (IRE)","Tangaspeed (FR)","Gelding","CD","8","National Hunt","Novices Hurdle",
"2023-03-07","13:15:00","Sandown","Spectra Group National Hunt Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Right Handed","2","Mamoon Star (IRE)","5",,"0","OBrien, Fergal","0","117","161","0.00","2394163","19",,"Mamool (IRE)","Mariah Mooney (IRE)","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-07","13:15:00","Sandown","Spectra Group National Hunt Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Right Handed","3","Rath Gaul Hill (IRE)","5","Dunne, R T","0","Drinkwater, S W","0","0","161","11.00","10","75",,"Doyen (IRE)","Toler Street (IRE)","Gelding","D","8","National Hunt","Novices Hurdle",
"2023-03-07","13:15:00","Sandown","Spectra Group National Hunt Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Right Handed","4","Fever Dream (IRE)","5","Tudor, Jack","0","Williams, Christian","0","0","154","14.00","none",,,"Sholokhov (IRE)","O What A Girl (IRE)","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-07","13:15:00","Sandown","Spectra Group National Hunt Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Right Handed","5","Getaway With You","5","Jacob, Daryl","0","Webber, P R","0","0","154","80.00","4UP8","36","Hood","Getaway (GER)","Dizzy Frizzy","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-07","13:15:00","Sandown","Spectra Group National Hunt Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Right Handed","6","Manorbank (IRE)","8","Bellamy, Tom","0","Lavelle, Miss E C","0","0","154","14.00","15","94",,"Arcadio (GER)","Kind Word (IRE)","Gelding","D","8","National Hunt","Novices Hurdle",
"2023-03-07","13:15:00","Sandown","Spectra Group National Hunt Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Right Handed","7","West End Boy (IRE)","5","Powell, Brendan","0","Tizzard, Joe","0","0","154","50.00","6","19",,"Westerner","Eternally Grateful (IRE)","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-07","13:15:00","Sandown","Spectra Group National Hunt Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Right Handed","8","Yggdrasil (FR)","6","Noonan, David G","0","Williams, Mrs Jane","0","117","154","6.00","131136P","75","CkPc","Kapgarde (FR)","Margerie (FR)","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-07","13:15:00","Sandown","Spectra Group National Hunt Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Right Handed","9","Mister Upton","4","Cannon, Tom J","0","Gordon, C","0","0","144","66.00","88","33",,"Norse Dancer (IRE)","Whispering Grace","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-07","13:30:00","Newcastle","Go Racing With Vickers.Bet Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","10","Left Handed","1","Derwent Dealer (IRE)","7","Brooke, Henry","0","Brooke, Daniel","0","0","159","66.00","74P6","32",,"Cloudings (IRE)","Feenakilmeedy (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-03-07","13:30:00","Newcastle","Go Racing With Vickers.Bet Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","10","Left Handed","2","Georges Saint (FR)","7","Quinlan, S M","3","Williams, Miss Venetia","0","115","159","1.63","350222","34",,"Lord Du Sud (FR)","Une Deux Trois (FR)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-03-07","13:30:00","Newcastle","Go Racing With Vickers.Bet Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","10","Left Handed","3","Giovinco (IRE)","6","Mulqueen, S","0","Russell, Miss Lucinda V","0","0","159","4.50","none",,,"Walk In The Park (IRE)","Whyalla (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-03-07","13:30:00","Newcastle","Go Racing With Vickers.Bet Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","10","Left Handed","4","Glory Hights","7","McMenamin, Daniel","0","Grant, C","0","0","159","80.00","86","20",,"Fame And Glory","Lady Hight (FR)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-03-07","13:30:00","Newcastle","Go Racing With Vickers.Bet Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","10","Left Handed","5","Haveanothergoflo (IRE)","6","Hughes, Brian","0","McCain Jnr, D","0","0","159","4.50","43","21"," TT","Court Cave (IRE)","Gowiththeflo (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-03-07","13:30:00","Newcastle","Go Racing With Vickers.Bet Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","10","Left Handed","6","Navigate West (IRE)","5","Chapman, Ross","0","Smith, Mrs S J","0","0","159","28.00","60","31",,"Westerner","Onewayortheother (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-03-07","13:30:00","Newcastle","Go Racing With Vickers.Bet Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","10","Left Handed","7","Rue Galilee (IRE)","5","Hamilton, Jamie","0","Easterby, T D","0","0","159","66.00","'04","15",,"Champs Elysees","Granny Weatherwax (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-03-07","13:30:00","Newcastle","Go Racing With Vickers.Bet Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","10","Left Handed","8","Shadows In The Sky (IRE)","7","Midgley, Tom","5","Grant, C","0","0","159","12.00","25","31",,"Arcadio (GER)","Ballinacraig (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-03-07","13:30:00","Newcastle","Go Racing With Vickers.Bet Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","10","Left Handed","9","Vandemere (IRE)","8","Garritty, Billy","0","Quinn, J J","0","0","159","2.25","2","71",,"Jeremy (USA)","Victoria Bridge (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-03-07","13:30:00","Newcastle","Go Racing With Vickers.Bet Novices Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good To Soft","4901","10","Left Handed","10","Visite Officielle (FR)","5","Smith-Chaston, Emma","3","Hammond, Micky","0","0","152","18.00","94853","71","CkPc TT","Martinborough (JPN)","Visite Royale (FR)","Mare",,"11","National Hunt","Novices Hurdle",
"2023-03-07","13:50:00","Sandown","Queen Elizabeth The Queen Mother Memorial Amateur Jockeys Handicap Hurdle (Military Amateur Jockeys)","2m ","16","Class 4","Good","4967","7","Right Handed","1","Astromachia","8","Kellard, Lt Will","7","Newland, Dr R D P","0","117","170","5.00","1252214","15",,"Sea The Stars (IRE)","Fontley","Gelding","D","8","National Hunt","Handicap Hurdle",
"2023-03-07","13:50:00","Sandown","Queen Elizabeth The Queen Mother Memorial Amateur Jockeys Handicap Hurdle (Military Amateur Jockeys)","2m ","16","Class 4","Good","4967","7","Right Handed","2","Magistrato (FR)","5","Sole, Mr J","3","Nicholls, P F","0","116","169","3.00","1455672","89","Hood TT","Kapgarde (FR)","Franche Alliance (FR)","Gelding",,"8","National Hunt","Handicap Hurdle",
"2023-03-07","13:50:00","Sandown","Queen Elizabeth The Queen Mother Memorial Amateur Jockeys Handicap Hurdle (Military Amateur Jockeys)","2m ","16","Class 4","Good","4967","7","Right Handed","3","Mayhem Mya","6","Webster, V","7","Honour, Chris","0","115","168","1.50","4130U42","19",,"Authorized (IRE)","Thedeboftheyear","Mare","D","8","National Hunt","Handicap Hurdle",
"2023-03-07","13:50:00","Sandown","Queen Elizabeth The Queen Mother Memorial Amateur Jockeys Handicap Hurdle (Military Amateur Jockeys)","2m ","16","Class 4","Good","4967","7","Right Handed","4","Fakir (FR)","8",,"7","Harris, M F","0","109","162","0.00","1653P53","13"," TT","Day Flight","Lazary (FR)","Gelding","D","8","National Hunt","Handicap Hurdle",
"2023-03-07","13:50:00","Sandown","Queen Elizabeth The Queen Mother Memorial Amateur Jockeys Handicap Hurdle (Military Amateur Jockeys)","2m ","16","Class 4","Good","4967","7","Right Handed","5","Kannapolis (IRE)","8","Rahman, Nathan","7","Lawes, T","0","109","162","20.00","104P795","19","Blnk","Makfi","Alta Definizione (IRE)","Gelding","D","8","National Hunt","Handicap Hurdle",
"2023-03-07","13:50:00","Sandown","Queen Elizabeth The Queen Mother Memorial Amateur Jockeys Handicap Hurdle (Military Amateur Jockeys)","2m ","16","Class 4","Good","4967","7","Right Handed","6","Tibbie Dunbar","7","Oliver, Mr N H","7","Kittow, W S","0","106","159","8.00","6215721","38",,"Poets Voice","Gold Approach","Mare","D","8","National Hunt","Handicap Hurdle",
"2023-03-07","13:50:00","Sandown","Queen Elizabeth The Queen Mother Memorial Amateur Jockeys Handicap Hurdle (Military Amateur Jockeys)","2m ","16","Class 4","Good","4967","7","Right Handed","7","Far Sight","6","OShea, Capt Charlie","5","Hobbs, P J","0","103","156","6.50","1376","33","Hood TT","Telescope (IRE)","Miss Chinchilla","Gelding",,"8","National Hunt","Handicap Hurdle",
"2023-03-07","13:50:00","Sandown","Queen Elizabeth The Queen Mother Memorial Amateur Jockeys Handicap Hurdle (Military Amateur Jockeys)","2m ","16","Class 4","Good","4967","7","Right Handed","8","Greatest Star (FR)","7","Westlake, Tpr Lucy","7","OBrien, Fergal","0","94","147","16.00","4130909","13"," TT","Lord Du Sud (FR)","Sacree Mome (FR)","Gelding","D","8","National Hunt","Handicap Hurdle",
"2023-03-07","14:05:00","Newcastle","Cazoo Handicap Chase","2m7.5f ","23.5","Class 4","Good To Soft","6865","8","Left Handed","1","Hold The Note (IRE)","9","Brooke, Henry","0","Whillans, Ewan","0","110","168","14.00","34P15F5","18",,"Jeremy (USA)","Keys Hope (IRE)","Gelding","D","19","National Hunt","Handicap Chase",
"2023-03-07","14:05:00","Newcastle","Cazoo Handicap Chase","2m7.5f ","23.5","Class 4","Good To Soft","6865","8","Left Handed","2","Haut Folin (FR)","6","Quinlan, S M","3","Williams, Miss Venetia","0","110","168","9.00","'PP5","26",,"Coastal Path","Venise (FR)","Gelding",,"19","National Hunt","Handicap Chase",
"2023-03-07","14:05:00","Newcastle","Cazoo Handicap Chase","2m7.5f ","23.5","Class 4","Good To Soft","6865","8","Left Handed","3","Court At Slip (IRE)","6","Easterby, William","5","Easterby, T D","0","107","165","2.00","4431461","19","Blnk","Court Cave (IRE)","Lady Fame (IRE)","Gelding","C","19","National Hunt","Handicap Chase",
"2023-03-07","14:05:00","Newcastle","Cazoo Handicap Chase","2m7.5f ","23.5","Class 4","Good To Soft","6865","8","Left Handed","4","Get With It (IRE)","8","Nichol, Craig","0","Dobbin, Mrs R","0","105","163","6.00","4212133","92"," TT","Getaway (GER)","Listening (IRE)","Gelding","D","19","National Hunt","Handicap Chase",
"2023-03-07","14:05:00","Newcastle","Cazoo Handicap Chase","2m7.5f ","23.5","Class 4","Good To Soft","6865","8","Left Handed","5","Westy Fox (IRE)","9","OFarrell, C","0","Hammond, Micky","0","104","162","9.00","6908B73","69",,"Westerner","Brogarais (IRE)","Gelding",,"19","National Hunt","Handicap Chase",
"2023-03-07","14:05:00","Newcastle","Cazoo Handicap Chase","2m7.5f ","23.5","Class 4","Good To Soft","6865","8","Left Handed","6","Dont Tell Allen (IRE)","8","Austin, Edward","5","Ewart, J P L","0","104","162","8.00","'P1P3454","32",,"Presenting","Liss Alainn (IRE)","Gelding",,"19","National Hunt","Handicap Chase",
"2023-03-07","14:05:00","Newcastle","Cazoo Handicap Chase","2m7.5f ","23.5","Class 4","Good To Soft","6865","8","Left Handed","7","Future Benefits (IRE)","6","Quinlan, Sean","0","Menzies, Rebecca","0","91","149","3.00","4557125","26",,"Leading Light (IRE)","Benefit Miss (IRE)","Gelding","CD","19","National Hunt","Handicap Chase",
"2023-03-07","14:05:00","Newcastle","Cazoo Handicap Chase","2m7.5f ","23.5","Class 4","Good To Soft","6865","8","Left Handed","8","Myburg (IRE)","7","Chapman, Ross","0","Smith, Mrs S J","0","90","148","7.50","1P3322F","37",,"Sageburg (IRE)","Prairie Call (IRE)","Gelding",,"19","National Hunt","Handicap Chase",
"2023-03-07","14:15:00","Lingfield","Scu Selects Expert Tips By BetUK Handicap","1m2f ","10","Class 6","Standard","4004","14","Left Handed","1","Recuerdame (USA)","7","Bradley, Paddy","3","Dow, S","1","54","137","6.50","1661533","11",,"The Factor (USA)","B Rs Girl (USA)","Gelding","C D","0","All Weather","Handicap",
"2023-03-07","14:15:00","Lingfield","Scu Selects Expert Tips By BetUK Handicap","1m2f ","10","Class 6","Standard","4004","14","Left Handed","2","Hot Day","5","Egan, David","0","Moore, J S","8","54","137","14.00","3245244","24","CkPc","Adaay (IRE)","Sunny York (IRE)","Gelding",,"0","All Weather","Handicap",
"2023-03-07","14:15:00","Lingfield","Scu Selects Expert Tips By BetUK Handicap","1m2f ","10","Class 6","Standard","4004","14","Left Handed","3","Daphne May","5","Murphy, Oisin","0","Moore, G L","9","54","137","2.00","7789132","6",,"Mayson","Cambridge Duchess","Mare","C","0","All Weather","Handicap",
