Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-18","13:14:00","Ayr","Enjoy Afternoon Tea At westernhousehotel Handicap","5f ","5","Class 4","Good To Soft","5616","10","Straight","1","Rebel At Dawn (IRE)","4","Costello, Dougie","0","Burke, K R","2","86","143","3.50","3642144","7","CkPc","Dandy Man (IRE)","Ragtime Dancer","Gelding","D","0",
"2022-06-18","13:14:00","Ayr","Enjoy Afternoon Tea At westernhousehotel Handicap","5f ","5","Class 4","Good To Soft","5616","10","Straight","2","Be Proud (IRE)","6","Mulrennan, Paul","0","Goldie, J S","6","81","138","3.50","4169355","14","CkPc","Roderic OConnor (IRE)","Agnista (IRE)","Gelding","CD","0",
"2022-06-18","13:14:00","Ayr","Enjoy Afternoon Tea At westernhousehotel Handicap","5f ","5","Class 4","Good To Soft","5616","10","Straight","3","Ventura Flame (IRE)","5","Garritty, Billy","0","Dalgleish, Keith","4","80","137","10.00","1325716","22",,"Dandy Man (IRE)","Kramer Drive (IRE)","Mare","D","0",
"2022-06-18","13:14:00","Ayr","Enjoy Afternoon Tea At westernhousehotel Handicap","5f ","5","Class 4","Good To Soft","5616","10","Straight","4","Hard Nut (IRE)","5","Hanagan, Paul","0","Perratt, Miss L A","8","80","137","28.00","511552","1022",,"Gutaifan (IRE)","With A Twist","Gelding",,"0",
"2022-06-18","13:14:00","Ayr","Enjoy Afternoon Tea At westernhousehotel Handicap","5f ","5","Class 4","Good To Soft","5616","10","Straight","5","Modular Magic","5",,"0","Barron, T D","1","80","137","0.00","4103630","14",,"Swiss Spirit","Lucy Parsons (IRE)","Gelding","CD","0",
"2022-06-18","13:14:00","Ayr","Enjoy Afternoon Tea At westernhousehotel Handicap","5f ","5","Class 4","Good To Soft","5616","10","Straight","6","Never Dark","5","Mullen, Andrew","0","Jardine, I","11","79","136","18.00","3451870","14","Vsor","No Nay Never (USA)","Dark Missile","Gelding","D","0",
"2022-06-18","13:14:00","Ayr","Enjoy Afternoon Tea At westernhousehotel Handicap","5f ","5","Class 4","Good To Soft","5616","10","Straight","7","Fast Response (IRE)","3","Lee, Clifford","0","Burke, K R","3","85","136","6.50","1414490","36",,"Fast Company (IRE)","Deemah (IRE)","Filly","D","0",
"2022-06-18","13:14:00","Ayr","Enjoy Afternoon Tea At westernhousehotel Handicap","5f ","5","Class 4","Good To Soft","5616","10","Straight","8","Prospect","4","Lee, G","0","Midgley, P T","7","76","133","6.50","1581933","15",,"Shalaa (IRE)","Souville","Gelding",,"0",
"2022-06-18","13:14:00","Ayr","Enjoy Afternoon Tea At westernhousehotel Handicap","5f ","5","Class 4","Good To Soft","5616","10","Straight","9","John Kirkup","7","Eaves, Tom","0","Thompson, D W","9","76","133","12.00","8501639","14","Blnk","Assertive","Bikini","Gelding","CD","0",
"2022-06-18","13:14:00","Ayr","Enjoy Afternoon Tea At westernhousehotel Handicap","5f ","5","Class 4","Good To Soft","5616","10","Straight","10","Mas Poder (IRE)","3","Stott, Kevin","0","Ryan, K A","10","75","126","8.50","40741","22",,"Mehmas (IRE)","Ahdaath (IRE)","Filly","D","0",
