Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-08-15","13:00:00","Lingfield","Racing League On Sky Sports Racing Handicap","1m4f ","12","Class 6","Standard","3726","6","Left Handed","1","Pablo Prince","4","Havlin, Robert","0","Best, John & Jewell, Karen","6","61","141","4.50","7031643","18",,"Outstrip","French Accent","Gelding","CD","0","All Weather","Handicap",
"2022-08-15","13:00:00","Lingfield","Racing League On Sky Sports Racing Handicap","1m4f ","12","Class 6","Standard","3726","6","Left Handed","2","Big Wing (IRE)","5","Jones, Ethan","7","Carter, Lee","1","60","140","16.00","85545P4","23",,"Free Eagle (IRE)","Orafinitis (IRE)","Gelding",,"0","All Weather","Handicap",
"2022-08-15","13:00:00","Lingfield","Racing League On Sky Sports Racing Handicap","1m4f ","12","Class 6","Standard","3726","6","Left Handed","3","Boy George","5","Egan, John","0","Davis, D J S Ffrench","4","58","138","4.50","5441124","46",,"Equiano (FR)","If I Were A Boy (IRE)","Gelding","D","0","All Weather","Handicap",
"2022-08-15","13:00:00","Lingfield","Racing League On Sky Sports Racing Handicap","1m4f ","12","Class 6","Standard","3726","6","Left Handed","4","Myriad (IRE)","3","Rooke, George","0","Hughes, Richard","5","68","138","1.50","1424261","5",,"Cotai Glory","Superabundance (IRE)","Gelding","D","0","All Weather","Handicap",
"2022-08-15","13:00:00","Lingfield","Racing League On Sky Sports Racing Handicap","1m4f ","12","Class 6","Standard","3726","6","Left Handed","5","Bond Spirit","3","Keenan, Darragh","0","Allan, Miss Louise","2","60","130","14.00","706","40","CkPc","Monsieur Bond (IRE)","Spirit Na Heireann (IRE)","Gelding",,"0","All Weather","Handicap",
"2022-08-15","13:00:00","Lingfield","Racing League On Sky Sports Racing Handicap","1m4f ","12","Class 6","Standard","3726","6","Left Handed","6","Executive Pool","3","Clutterbuck, Rhys","3","Moore, G L","3","55","125","2.50","90912","51","Blnk","Churchill (IRE)","Shes So Flawless (IRE)","Gelding","D","0","All Weather","Handicap",
"2022-08-15","13:30:00","Lingfield","At The Races App Market Movers Selling Handicap","1m2f ","10","Class 6","Standard","3726","8","Left Handed","1","Midgetonamission (IRE)","3","Lewis, Owen","7","Evans, P D","1","65","135","1.10","8853216","11",,"Holy Roman Emperor (IRE)","Kramer Drive (IRE)","Filly","CD","0","All Weather","Handicap Seller",
"2022-08-15","13:30:00","Lingfield","At The Races App Market Movers Selling Handicap","1m2f ","10","Class 6","Standard","3726","8","Left Handed","2","Grant Me Serenity (IRE)","3","Planas, Connor","7","Boughey, George","7","60","130","5.50","3428","35",,"Charming Thought","See Emily Play (IRE)","Filly",,"0","All Weather","Handicap Seller",
"2022-08-15","13:30:00","Lingfield","At The Races App Market Movers Selling Handicap","1m2f ","10","Class 6","Standard","3726","8","Left Handed","3","Nafee (IRE)","3","Morris, Luke","0","Butler, John","3","55","125","11.00","446854","11"," TT","Mehmas (IRE)","Something Magic","Gelding",,"0","All Weather","Handicap Seller",
"2022-08-15","13:30:00","Lingfield","At The Races App Market Movers Selling Handicap","1m2f ","10","Class 6","Standard","3726","8","Left Handed","4","Lordman (IRE)","3","McEntee, Grace","3","McEntee, P S","5","52","122","14.00","'0568475","11","Hood TT","El Kabeir (USA)","Lady Marita (IRE)","Gelding",,"0","All Weather","Handicap Seller",
"2022-08-15","13:30:00","Lingfield","At The Races App Market Movers Selling Handicap","1m2f ","10","Class 6","Standard","3726","8","Left Handed","5","Saint Peter (IRE)","3","ONeill, K T","0","Kirk, S","2","52","122","16.00","80877","5","Blnk TT","Holy Roman Emperor (IRE)","Dirtybirdie","Gelding",,"0","All Weather","Handicap Seller",
"2022-08-15","13:30:00","Lingfield","At The Races App Market Movers Selling Handicap","1m2f ","10","Class 6","Standard","3726","8","Left Handed","6","Lark Lane","3","Egan, John","0","Channon, M R","6","47","117","3.33","'0746256","7","Vsor","Sixties Icon","Ann Without An E","Gelding",,"0","All Weather","Handicap Seller",
"2022-08-15","13:30:00","Lingfield","At The Races App Market Movers Selling Handicap","1m2f ","10","Class 6","Standard","3726","8","Left Handed","7","Birkie Girl","3","Dobie, Georgia","3","Moore, J S","4","46","116","18.00","5346065","90","CkPc","Buratino (IRE)","Noble Nova","Filly",,"0","All Weather","Handicap Seller",
"2022-08-15","13:30:00","Lingfield","At The Races App Market Movers Selling Handicap","1m2f ","10","Class 6","Standard","3726","8","Left Handed","8","Isemel (IRE)","3","Voikhansky, Alexander","7","Hannon (Jnr), Richard","8","46","116","10.00","8608865","12","CkPc","Camacho","Mia Madonna","Filly",,"0","All Weather","Handicap Seller",
"2022-08-15","13:50:00","Catterick","24th August Is Ladies Day Amateur Jockeys Handicap","1m4f ","12","Class 5","Good To Firm","3798","8","Left Handed","1","The Dancing Poet","6","Walker, Mr S","0","Ellison, B","8","68","156","4.00","2353096","14",,"Poets Voice","Caldy Dancer (IRE)","Gelding","CD","0","Flat","Handicap",
"2022-08-15","13:50:00","Catterick","24th August Is Ladies Day Amateur Jockeys Handicap","1m4f ","12","Class 5","Good To Firm","3798","8","Left Handed","2","Just Hiss","9","Easterby, Mr Thomas","5","Easterby, T D","5","66","154","4.00","7437123","6","CkPc","Lawman (FR)","Feather Boa (IRE)","Gelding",,"0","Flat","Handicap",
"2022-08-15","13:50:00","Catterick","24th August Is Ladies Day Amateur Jockeys Handicap","1m4f ","12","Class 5","Good To Firm","3798","8","Left Handed","3","Battle Angel (IRE)","4","Cagney, Eireann","3","Walford, Mark","1","63","151","10.00","5016745","12",,"Iffraaj","Arabescatta","Filly",,"0","Flat","Handicap",
"2022-08-15","13:50:00","Catterick","24th August Is Ladies Day Amateur Jockeys Handicap","1m4f ","12","Class 5","Good To Firm","3798","8","Left Handed","4","Western Beat (IRE)","4","Brotherton, Miss S","0","Easterby, M W","4","62","150","12.00","1548288","14",,"Mehmas (IRE)","Western Sky","Filly",,"0","Flat","Handicap",
"2022-08-15","13:50:00","Catterick","24th August Is Ladies Day Amateur Jockeys Handicap","1m4f ","12","Class 5","Good To Firm","3798","8","Left Handed","5","Sameem (IRE)","6","Easterby, Miss E","0","Easterby, T D","6","60","148","2.25","'PP35342","10","CkPc","New Approach (IRE)","Ahla Wasahl","Gelding",,"0","Flat","Handicap",
"2022-08-15","13:50:00","Catterick","24th August Is Ladies Day Amateur Jockeys Handicap","1m4f ","12","Class 5","Good To Firm","3798","8","Left Handed","6","Irv (IRE)","6","Smith, Becky","0","Hammond, Micky","2","59","147","4.50","8594231","20",,"Zoffany (IRE)","Marion Antoinette (IRE)","Gelding",,"0","Flat","Handicap",
"2022-08-15","13:50:00","Catterick","24th August Is Ladies Day Amateur Jockeys Handicap","1m4f ","12","Class 5","Good To Firm","3798","8","Left Handed","7","Point Of Honour (IRE)","7","Brown, Pippa","5","Makin, Phillip","3","49","137","8.00","5963931","17",,"Lope De Vega (IRE)","Shamayel","Gelding",,"0","Flat","Handicap",
"2022-08-15","13:50:00","Catterick","24th August Is Ladies Day Amateur Jockeys Handicap","1m4f ","12","Class 5","Good To Firm","3798","8","Left Handed","8","Burnage Boy (IRE)","6","Hunt, Miss Amy","7","Hammond, Micky","7","49","137","16.00","4448565","33","CkPc","Footstepsinthesand","Speedi Mouse","Gelding",,"0","Flat","Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","1","Maylah (IRE)","4","Larson, Frederick","5","Appleby, M","5","48","140","1.20","6046341","7",,"Mayson","Mahlah (IRE)","Gelding","D","0","All Weather","Non-Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","2","Dark Kris (IRE)","5","Croot, Elle-May","7","Furtado, Ivan","11","49","135","6.00","2344962","16","CkPc TT","Dark Angel (IRE)","My Spirit (IRE)","Gelding","CD","0","All Weather","Non-Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","3","Fact Or Fable (IRE)","5","Keniry, L P","0","Moore, J S","9","50","135","9.00","'0933652","7","CkPc","Alhebayeb (IRE)","Unreal","Gelding","D","0","All Weather","Non-Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","4","Gonzaga","7","Francis, Isobel","7","Bennett, J A","10","45","135","20.00","3557677","63","CkPc","Oasis Dream","Symposia","Gelding",,"0","All Weather","Non-Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","5","Harbour Storm","7","Currie, Nicola","0","Brisland, Robyn","4","50","135","8.00","4254269","16",,"Sayif (IRE)","Minette","Gelding",,"0","All Weather","Non-Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","6","Lua De Mel (IRE)","5","McEntee, Grace","3","Brisland, Robyn","7","47","135","22.00","'0056578","88",,"Casamento (IRE)","Selfara","Mare","C","0","All Weather","Non-Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","7","Maahi Ve (IRE)","4","Planas, Connor","7","Attwater, M J","8","50","135","9.00","5622224","97","CkPc","Havana Gold (IRE)","Elsa T (IRE)","Filly",,"0","All Weather","Non-Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","8","Rainbow Sign","4","Bryan, Joshua","0","Pattinson, Mark","6","50","135","4.50","5261652","11"," TT","Adaay (IRE)","Pax Aeterna (USA)","Gelding","CD","0","All Weather","Non-Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","9","Vice Royal","5","Shepherd, Callum","0","Bridger, J J","2","42","135","66.00","'0090800","86",,"Swiss Spirit","Ivory Lace","Gelding",,"0","All Weather","Non-Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","10","Jazzy Princess","3","Morris, Luke","0","Cowell, R M H","1","47","129","22.00","6776878","13","Hood","Prince Of Lir (IRE)","Street Jazz","Filly",,"0","All Weather","Non-Handicap",
"2022-08-15","14:00:00","Lingfield","At The Races App Form Study Classified Stakes","7f ","7","Class 6","Standard","3726","11","Left Handed","11","Rules Of Order (IRE)","3","ONeill, K T","0","Bridger, J J","3","45","129","28.00","9258996","60",,"Acclamation","Lightning Mark (IRE)","Gelding",,"0","All Weather","Non-Handicap",
"2022-08-15","14:10:00","Dundalk","Irish Stallion Farms EBF Maiden","1m ","8",,"Standard","7965","9","Left Handed","1","Adelaide River (IRE)","2","Lordan, W M","0","OBrien, A P","6","0","133","1.75","none",,,"Australia","Could It Be Love (USA)","Colt",,"0","All Weather","Maiden",
"2022-08-15","14:10:00","Dundalk","Irish Stallion Farms EBF Maiden","1m ","8",,"Standard","7965","9","Left Handed","2","Gimmie Shelter (USA)","2","McMonagle, Dylan B","0","OBrien, Joseph Patrick","4","0","133","0.80","3","33",,"Kittens Joy (USA)","Louvakhova (USA)","Colt",,"0","All Weather","Maiden",
"2022-08-15","14:10:00","Dundalk","Irish Stallion Farms EBF Maiden","1m ","8",,"Standard","7965","9","Left Handed","3","Golden Temple (IRE)","2","Sheridan, J M","3","Meade, Noel","2","0","133","14.00","'04","25",,"Galileo Gold","Miss Sally (IRE)","Gelding",,"0","All Weather","Maiden",
"2022-08-15","14:10:00","Dundalk","Irish Stallion Farms EBF Maiden","1m ","8",,"Standard","7965","9","Left Handed","4","Holy Scat Passion (FR)","2","Coen, J","5","McAuley, James","9","0","133","66.00","none",,,"Seahenge (USA)","Holy Black (FR)","Gelding",,"0","All Weather","Maiden",
"2022-08-15","14:10:00","Dundalk","Irish Stallion Farms EBF Maiden","1m ","8",,"Standard","7965","9","Left Handed","5","Man Of Eden","2","Whelan, R P","0","ODonoghue, John","8","0","133","12.00","4","21",,"Zoffany (IRE)","Longing To Dance","Colt",,"0","All Weather","Maiden",
"2022-08-15","14:10:00","Dundalk","Irish Stallion Farms EBF Maiden","1m ","8",,"Standard","7965","9","Left Handed","6","Matt Connor (IRE)","2","Blackmore, Rachael","0","Bromhead, Henry De","7","0","133","11.00","none",,,"Teofilo (IRE)","Emirates Hills","Colt",,"0","All Weather","Maiden",
"2022-08-15","14:10:00","Dundalk","Irish Stallion Farms EBF Maiden","1m ","8",,"Standard","7965","9","Left Handed","7","My Beautiful Boy (IRE)","2","Crosse, Nathan","3","Rogers, H","3","0","133","33.00","775","37","Vsor","Alhebayeb (IRE)","Highland Diva (IRE)","Gelding",,"0","All Weather","Maiden",
"2022-08-15","14:10:00","Dundalk","Irish Stallion Farms EBF Maiden","1m ","8",,"Standard","7965","9","Left Handed","8","Pigeon House (IRE)","2","McCullagh, Scott","5","Harrington, Mrs John","5","0","133","14.00","9","30",,"Saxon Warrior (JPN)","Zaitana (IRE)","Colt",,"0","All Weather","Maiden",
"2022-08-15","14:10:00","Dundalk","Irish Stallion Farms EBF Maiden","1m ","8",,"Standard","7965","9","Left Handed","9","Claycastle (IRE)","2","Ryan, Gavin","0","Hanlon, John Joseph","1","0","128","50.00","7","24",,"New Bay","Abstain","Filly",,"0","All Weather","Maiden",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","1","Tanzanite (IRE)","2","Feilden, Sam","7","Burke, K R","11","60","135","7.50","763","20",,"Camacho","Newsroom (IRE)","Colt",,"0","Flat","Handicap Nursery",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","2","Man Made Of Smoke","2","Curtis, B A","0","Evans, P D","7","59","134","4.00","64542","8","Vsor","Havana Gold (IRE)","Ya Halla (IRE)","Gelding",,"0","Flat","Handicap Nursery",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","3","Acton Bell","2","Tudhope, Daniel","0","OMeara, D","2","58","133","3.33","574","56",,"Dandy Man (IRE)","Divine Act (IRE)","Gelding",,"0","Flat","Handicap Nursery",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","4","Diamond Dandy (IRE)","2","Mulrennan, Paul","0","Goldie, J S","10","57","132","16.00","4505","21",,"Dandy Man (IRE)","Saga Celebre (FR)","Filly",,"0","Flat","Handicap Nursery",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","5","Talamanca","2","Fisher, Taylor","7","Spencer, Richard","9","55","130","1.75","670251","7","CkPc","Rajasinghe (IRE)","Bakoura","Gelding","D","0","Flat","Handicap Nursery",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","6","Kodade (IRE)","2","Gray, S A","0","Ryan, K A","8","51","126","16.00","8402","30",,"Kodiac","Caridade (USA)","Filly",,"0","Flat","Handicap Nursery",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","7","Emerald Duchess","2","Allan, David","0","Easterby, T D","6","51","126","22.00","9806","15",,"Massaat (IRE)","Caledonia Duchess","Filly",,"0","Flat","Handicap Nursery",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","8","Hello Havana (IRE)","2","Mullen, Andrew","0","Jardine, I","5","51","126","10.00","8346","10",,"Galileo Gold","Hello Brigette (IRE)","Filly",,"0","Flat","Handicap Nursery",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","9","Kamada","2","Beasley, Connor","0","Thompson, D W","4","45","120","50.00","'089","21",,"Havana Grey","Anneani (IRE)","Filly",,"0","Flat","Handicap Nursery",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","10","Streetwise Girl","2","Fentiman, Duran","0","Easterby, T D","1","45","120","28.00","'0607397","10","CkPc","Aclaim (IRE)","Street Chic (USA)","Filly",,"0","Flat","Handicap Nursery",
"2022-08-15","14:20:00","Catterick","Like Racing TV On Facebook Nursery","6f ","6","Class 6","Good To Firm","3456","11","Left Handed","11","Harswell Rose","2","Mason, Joanna","0","Fell, Roger","3","45","120","16.00","'080035","16","CkPc","Adaay (IRE)","Ealaan (USA)","Filly",,"0","Flat","Handicap Nursery",
"2022-08-15","14:30:00","Lingfield","Follow AtTheRaces On Twitter Handicap","7f ","7","Class 5","Standard","4536","6","Left Handed","1","Rajmeister","4","Planas, Connor","7","Clover, Tom","3","67","137","4.00","6304337","47","Hood","Showcasing","Brilliant Sunshine","Colt",,"0","All Weather","Handicap",
"2022-08-15","14:30:00","Lingfield","Follow AtTheRaces On Twitter Handicap","7f ","7","Class 5","Standard","4536","6","Left Handed","2","Kodiac Blue","3","Noble, Cameron","0","Varian, Roger","4","71","135","5.00","44456","7","CkPc","Kodiac","Grande Bleue (IRE)","Gelding",,"0","All Weather","Handicap",
"2022-08-15","14:30:00","Lingfield","Follow AtTheRaces On Twitter Handicap","7f ","7","Class 5","Standard","4536","6","Left Handed","3","Jilly Cooper (IRE)","3","Rawal, N","0","Johnston, M","7","70","134","2.00","5423232","10",,"Lope De Vega (IRE)","Jillnextdoor (IRE)","Filly",,"0","All Weather","Handicap",
"2022-08-15","14:30:00","Lingfield","Follow AtTheRaces On Twitter Handicap","7f ","7","Class 5","Standard","4536","6","Left Handed","4","Brides Bay (IRE)","3",,"0","Hughes, Richard","6","67","131","0.00","4236754","5","CkPc","Cable Bay (IRE)","State Anthem","Filly",,"0","All Weather","Handicap",
"2022-08-15","14:30:00","Lingfield","Follow AtTheRaces On Twitter Handicap","7f ","7","Class 5","Standard","4536","6","Left Handed","5","Silks Pass","3","Watson, Jason","0","Holland, Darryll","5","67","131","2.50","'0763053","22",,"Excelebration (IRE)","Jadwiga","Colt",,"0","All Weather","Handicap",
"2022-08-15","14:30:00","Lingfield","Follow AtTheRaces On Twitter Handicap","7f ","7","Class 5","Standard","4536","6","Left Handed","6","Inaam (IRE)","9","McEntee, Grace","3","Butler, John","1","60","130","7.50","'0952070","23",,"Camacho","Duckmore Bay (IRE)","Gelding","CD","0","All Weather","Handicap",
"2022-08-15","14:30:00","Lingfield","Follow AtTheRaces On Twitter Handicap","7f ","7","Class 5","Standard","4536","6","Left Handed","7","Dazzerling (IRE)","3","Morris, Luke","0","Mongan, Mrs L J","2","58","122","9.00","7584283","18",,"Starspangledbanner (AUS)","Chances Are (IRE)","Gelding",,"0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","1","Royal Scholar (IRE)","5","McMonagle, Dylan B","0","Lynam, S","13","65","142","2.50","7132812","34",,"Slade Power (IRE)","Academicienne (CAN)","Gelding","CD","0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","2","Harbanaker (IRE)","5","Whearty, R","7","Cromwell, Gavin Patrick","12","64","141","7.50","1346790","33","Blnk TT","Camacho","Valse Bleue","Gelding","CD","0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","3","Never Back Down (IRE)","7","Doyle, Joe","0","Murray, Joseph Anthony","17","63","140","11.00","72U3506","37"," TT","Kodiac","Steer By The Stars (IRE)","Gelding","CD","0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","4","Shimla Rolann","4","Crosse, Nathan","3","McLoughlin, Hilary","11","59","136","18.00","5480300","26","Hood","Lethal Force (IRE)","Fanrouge (IRE)","Filly","D","0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","5","Dusty Winds (IRE)","7","Ryan, Gavin","0","Murphy, P J F","7","57","134","5.50","1007005","23","CkPc","Lord Shanakill (USA)","Princess Nicole (IRE)","Gelding","D","0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","6","Tynamite (IRE)","8","Powell, J A","7","Marnane, David","15","55","132","14.00","5410086","26",,"Elnadim (USA)","Madam Macie (IRE)","Gelding","CD","0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","7","Rocket Carnival (FR)","5","Enright, M A","0","Hogan, Denis Gerard","4","54","131","14.00","4988096","23","Hood","Authorized (IRE)","Rakete (IRE)","Gelding",,"0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","8","Greek Opera (IRE)","4","OSullivan, N P","10","Nash, J A","2","52","129","50.00","80000","75"," TT","Slade Power (IRE)","Grand Ole Opry (IRE)","Filly",,"0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","9","Celtic Revival (IRE)","3","McAteer, L T","3","Lynam, Edward","9","57","127","6.00","'009004","46","CkPc","Sea The Stars (IRE)","Miss Elizabeth (IRE)","Gelding",,"0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","10","Mymacushla (IRE)","3","Coen, J","5","Martin, Patrick","3","55","125","11.00","'0708864","98",,"Estidhkaar (IRE)","Mharashic (IRE)","Filly",,"0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","11","Riliya (IRE)","4","Kearney, J","7","Smyth, Lee","8","48","125","25.00","1420000","58","CkPc TT","Awtaad (IRE)","Riyaba (IRE)","Filly","CD","0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","12","Designer Cailin (IRE)","4","Roche, L F","0","Martin, Patrick","14","47","124","7.50","8850876","34",,"Strath Burn","Mharashic (IRE)","Filly","C","0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","13","Vlad The Impaler (IRE)","3","Lordan, W M","0","Lambe, J J","5","49","119","6.00","8840079","12",,"Vadamos (FR)","Catamaran (IRE)","Gelding",,"0","All Weather","Handicap",
"2022-08-15","14:40:00","Dundalk","Bar One Racing Quick Withdraw & Deposit Handicap (47-65)","1m ","8",,"Standard","5841","14","Left Handed","14","Madame Montgomery (IRE)","3","Slattery, A J","0","McCourt, T G","16","49","119","66.00","'0700700","12",,"Cotai Glory","Bali Breeze (IRE)","Filly",,"0","All Weather","Handicap",
