Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","1","Brentford Hope","6","Obrien, P V","0","Derham, Harry","0","114","159","0.29","7575222","91"," TT","Camelot","Miss Raven (IRE)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","2","Democritus","5","Burke, Jonathan","0","Davis, Miss J S","0","0","159","66.00","67P","31",,"Universal (IRE)","Nant Y Mynydd","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","3","Get With The Times","5",,"0","Mulholland, N P","0","0","159","0.00","6692","2",,"Getaway (GER)","Pass The Time","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","4","Gun Runner Cash (IRE)","6","Best, J A","0","Lund, B V","0","0","159","40.00","14486FU","7","Hood","Jet Away","Brownie Points (IRE)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","5","King Of The Lake","5","Dingle, Rex","0","Scott, J","0","0","159","9.00","none",,,"Kayf Tara","Shanxi Girl","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","6","New Beginnings","6","Scholfield, Nick","0","ONeill, Jonjo","0","0","159","10.00","180","59",,"Flemensfirth (USA)","W Six Times","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","7","Time To Smile","5","Nolan, Michael G","0","Mullins, J W","0","0","159","50.00","'P","57",,"Sixties Icon","Time To Think","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","8","Ventara","5","Powell, Brendan","0","Tizzard, Joe","0","0","159","9.00","'F","25",,"Kayf Tara","Venceremos","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","9","Anne Bonny","5","Twiston-Davies, Sam","0","Mulholland, N P","0","0","152","20.00","'P","131",,"Black Sam Bellamy (IRE)","Presenting Taupo (IRE)","Mare",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","10","Asian Spice","5","Frost, Bryony","0","Frost, J D","0","0","152","12.00","'0002","17",,"Scorpion (IRE)","Kim Tian Road (IRE)","Mare",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","11","Well Paid Soldier (IRE)","5","Heskin, A P","0","Mulholland, N P","0","0","152","12.00","none",,,"Soldier Of Fortune (IRE)","High Dough (IRE)","Mare",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","12","Atlantic Breeze (IRE)","4","Davies, James","0","Hawke, N J","0","0","149","100.00","5407P5","26"," TT","No Nay Never (USA)","Flashy Wings","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:30:00","Wincanton","Xtratherm & CRS Maiden Hurdle (GBB Race)","1m7.5f ","15.5","Class 4","Soft","4084","12","Right Handed","13","Milton Boy (FR)","4","Buckley, Tom","3","Hawke, N J","0","0","149","100.00","8P","14",,"Doctor Dino (FR)","Valgenceuse (IRE)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-03-27","13:45:00","Lingfield","Spreadex Sports Get 50 In Bonuses Handicap","1m ","8","Class 5","Standard","7014","11","Left Handed","1","Forward Flight (IRE)","4","Sayette, B D L","3","Foy, Kevin","3","72","137","22.00","18005P0","49",,"Declaration Of War (USA)","On A Cloud (USA)","Gelding","D","0","All Weather","Handicap",
"2023-03-27","13:45:00","Lingfield","Spreadex Sports Get 50 In Bonuses Handicap","1m ","8","Class 5","Standard","7014","11","Left Handed","2","Darvel (IRE)","5","Crouch, Hector","0","Chamings, P R","5","72","137","16.00","5640410","150","Vsor","Dark Angel (IRE)","Anthem Alexander (IRE)","Gelding","D","0","All Weather","Handicap",
"2023-03-27","13:45:00","Lingfield","Spreadex Sports Get 50 In Bonuses Handicap","1m ","8","Class 5","Standard","7014","11","Left Handed","3","Meng Tian","4","Probert, David","0","Woods, S P C","11","72","137","18.00","5277335","25","Blnk","Territories (IRE)","Yearbook","Gelding",,"0","All Weather","Handicap",
"2023-03-27","13:45:00","Lingfield","Spreadex Sports Get 50 In Bonuses Handicap","1m ","8","Class 5","Standard","7014","11","Left Handed","4","Semser","6","Queally, T P","0","Moore, G L","9","72","137","22.00","2280168","188","CkPc","Siyouni (FR)","Serres (IRE)","Gelding","C","0","All Weather","Handicap",
