Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-21","13:30:00","Brighton","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Firm","2970","6","Left Handed","1","Boom The Groom (IRE)","11","Morris, Luke","0","Carroll, A W","4","62","142","5.00","3580752","14",,"Kodiac","Ecco Mi (IRE)","Gelding","D","0",
"2022-06-21","13:30:00","Brighton","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Firm","2970","6","Left Handed","2","Liberty Bay","4","Currie, Nicola","0","Usher, M D I","1","58","138","7.00","9766655","1","CkPc","Iffraaj","Light Fantastic","Filly","D","0",
"2022-06-21","13:30:00","Brighton","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Firm","2970","6","Left Handed","3","Mr Fayez (IRE)","4",,"0","Cunha, Dylan","5","56","136","0.00","7543205","10","Blnk TT","Ajaya","Yellow Elder (FR)","Gelding",,"0",
"2022-06-21","13:30:00","Brighton","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Firm","2970","6","Left Handed","4","Real Estate (IRE)","7","Clutterbuck, Rhys","3","Attwater, M J","7","53","133","3.00","3089051","14","CkPc","Dansili","Maskunah (IRE)","Gelding","D","0",
"2022-06-21","13:30:00","Brighton","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Firm","2970","6","Left Handed","5","Moveonup (IRE)","6","Osborne, Saffie","3","Kelleway, Miss Gay","6","48","128","3.33","'0178741","14","Blnk","Zebedee","Emma Dora (IRE)","Gelding","C D","0",
"2022-06-21","13:30:00","Brighton","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Firm","2970","6","Left Handed","6","Cappananty Con","8","Carson, William","0","Attwater, M J","3","48","128","5.00","6882264","14","CkPc","Zebedee","Fairmont (IRE)","Gelding","D","0",
"2022-06-21","13:30:00","Brighton","Sky Sports Racing Sky 415 Handicap","6f ","6","Class 6","Good To Firm","2970","6","Left Handed","7","Silver Diva","4","Keenan, Darragh","0","Gallagher, J","2","46","126","6.00","'0967353","11","Vsor TT","Hellvelyn","Heartsong (IRE)","Filly",,"0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","1","Vaunted","3","Jary, Alex","8","Tinkler, N","2","65","135","10.00","1554016","24","Hood","Ardad (IRE)","Vallila","Filly","CD","0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","2","Sherdil (IRE)","3","Sexton, Ryan","0","Midgley, P T","4","63","133","6.00","4762045","19",,"Dandy Man (IRE)","Chicago Fall (IRE)","Gelding",,"0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","3","Brazen Akoya","3","Howarth, Christian","3","Makin, Phillip","6","61","131","6.00","1126263","24"," TT","Brazen Beau (AUS)","Broughtons Jewel (IRE)","Filly","D","0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","4","Hotter In Time","3","Winn, Mark","8","OMeara, D","5","61","131","16.00","8356","10",,"Hot Streak (IRE)","Sciarra","Filly",,"0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","5","Golden Gal (IRE)","3","McSweeney, O","0","Pears, Ollie","3","59","129","4.00","'0131252","18",,"Galileo Gold","Dubai Princess (IRE)","Filly","D","0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","6","Fylingdale (IRE)","3","Kirrane, Sean","3","Easterby, T D","9","59","129","4.50","46871","18",,"National Defense","Pulp Idol (USA)","Filly","D","0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","7","Waverley Star","3","Brookes, Aiden","3","Brown, A D","11","57","127","9.00","4602U16","27","CkPc","Peace Envoy (FR)","Redalani (IRE)","Colt","D","0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","8","Enraged","3","Peate, Jonny","3","Camacho, Miss J A","1","52","122","7.00","2840368","64","CkPc","Adaay (IRE)","Little Lady Katie (IRE)","Filly",,"0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","9","Next Second","3","Wheatley, Zak","3","Carr, Mrs R A","7","49","119","28.00","4530774","22","Blnk","Hot Streak (IRE)","Millisecond","Filly",,"0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","10","Arkid","3","Keeley, Aidan","3","Eyre, J L","8","47","117","14.00","'0932884","27"," TT","Ardad (IRE)","Lady Vermeer","Gelding",,"0",
"2022-06-21","13:45:00","Beverley","Go Racing In Yorkshire Future Stars Apprentice Handicap","5f ","5","Class 6","Good To Firm","3186","11","Straight","11","The Grey Lass","3","Breslin, Andrew","0","Easterby, M W","10","46","116","40.00","8570057","239",,"Outstrip","Be Lucky","Filly",,"0",
"2022-06-21","14:00:00","Brighton","At The Races App Expert Tips Handicap","7f ","7","Class 6","Good To Firm","2970","8","Left Handed","1","Royal Heart (FR)","4","Clutterbuck, Rhys","3","Dunlop, E A L","5","52","135","9.00","4146596","3","CkPc","Wootton Bassett","Gift Of Life (USA)","Gelding","D","0",
