Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-08-26","13:30:00","Goodwood","British EBF 40th Anniversary Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","7851","7","Straight","1","Adaay In Devon","2","Probert, David","0","Millman, B R","1","76","132","4.00","5221","19",,"Adaay (IRE)","Favourite Girl (IRE)","Filly","D","0","Flat","Novices","First","4","1320","1320","1320","1","0","0","Windsor","4",
"2023-08-26","13:30:00","Goodwood","British EBF 40th Anniversary Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","7851","7","Straight","2","Betties Bay","2","Bryan, Joshua","0","Nicholls, Georgina","2","84","132","2.25","201","36",,"Cable Bay (IRE)","First Experience","Filly","D","0","Flat","Novices","First","3","1320","1320","1320","1","0","0","Newbury","3",
"2023-08-26","13:30:00","Goodwood","British EBF 40th Anniversary Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","7851","7","Straight","3","Al Hujaija (IRE)","2","Egan, David","0","Varian, Roger","4","84","128","3.33","725","35",,"Kodiac","Majestic Jasmine (IRE)","Filly",,"0","Flat","Novices","Fifth","3","1320","1540","0","0","0","0","Newmarket (July)","3",
"2023-08-26","13:30:00","Goodwood","British EBF 40th Anniversary Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","7851","7","Straight","4","Invincible Siam (IRE)","2","Shoemark, Kieran","0","Boughey, George","3","0","128","28.00","'0","13",,"Invincible Army (IRE)","Angel Bright (IRE)","Filly",,"0","Flat","Novices","Tenth","1","1320","1320","0","0","0","0","Windsor","1",
"2023-08-26","13:30:00","Goodwood","British EBF 40th Anniversary Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","7851","7","Straight","5","Ruling Sovereign (IRE)","2","Doyle, James","0","Scott, George","6","0","128","5.00","4","28",,"Ten Sovereigns (IRE)","Amazing Alice","Filly",,"0","Flat","Novices","Fourth","1","1320","1320","0","0","0","0","Windsor","1",
"2023-08-26","13:30:00","Goodwood","British EBF 40th Anniversary Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","7851","7","Straight","6","Tayala","2","Osborne, Saffie","0","Walker, Ed","7","0","126","11.00","5","44",,"Due Diligence (USA)","Lady Macduff (IRE)","Filly",,"0","Flat","Novices","Fifth","1","1320","1320","0","0","0","0","Newbury","1",
"2023-08-26","13:30:00","Goodwood","British EBF 40th Anniversary Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","7851","7","Straight","7","Toosha (IRE)","2","Carson, William","0","Butler, John","5","0","126","7.50","42","15",,"Dandy Man (IRE)","Moondrop (FR)","Filly",,"0","Flat","Novices","Second","2","1320","1100","0","0","0","0","Thirsk","2",
"2023-08-26","13:40:00","Newmarket (July)","JenningsBet British EBF Novice Stakes (GBB Race)","6f ","6","Class 4","Good To Firm","4320","13","Straight","1","Piz Nair (IRE)","2","Shepherd, Callum","0","Scott, George","11","0","137","3.33","41","40",,"Bated Breath","Lovee Dovee","Colt","D","0","Flat","Novices","First","2","1320","1320","1320","1","0","0","Windsor","2",
"2023-08-26","13:40:00","Newmarket (July)","JenningsBet British EBF Novice Stakes (GBB Race)","6f ","6","Class 4","Good To Firm","4320","13","Straight","2","Briery Boy (IRE)","2","Callan, N","0","Owens, Patrick","4","0","130","33.00","9","15",,"Soldiers Call","No More Thrills","Colt",,"0","Flat","Novices","Ninth","1","1320","1320","0","0","0","0","Newmarket (July)","1",
"2023-08-26","13:40:00","Newmarket (July)","JenningsBet British EBF Novice Stakes (GBB Race)","6f ","6","Class 4","Good To Firm","4320","13","Straight","3","Eben Shaddad (USA)","2","Sayette, B D L","0","Gosden, John and Thady","3","0","130","5.00","none",,,"Calyx","Galileos Lady (CAN)","Colt",,"0","Flat","Novices","No Run","0","1320","0","0","0","0","0",,"0",
