Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-04-22","12:55:00","Thirsk","Download The Vickers.Bet App EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Soft","4860","7","Straight","1","Arc Shadowfax","2","Swift, Mr Dale","0","Spencer, Seb","3","0","133","50.00","none",,,"Harry Angel (IRE)","Vespasia","Colt",,"0","Flat","Maiden",
"2023-04-22","12:55:00","Thirsk","Download The Vickers.Bet App EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Soft","4860","7","Straight","2","Bombay Bazaar","2","Orr, Oisin","0","Fahey, R A","1","0","133","7.50","none",,,"Kodiac","Shamlahar","Colt",,"0","Flat","Maiden",
"2023-04-22","12:55:00","Thirsk","Download The Vickers.Bet App EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Soft","4860","7","Straight","3","Farah M (USA)","2",,"0","Barron, T D","5","0","133","0.00","7","14",,"Free Drop Billy (USA)","Stormin Taffy (USA)","Colt",,"0","Flat","Maiden",
"2023-04-22","12:55:00","Thirsk","Download The Vickers.Bet App EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Soft","4860","7","Straight","4","Sergeant Wilko (IRE)","2","Eaves, Tom","0","Ryan, K A","6","0","133","2.25","2","14",,"Bungle Inthejungle","Lady Spangles (IRE)","Colt",,"0","Flat","Maiden",
"2023-04-22","12:55:00","Thirsk","Download The Vickers.Bet App EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Soft","4860","7","Straight","5","Socialise (IRE)","2","McManoman, Faye","0","Tinkler, N","4","0","133","40.00","none",,,"Advertise","Powerful Star (IRE)","Gelding",,"0","Flat","Maiden",
"2023-04-22","12:55:00","Thirsk","Download The Vickers.Bet App EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Soft","4860","7","Straight","6","Valadero (IRE)","2","Scott, Rowan","0","Davis, D J S Ffrench","8","0","133","0.67","2","21",,"Starspangledbanner (AUS)","Fiuntach (IRE)","Colt",,"0","Flat","Maiden",
"2023-04-22","12:55:00","Thirsk","Download The Vickers.Bet App EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Soft","4860","7","Straight","7","Oceanic Wonder","2","Allan, David","0","Easterby, T D","2","0","128","14.00","none",,,"Pastoral Pursuits","Grand Liaison","Filly",,"0","Flat","Maiden",
"2023-04-22","12:55:00","Thirsk","Download The Vickers.Bet App EBF Maiden Stakes (GBB Race)","5f ","5","Class 4","Soft","4860","7","Straight","8","Patasola (IRE)","2","Fentiman, Duran","0","Easterby, T D","7","0","128","28.00","none",,,"Bungle Inthejungle","Gizi Gazelle (IRE)","Filly",,"0","Flat","Maiden",
"2023-04-22","13:05:00","Bangor","Becks Novices Hurdle (GBB Race)","2m7f ","23","Class 4","Good","4225","8","Left Handed","1","Sporting Mike (IRE)","6","Morgan, Mr Beau","7","Pauling, Ben","0","117","163","3.50","3124743","11"," TT","Walk In The Park (IRE)","Kates The Boss (IRE)","Gelding",,"12","National Hunt","Novices Hurdle",
"2023-04-22","13:05:00","Bangor","Becks Novices Hurdle (GBB Race)","2m7f ","23","Class 4","Good","4225","8","Left Handed","2","Storminhome (IRE)","6","Woods, K K","0","Pauling, Ben","0","120","163","3.00","2312","13",,"Frammassone (IRE)","Storminoora (IRE)","Gelding",,"12","National Hunt","Novices Hurdle",
