Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","1","Nubough (IRE)","7","Shoemark, Kieran","0","Pattinson, Mark","8","57","137","5.50","2767323","26"," TT","Kodiac","Qawaasem (IRE)","Gelding","C","0","All Weather","Handicap","Third","6","1540","1760","1320","0","0","2","Chelmsford City","11",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","2","Mount Mogan","6","Stott, Kevin","0","Mongan, Mrs L J","6","55","135","16.00","3503057","84","CkPc","Helmet (AUS)","Super Midge","Gelding","CD","0","All Weather","Handicap","Seventh","5","1540","1540","1540","1","0","3","Lingfield","10",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","3","Run Cmc (IRE)","3","Probert, David","0","Chamings, P R","2","56","135","8.00","6267504","11","Vsor","Gutaifan (IRE)","Sardenya (IRE)","Gelding",,"0","All Weather","Handicap","Fourth","8","1540","1650","1100","0","0","1","Lingfield","8",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","4","Luxy Lou (IRE)","5","Loughnane, Mr Billy","0","Wintle, A","12","54","134","10.00","3143189","33",,"The Last Lion (IRE)","Dutch Courage","Mare","CD","0","All Weather","Handicap","Ninth","4","1540","1870","1760","1","1","0","Lingfield","8",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","5","Hersilia","4","Crowley, Jim","0","Hills, Charles","5","52","132","1.75","5089472","54",,"Adaay (IRE)","Vespasia","Filly",,"0","All Weather","Handicap","Second","4","1540","1650","0","0","0","0","Ffos Las","5",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","6","Hold The Press (IRE)","4","Wright, Liam","7","Jenkins, J R","7","49","129","22.00","6900710","47",,"Profitable (IRE)","Hairicin (IRE)","Gelding","CD","0","All Weather","Handicap","Twelfth","3","1540","2640","1540","1","0","0","Chelmsford City","5",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","7","White Mist","3","Fraser, Kaiya","5","Gansera-Leveque, Mrs Ilka","3","50","129","8.00","'0374525","27"," TT","Dark Angel (IRE)","Wild Bud (USA)","Filly",,"0","All Weather","Handicap","Fifth","9","1540","1760","0","0","0","0","Kempton","9",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","8","Optimal Sinn (IRE)","3","Bishop, Charles","0","Madgwick, M","10","49","128","8.00","5680","27","CkPc","Dandy Man (IRE)","Pastoral Star","Filly",,"0","All Weather","Handicap","Eleventh","4","1540","1760","0","0","0","0","Kempton","4",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","9","Equiami","3","Ghiani, Marco","0","McBride, P J","1","49","128","6.50","6317096","10",,"Equiano (FR)","Handsome Molly","Gelding",,"0","All Weather","Handicap","Sixth","6","1540","1870","1760","0","1","0","Chelmsford City","6",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","10","Lady Of Nepal","3","Fallon, Cieren","0","Carroll, A W","11","47","126","40.00","545000","33",,"The Gurkha (IRE)","Atlantic Isle (GER)","Filly",,"0","All Weather","Handicap","Eleventh","6","1540","2640","0","0","0","0","Lingfield","6",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","11","Deep Spirit","3","Carson, William","0","Carson, Anthony","4","46","125","28.00","8773100","38","Blnk TT","Charm Spirit (IRE)","Deep Blue Sea","Filly",,"0","All Weather","Handicap","Tenth","9","1540","2200","1320","0","0","1","Chelmsford City","15",
"2023-11-07","11:37:00","Lingfield","Win 2,000,000 With BetMGMs Golden Goals Handicap","7f ","7","Class 6","Standard","3140","12","Left Handed","12","Gintini (IRE)","3","Rooke, George","0","Mongan, Mrs L J","9","46","125","66.00","7944740","33","CkPc","Starspangledbanner (AUS)","Shamas Song (IRE)","Gelding",,"0","All Weather","Handicap","Eleventh","4","1540","1760","0","0","0","0","Lingfield","7",
