Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-04-15","12:45:00","Chepstow","dragonbet.co.uk New Online Bookmaker Novices Hurdle (GBB Race)","2m ","16","Class 4","Soft","4520","7","Left Handed","1","Amoola Gold (GER)","10","Andrews, Bridget","0","Skelton, Daniel","0","122","163","2.50","8477316","24","CkPc","Mamool (IRE)","Aughamore Beauty (IRE)","Gelding","D","7","National Hunt","Novices Hurdle",
"2023-04-15","12:45:00","Chepstow","dragonbet.co.uk New Online Bookmaker Novices Hurdle (GBB Race)","2m ","16","Class 4","Soft","4520","7","Left Handed","2","Romancero Le Dun (FR)","4","Noonan, David G","0","Williams, Mrs Jane","0","119","160","0.91","'U110","32",,"Spanish Moon (USA)","Uranus Le Dun (FR)","Gelding","D","7","National Hunt","Novices Hurdle",
"2023-04-15","12:45:00","Chepstow","dragonbet.co.uk New Online Bookmaker Novices Hurdle (GBB Race)","2m ","16","Class 4","Soft","4520","7","Left Handed","3","Ballyrashane (IRE)","6","Scholfield, Nick","0","Williams, Christian","0","0","156","25.00","6P","22"," TT","Milan","Musical Madam (IRE)","Gelding",,"7","National Hunt","Novices Hurdle",
"2023-04-15","12:45:00","Chepstow","dragonbet.co.uk New Online Bookmaker Novices Hurdle (GBB Race)","2m ","16","Class 4","Soft","4520","7","Left Handed","4","Hammer Dan (IRE)","5","Gillard, Fergus","3","Pipe, D E","0","0","156","33.00","'077","7","Hood TT","Walk In The Park (IRE)","Soliya (FR)","Gelding",,"7","National Hunt","Novices Hurdle",
"2023-04-15","12:45:00","Chepstow","dragonbet.co.uk New Online Bookmaker Novices Hurdle (GBB Race)","2m ","16","Class 4","Soft","4520","7","Left Handed","5","Henzo Des Boullats (FR)","6","Reed, Harry","0","Ford, Richenda","0","0","156","80.00","69","10",,"Saddler Maker (IRE)","Becky Des Boulats (FR)","Gelding",,"7","National Hunt","Novices Hurdle",
"2023-04-15","12:45:00","Chepstow","dragonbet.co.uk New Online Bookmaker Novices Hurdle (GBB Race)","2m ","16","Class 4","Soft","4520","7","Left Handed","6","Red Notice (IRE)","5","Quinlan, Sean","0","Williams, Christian","0","0","156","14.00","6","7",,"Beat Hollow","For Syl (IRE)","Gelding",,"7","National Hunt","Novices Hurdle",
"2023-04-15","12:45:00","Chepstow","dragonbet.co.uk New Online Bookmaker Novices Hurdle (GBB Race)","2m ","16","Class 4","Soft","4520","7","Left Handed","7","Regally Blonde","4","Bannister, Harry A A","0","Case, B I","0","0","142","4.50","2252U65","24"," TT","Mukhadram","Jolie Blonde","Filly",,"7","National Hunt","Novices Hurdle",
"2023-04-15","13:00:00","Newcastle","Boutique Event Hire Conditional Jockeys Training Series Novices Handicap Hurdle","3m.5f ","24.5","Class 5","Heavy","3406","6","Left Handed","1","Nights In Venice","7","Johnston, Dylan","3","Whillans, D W","0","102","170","2.75","4574632","20",,"Midnight Legend","Well Disguised (IRE)","Gelding",,"13","National Hunt","Handicap Novices Hurdle",
"2023-04-15","13:00:00","Newcastle","Boutique Event Hire Conditional Jockeys Training Series Novices Handicap Hurdle","3m.5f ","24.5","Class 5","Heavy","3406","6","Left Handed","2","Nells Bells (IRE)","7","Maggs, Mr William","8","McCain Jnr, D","0","100","168","6.50","4180153","23",,"Milan","Miss Cilla (IRE)","Mare",,"13","National Hunt","Handicap Novices Hurdle",
"2023-04-15","13:00:00","Newcastle","Boutique Event Hire Conditional Jockeys Training Series Novices Handicap Hurdle","3m.5f ","24.5","Class 5","Heavy","3406","6","Left Handed","3","Arnica","10",,"0","Alexander, N W","0","86","154","0.00","2P32606","17","CkPc","Champs Elysees","Cordoba","Gelding",,"13","National Hunt","Handicap Novices Hurdle",
"2023-04-15","13:00:00","Newcastle","Boutique Event Hire Conditional Jockeys Training Series Novices Handicap Hurdle","3m.5f ","24.5","Class 5","Heavy","3406","6","Left Handed","4","R Bernard","7",,"10","Allwood, S","0","84","152","0.00","474928P","78",,"Norse Dancer (IRE)","Channel Treat","Gelding",,"13","National Hunt","Handicap Novices Hurdle",
"2023-04-15","13:00:00","Newcastle","Boutique Event Hire Conditional Jockeys Training Series Novices Handicap Hurdle","3m.5f ","24.5","Class 5","Heavy","3406","6","Left Handed","5","Bebside Banter (IRE)","6","Rabbitt, Mr C","0","Grant, C","0","81","149","18.00","7P7725P","22",,"Westerner","Hard Fought (IRE)","Gelding",,"13","National Hunt","Handicap Novices Hurdle",
"2023-04-15","13:00:00","Newcastle","Boutique Event Hire Conditional Jockeys Training Series Novices Handicap Hurdle","3m.5f ","24.5","Class 5","Heavy","3406","6","Left Handed","6","Shesupincourt","6","Morgan, Mr Beau","0","Potter, R D","0","80","148","2.00","2225222","18","CkPc","Court Cave (IRE)","Supreme Cove","Mare",,"13","National Hunt","Handicap Novices Hurdle",
"2023-04-15","13:00:00","Newcastle","Boutique Event Hire Conditional Jockeys Training Series Novices Handicap Hurdle","3m.5f ","24.5","Class 5","Heavy","3406","6","Left Handed","7","Howzat Hiris (FR)","6","Thompson, Joshua","8","Hammond, Micky","0","78","146","2.75","3469831","17","CkPc","Al Namix (FR)","Une Dame Dor (FR)","Mare","C","13","National Hunt","Handicap Novices Hurdle",
"2023-04-15","13:00:00","Newcastle","Boutique Event Hire Conditional Jockeys Training Series Novices Handicap Hurdle","3m.5f ","24.5","Class 5","Heavy","3406","6","Left Handed","8","Is So Cute Dimaria (FR)","5","Dobb, Lewis","0","Easterby, T D","0","74","142","16.00","'067758","32","Blnk TT","Fly With Me (FR)","Kley Du Paradis (FR)","Gelding",,"13","National Hunt","Handicap Novices Hurdle",
"2023-04-15","13:20:00","Chepstow","DragonBet The Bookmaker Of Wales Junior National Hunt Hurdle (GBB Race)","2m ","16","Class 4","Soft","4383","6","Left Handed","1","Kooky (FR)","4","Noonan, David G","0","Williams, Mrs Jane","0","0","154","2.50","3","92",,"Kamsin (GER)","Kotkicha (FR)","Gelding",,"7","National Hunt","Hurdle",
"2023-04-15","13:20:00","Chepstow","DragonBet The Bookmaker Of Wales Junior National Hunt Hurdle (GBB Race)","2m ","16","Class 4","Soft","4383","6","Left Handed","2","Yealand (IRE)","4","Quinlan, Sean","0","Candlish, Jennie","0","0","154","10.00","none",,,"Shirocco (GER)","Jane Hall (IRE)","Gelding",,"7","National Hunt","Hurdle",
"2023-04-15","13:20:00","Chepstow","DragonBet The Bookmaker Of Wales Junior National Hunt Hurdle (GBB Race)","2m ","16","Class 4","Soft","4383","6","Left Handed","3","Imperial Jade (IRE)","4","Pinchin, Miss L M","3","Longsdon, C E","0","94","147","3.00","3332","55",,"Harzand (IRE)","Maggi Rocks (IRE)","Filly",,"7","National Hunt","Hurdle",
"2023-04-15","13:20:00","Chepstow","DragonBet The Bookmaker Of Wales Junior National Hunt Hurdle (GBB Race)","2m ","16","Class 4","Soft","4383","6","Left Handed","4","Jina (FR)","4","Cannon, Tom J","0","Henderson, N J","0","90","147","4.50","'P34","33",,"Wings Of Eagles (FR)","Valoise (FR)","Filly",,"7","National Hunt","Hurdle",
"2023-04-15","13:20:00","Chepstow","DragonBet The Bookmaker Of Wales Junior National Hunt Hurdle (GBB Race)","2m ","16","Class 4","Soft","4383","6","Left Handed","5","Pennsylvanie (FR)","4","Scholfield, Nick","0","Dunn, Mrs Alex","0","108","147","7.00","none",,,"Kayf Tara","Plaisir Damour (FR)","Filly",,"7","National Hunt","Hurdle",
"2023-04-15","13:20:00","Chepstow","DragonBet The Bookmaker Of Wales Junior National Hunt Hurdle (GBB Race)","2m ","16","Class 4","Soft","4383","6","Left Handed","6","Phone Home","4","Davies, James","0","Snowden, Jamie","0","0","147","4.50","none",,,"Telescope (IRE)","Ring Back (IRE)","Filly",,"7","National Hunt","Hurdle",
"2023-04-15","13:30:00","Yarmouth","BresBet Back To Bookmaking Handicap","1m ","8","Class 6","Soft","3402","10","Straight","1","Native Melody (IRE)","3","Morris, Luke","0","Kelleway, Miss Gay","8","62","137","28.00","330","210",,"Bungle Inthejungle","Native Picture (IRE)","Filly",,"0","Flat","Handicap",
"2023-04-15","13:30:00","Yarmouth","BresBet Back To Bookmaking Handicap","1m ","8","Class 6","Soft","3402","10","Straight","2","Twilight Guest","3","Queally, T P","0","Margarson, G G","4","60","135","5.00","67452","187",,"Twilight Son","Astrosecret","Gelding",,"0","Flat","Handicap",
"2023-04-15","13:30:00","Yarmouth","BresBet Back To Bookmaking Handicap","1m ","8","Class 6","Soft","3402","10","Straight","3","Deed Pole","3","Carson, William","0","Carson, Anthony","6","59","134","4.50","9482344","8",,"Poets Word (IRE)","Bright Girl (IRE)","Gelding",,"0","Flat","Handicap",
"2023-04-15","13:30:00","Yarmouth","BresBet Back To Bookmaking Handicap","1m ","8","Class 6","Soft","3402","10","Straight","4","Lady Clemmie","3","Hogan, D E","0","Feilden, Miss J","9","59","134","12.00","780","210",,"Churchill (IRE)","Joquina (IRE)","Filly",,"0","Flat","Handicap",
"2023-04-15","13:30:00","Yarmouth","BresBet Back To Bookmaking Handicap","1m ","8","Class 6","Soft","3402","10","Straight","5","Soothing Blaze","3","Pearson, Laura","3","Stone, W B","5","58","133","12.00","6748","28","CkPc","Oasis Dream","Afternoon (IRE)","Gelding",,"0","Flat","Handicap",
"2023-04-15","13:30:00","Yarmouth","BresBet Back To Bookmaking Handicap","1m ","8","Class 6","Soft","3402","10","Straight","6","Eastern Charm (IRE)","3","Cheyne, Greg","0","Haggas, W J","3","57","132","9.00","987","140",,"Kodiac","Chastushka (IRE)","Filly",,"0","Flat","Handicap",
"2023-04-15","13:30:00","Yarmouth","BresBet Back To Bookmaking Handicap","1m ","8","Class 6","Soft","3402","10","Straight","7","You Saw Brigadoon (IRE)","3","Crouch, Hector","0","Williams, S C","2","57","132","3.50","669331","21",,"Kingman","Stirring Ballad","Gelding",,"0","Flat","Handicap",
"2023-04-15","13:30:00","Yarmouth","BresBet Back To Bookmaking Handicap","1m ","8","Class 6","Soft","3402","10","Straight","8","War Chant (IRE)","3","Probert, David","0","Guest, Rae","10","56","131","4.00","8671","193",,"War Command (USA)","Fanci That (IRE)","Gelding",,"0","Flat","Handicap",
"2023-04-15","13:30:00","Yarmouth","BresBet Back To Bookmaking Handicap","1m ","8","Class 6","Soft","3402","10","Straight","9","Shes A Mirage","3","Cosgrave, Pat","0","Evans, P D","1","54","129","12.00","3766664","21",,"Kodiac","Aqlaam Vision","Filly",,"0","Flat","Handicap",
"2023-04-15","13:30:00","Yarmouth","BresBet Back To Bookmaking Handicap","1m ","8","Class 6","Soft","3402","10","Straight","10","Centerstage (IRE)","3","Callan, N","0","Dunlop, E A L","7","53","128","11.00","'008","227",,"Showcasing","Landmark (USA)","Gelding",,"0","Flat","Handicap",
"2023-04-15","13:35:00","Newcastle","Costellos Cleaning Novices Hurdle (GBB Race)","2m5f ","21","Class 4","Heavy","4520","6","Left Handed","1","Cold Sobar (IRE)","6","Coltherd, Sam W","0","Coltherd, W S","0","0","161","2.00","1","17",,"Westerner","Moyglass Lass (IRE)","Gelding","C","11","National Hunt","Novices Hurdle",
"2023-04-15","13:35:00","Newcastle","Costellos Cleaning Novices Hurdle (GBB Race)","2m5f ","21","Class 4","Heavy","4520","6","Left Handed","2","Langdale Lane (IRE)","6",,"5","Crawford, S R B","0","115","161","0.00","5783471","60",,"Kalanisi (IRE)","Boarding Pass (IRE)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-04-15","13:35:00","Newcastle","Costellos Cleaning Novices Hurdle (GBB Race)","2m5f ","21","Class 4","Heavy","4520","6","Left Handed","3","Sound And Fury (IRE)","6","Morgan, Mr Beau","7","Pauling, Ben","0","115","161","0.62","12","22",,"Milan","Tarantella Lady","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-04-15","13:35:00","Newcastle","Costellos Cleaning Novices Hurdle (GBB Race)","2m5f ","21","Class 4","Heavy","4520","6","Left Handed","4","Gege Ville (FR)","7","Chapman, Ross","0","Richards, N G","0","0","154","8.00","125","110",,"Protektor (GER)","Auvloo Ville (FR)","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-04-15","13:35:00","Newcastle","Costellos Cleaning Novices Hurdle (GBB Race)","2m5f ","21","Class 4","Heavy","4520","6","Left Handed","5","Toombridge","7","Mulqueen, S","0","Duncan, I A","0","0","154","100.00","39","16"," TT","Kayf Tara","Supreme Present","Gelding",,"11","National Hunt","Novices Hurdle",
"2023-04-15","13:35:00","Newcastle","Costellos Cleaning Novices Hurdle (GBB Race)","2m5f ","21","Class 4","Heavy","4520","6","Left Handed","6","Not Your Choice","7","Dowson, Thomas","0","Grant, C","0","0","147","100.00","778P","15",,"Yorgunnabelucky (USA)","Overyou","Mare",,"11","National Hunt","Novices Hurdle",
"2023-04-15","13:35:00","Newcastle","Costellos Cleaning Novices Hurdle (GBB Race)","2m5f ","21","Class 4","Heavy","4520","6","Left Handed","7","Brasingaman Bella","4","Smith-Chaston, Emma","3","OKeeffe, Jedd","0","0","142","28.00","505","27",,"Black Sam Bellamy (IRE)","Brasingaman Hifive","Filly",,"11","National Hunt","Novices Hurdle",
"2023-04-15","13:45:00","Aintree","EFT Systems Maghull Novices Chase (Grade 1) (GBB Race)","2m ","16","Grade 1","Good To Soft","67524","5","Left Handed","1","Banbridge (IRE)","7",,"0","OBrien, Joseph Patrick","0","152","161","0.00","1011321","2",,"Doyen (IRE)","Old Carton Lass (IRE)","Gelding","C D","12","National Hunt","Novices Chase",
"2023-04-15","13:45:00","Aintree","EFT Systems Maghull Novices Chase (Grade 1) (GBB Race)","2m ","16","Grade 1","Good To Soft","67524","5","Left Handed","2","Calico (GER)","7","Skelton, Harry","0","Skelton, Daniel","0","139","161","16.00","6224121","42","CkPc TT","Soldier Hollow","Casanga (IRE)","Gelding","D","12","National Hunt","Novices Chase",
"2023-04-15","13:45:00","Aintree","EFT Systems Maghull Novices Chase (Grade 1) (GBB Race)","2m ","16","Grade 1","Good To Soft","67524","5","Left Handed","3","Fusain (FR)","8","Hughes, Brian","0","Neville, Patrick","0","122","161","33.00","4652411","46","CkPc TT","Lord Du Sud (FR)","Savigny (FR)","Gelding","D","12","National Hunt","Novices Chase",
"2023-04-15","13:45:00","Aintree","EFT Systems Maghull Novices Chase (Grade 1) (GBB Race)","2m ","16","Grade 1","Good To Soft","67524","5","Left Handed","4","Jonbon (FR)","7","Coleman, A","0","Henderson, N J","0","159","161","0.40","1211112","32",,"Walk In The Park (IRE)","Star Face (FR)","Gelding","C D","12","National Hunt","Novices Chase",
"2023-04-15","13:45:00","Aintree","EFT Systems Maghull Novices Chase (Grade 1) (GBB Race)","2m ","16","Grade 1","Good To Soft","67524","5","Left Handed","5","Marvel De Cerisy (FR)","6","Blackmore, Rachael","0","Bromhead, Henry De","0","141","161","10.00","216F139","30"," TT","Masked Marvel","Midalisy (FR)","Gelding",,"12","National Hunt","Novices Chase",
"2023-04-15","13:45:00","Aintree","EFT Systems Maghull Novices Chase (Grade 1) (GBB Race)","2m ","16","Grade 1","Good To Soft","67524","5","Left Handed","6","Notlongtillmay","7","Wedge, Adam","0","Morgan, Miss Laura","0","152","161","4.50","3411112","30",,"Malinas (GER)","Tara Croft","Gelding",,"12","National Hunt","Novices Chase",
"2023-04-15","13:55:00","Chepstow","DragonBet Backing Welsh Sport Handicap Chase","2m7.5f ","23.5","Class 4","Soft","4859","7","Left Handed","1","Fortified Bay (IRE)","11","Quinlan, Sean","0","Candlish, Jennie","0","122","170","12.00","12PP16P","24","Vsor","Makfi","Divergence (USA)","Gelding","D","18","National Hunt","Handicap Chase",
"2023-04-15","13:55:00","Chepstow","DragonBet Backing Welsh Sport Handicap Chase","2m7.5f ","23.5","Class 4","Soft","4859","7","Left Handed","2","Yggdrasil (FR)","6",,"0","Williams, Mrs Jane","0","119","167","0.00","1136P22","20","CkPc","Kapgarde (FR)","Margerie (FR)","Gelding",,"18","National Hunt","Handicap Chase",
"2023-04-15","13:55:00","Chepstow","DragonBet Backing Welsh Sport Handicap Chase","2m7.5f ","23.5","Class 4","Soft","4859","7","Left Handed","3","Wild Romance (IRE)","8","Andrews, Bridget","0","Skelton, Daniel","0","119","167","3.50","12463","34","CkPc","Kalanisi (IRE)","Aboo Lala (IRE)","Mare","C","18","National Hunt","Handicap Chase",
"2023-04-15","13:55:00","Chepstow","DragonBet Backing Welsh Sport Handicap Chase","2m7.5f ","23.5","Class 4","Soft","4859","7","Left Handed","4","Young Buck (IRE)","9","Gordon, Mr Fred","7","Nicholls, P F","0","117","165","5.00","121U744","26","CkPc TT","Yeats (IRE)","Pepsi Starlet (IRE)","Gelding","C","18","National Hunt","Handicap Chase",
"2023-04-15","13:55:00","Chepstow","DragonBet Backing Welsh Sport Handicap Chase","2m7.5f ","23.5","Class 4","Soft","4859","7","Left Handed","5","Party Fuzz","8","Bass, David","0","Bailey, K C","0","115","163","8.00","42P16P4","24","CkPc TT","Great Pretender (IRE)","Very Special One (IRE)","Gelding",,"18","National Hunt","Handicap Chase",
"2023-04-15","13:55:00","Chepstow","DragonBet Backing Welsh Sport Handicap Chase","2m7.5f ","23.5","Class 4","Soft","4859","7","Left Handed","6","Skinflint (IRE)","11","Bannister, Harry A A","0","Oliver, Henry","0","114","162","3.50","2232311","27","CkPc","Scorpion (IRE)","Gales Hill (IRE)","Gelding","C","18","National Hunt","Handicap Chase",
"2023-04-15","13:55:00","Chepstow","DragonBet Backing Welsh Sport Handicap Chase","2m7.5f ","23.5","Class 4","Soft","4859","7","Left Handed","7","Best Trition (IRE)","8","Gregory, Fergus","0","Murphy, Olly","0","114","162","16.00","234617P","24","Blnk TT","Mustameet (USA)","Ad Astra (IRE)","Gelding",,"18","National Hunt","Handicap Chase",
"2023-04-15","13:55:00","Chepstow","DragonBet Backing Welsh Sport Handicap Chase","2m7.5f ","23.5","Class 4","Soft","4859","7","Left Handed","8","Rock Of Star (FR)","6","Scholfield, Nick","0","Dunn, Mrs Alex","0","105","153","2.25","49F4U41","23",,"Nom De DLa (FR)","Rolie De Vindecy (FR)","Gelding","C","18","National Hunt","Handicap Chase",
"2023-04-15","14:05:00","Yarmouth","BresBet Supports Rising Stars Handicap","1m2f ","10","Class 6","Soft","3402","8","Left Handed","1","Daphne May","5","Loughnane, Mr Billy","5","Moore, G L","3","62","142","1.88","8913271","8",,"Mayson","Cambridge Duchess","Mare","D","0","Flat","Handicap",
"2023-04-15","14:05:00","Yarmouth","BresBet Supports Rising Stars Handicap","1m2f ","10","Class 6","Soft","3402","8","Left Handed","2","Moon Over The Sea","4","Lee, Clifford","0","Carroll, A W","4","56","136","4.50","1261531","8",,"Sea The Moon (GER)","Veiled Beauty (USA)","Gelding",,"0","Flat","Handicap",
"2023-04-15","14:05:00","Yarmouth","BresBet Supports Rising Stars Handicap","1m2f ","10","Class 6","Soft","3402","8","Left Handed","3","Island Of Skye","4","Egan, John","0","Margarson, G G","2","56","136","4.50","'068U412","35","CkPc","Ribchester (IRE)","Bonnie Brae","Gelding",,"0","Flat","Handicap",
"2023-04-15","14:05:00","Yarmouth","BresBet Supports Rising Stars Handicap","1m2f ","10","Class 6","Soft","3402","8","Left Handed","4","Roaring River","4","Probert, David","0","Charalambous, P / Clutterbuck, J","8","53","133","5.50","9959","135",,"Muhaarar","River Belle","Gelding",,"0","Flat","Handicap",
"2023-04-15","14:05:00","Yarmouth","BresBet Supports Rising Stars Handicap","1m2f ","10","Class 6","Soft","3402","8","Left Handed","5","Menin Gate (IRE)","7","Morris, Luke","0","Watson, Archie","7","52","132","9.00","'0484605","165","CkPc","Farhh","Telegraphy (USA)","Gelding","D","0","Flat","Handicap",
"2023-04-15","14:05:00","Yarmouth","BresBet Supports Rising Stars Handicap","1m2f ","10","Class 6","Soft","3402","8","Left Handed","6","Seattle King","4","Gordon, Josephine","0","McEntee, P S","5","52","132","10.00","9443626","8","Blnk","Kingman","Snoqualmie Star","Gelding",,"0","Flat","Handicap",
"2023-04-15","14:05:00","Yarmouth","BresBet Supports Rising Stars Handicap","1m2f ","10","Class 6","Soft","3402","8","Left Handed","7","Think Trigger (IRE)","5","Keenan, Darragh","0","Butler, John","6","48","128","10.00","6363300","45",,"Epaulette (AUS)","Khibraat","Gelding",,"0","Flat","Handicap",
"2023-04-15","14:05:00","Yarmouth","BresBet Supports Rising Stars Handicap","1m2f ","10","Class 6","Soft","3402","8","Left Handed","8","Eljaytee (IRE)","5","McManoman, Faye","0","Berry, John","1","46","126","18.00","5687004","161","Blnk","Rock Of Gibraltar (IRE)","Yukon Girl (IRE)","Gelding",,"0","Flat","Handicap",
