Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","1","Castle Arms Casa (IRE)","7","Mullins, D E","0","Lanigan, W J","0","0","161","50.00","'00","205",,"Casamento (IRE)","In A Rush (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Fourteenth","0","3740","4070","0","0","0","0","Fairyhouse","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","2","Electric Dreamer (IRE)","5","Doyle, R A","0","Burke, W J","0","0","161","50.00","'0","13",,"Malinas (GER)","Lucky Pigeon (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Tenth","1","3740","3740","0","0","0","0","Ballinrobe","1",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","3","Gaye Winnie (IRE)","5",,"0","Elliott, Gordon","0","0","161","0.00","663","25",,"Walk In The Park (IRE)","Gaye Roberta (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Third","1","3740","4070","0","0","0","0","Downpatrick","3",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","4","Is That So (IRE)","6","Kelly, Eoin G","7","Murray, Adrian","0","0","161","100.00","9020600","69",,"Alhebayeb (IRE)","Pallas Athena (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Twelfth","1","3740","3520","0","0","0","0","Ballinrobe","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","5","Lady Leanora (IRE)","6","Carberry, Peter","0","Martin, A J","0","0","161","40.00","3702600","13",,"Tough As Nails (IRE)","Sweet Refusal (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Twelfth","2","3740","3740","1760","0","0","1","Ballinrobe","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","6","Lilys Choice (IRE)","5","ORegan, Denis","0","Kelly, David Harry","0","0","161","6.00","54","31",,"Well Chosen","Lily Rock (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Fourth","2","3740","5280","0","0","0","0","Wexford","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","7","Lucky Storm (IRE)","5","Ewing, Sam","0","Elliott, Gordon","0","0","161","100.00","'0","87",,"Lucky Speed (IRE)","Glin Storm (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Fifteenth","1","3740","4180","0","0","0","0","Kilbeggan","1",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","8","Moon Rise Beauty (FR)","6","Townend, P","0","Mullins, W P","0","0","161","0.22","461P272","24"," TT","Spanish Moon (USA)","Toraja (FR)","Mare",,"10","National Hunt","Maiden Hurdle","Second","1","3740","4510","4180","0","1","0","Cork","5",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","9","Native Song (IRE)","6","Slevin, J J","0","Kiely, Paul Stephen","0","0","161","22.00","'09","32",,"Fame And Glory","Native Country (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Ninth","1","3740","4400","0","0","0","0","Tipperary","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","10","Only A Dollar (IRE)","5","OKeeffe, Sean F","0","Aherne, Sean","0","0","161","25.00","none",,"Hood","Shirocco (GER)","Rebel Warrior (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","No Run","0","3740","0","0","0","0","0",,"0",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","11","Perfectway (IRE)","6","Meyler, D","0","Griffin, Eoin","0","0","161","100.00","80","58",,"Soldier Of Fortune (IRE)","Sliabh Rua (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Thirteenth","1","3740","4840","0","0","0","0","Punchestown","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","12","Rebel Treaty (IRE)","5","Enright, P T","0","OFlynn, Paul","0","0","161","6.00","96","17",,"Ol Man River (IRE)","Almnadia (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Sixth","2","3740","5060","0","0","0","0","Killarney","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","13","Starita (IRE)","5","Flanagan, S W","0","Kelly, David Harry","0","0","161","14.00","none",,,"Well Chosen","In The Saltmills (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","No Run","0","3740","0","0","0","0","0",,"0",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","14","Tiernaboul (IRE)","8","McCurtin, Ambrose","0","OKeeffe, Brian","0","0","161","150.00","'00","142"," TT","Dylan Thomas (IRE)","Kicking Kate (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Thirteenth","0","3740","4070","0","0","0","0","Thurles","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","15","What A Flirth (IRE)","6","Prendergast, Niall","7","Prendergast, D E","0","0","161","40.00","79","11",,"Flemensfirth (USA)","What A Fashion (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Ninth","2","3740","5280","0","0","0","0","Limerick","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","16","Yara Greyjoy (IRE)","5","OHanlon, P J","5","Rothwell, P J","0","0","161","40.00","5P70","13",,"Dylan Thomas (IRE)","Ut Love (FR)","Mare",,"10","National Hunt","Maiden Hurdle","Eleventh","3","3740","4400","0","0","0","0","Ballinrobe","4",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","17","Aleish Lass (IRE)","4","Fitzgerald, S","0","Winters, Michael","0","0","158","66.00","90","13",,"Vendangeur (IRE)","Breaffy House Lady (IRE)","Filly",,"10","National Hunt","Maiden Hurdle","Twelfth","2","3740","3740","0","0","0","0","Ballinrobe","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","18","Sidiriya (IRE)","4",,"0","Rothwell, P J","0","0","158","0.00","915094","17",,"Nathaniel (IRE)","Sidra (IRE)","Filly",,"10","National Hunt","Maiden Hurdle","Fourth","2","3740","3960","2640","0","0","1","Kilbeggan","5",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","19","Andyourbirdcansing (IRE)","5",,"0","Ryan, John Patrick","0","0","161","66.00","60","24",,"Court Cave (IRE)","Lucyintheskywith (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Tenth","2","3740","4180","0","0","0","0","Kilbeggan","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","20","Zoomtime (IRE)","5",,"0","OSullivan, Ross","0","0","161","33.00","75","28",,"Sageburg (IRE)","Pauls First (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","Fifth","2","3740","3520","0","0","0","0","Roscommon","2",
"2023-08-07","14:00:00","Cork","Mallow Mares Maiden Hurdle","2m1f ","17",,"Good To Yielding","6372","19","Right Handed","21","Half Off Six Pence (IRE)","5",,"0","Kelly, David Harry","0","0","161","22.00","none",,,"Arcadio (GER)","Curragh Na Gold (IRE)","Mare",,"10","National Hunt","Maiden Hurdle","No Run","0","3740","0","0","0","0","0",,"0",
"2023-08-07","14:15:00","Naas","Irish Stallion Farms EBF Rated Race","5f ","5",,"Soft","15929","4","Straight","1","Launch (USA)","2","Halpin, G P","0","Murray, Adrian","3","85","128","2.75","23073","10",,"Omaha Beach (USA)","Spark (USA)","Filly",,"0","Flat","Non-Handicap","Third","5","1100","1320","0","0","0","0","Cork","5",
"2023-08-07","14:15:00","Naas","Irish Stallion Farms EBF Rated Race","5f ","5",,"Soft","15929","4","Straight","2","Rush Queen (IRE)","2","MacRedmond, Cian","5","McGuinness, Adrian","1","85","128","2.25","9135","11",,"Ardad (IRE)","Marjubilation (IRE)","Filly",,"0","Flat","Non-Handicap","Fifth","4","1100","1540","1430","0","1","0","Leopardstown","4",
"2023-08-07","14:15:00","Naas","Irish Stallion Farms EBF Rated Race","5f ","5",,"Soft","15929","4","Straight","3","The Caribbean (IRE)","2","Moore, Ryan","0","OBrien, A P","2","84","127","0.91","5218","16","Blnk","No Nay Never (USA)","Shermeen (IRE)","Colt",,"0","Flat","Non-Handicap","Eighth","4","1100","1430","1320","0","1","0","Curragh","4",
"2023-08-07","14:15:00","Naas","Irish Stallion Farms EBF Rated Race","5f ","5",,"Soft","15929","4","Straight","4","Bofa (IRE)","2","Roche, L F","0","Feane, John James","4","0","123","50.00","'0","21",,"Gleneagles (IRE)","Convocate (USA)","Colt",,"0","Flat","Non-Handicap","Twelfth","1","1100","1760","0","0","0","0","Killarney","1",
"2023-08-07","14:25:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Soft","4320","7","Left Handed","1","Misemerald (IRE)","2","Mullen, Andrew","0","Kirby, P A","7","82","134","3.00","311","21",,"Zoffany (IRE)","Rocaverde (IRE)","Filly","C","0","Flat","Novices","First","3","1540","1650","1650","0","1","1","Ayr","3",
"2023-08-07","14:25:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Soft","4320","7","Left Handed","2","After Time (IRE)","2","McHugh, B","0","Ryan, K A","3","0","128","8.50","none",,,"Le Brivido (FR)","Not After Midnight (IRE)","Filly",,"0","Flat","Novices","No Run","0","1540","0","0","0","0","0",,"0",
"2023-08-07","14:25:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Soft","4320","7","Left Handed","3","Capellina","2","Beasley, Connor","0","Dods, M","4","0","128","12.00","none",,,"Starspangledbanner (AUS)","Holley Shiftwell","Filly",,"0","Flat","Novices","No Run","0","1540","0","0","0","0","0",,"0",
"2023-08-07","14:25:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Soft","4320","7","Left Handed","4","Evanwood (IRE)","2","Watson, Jason","0","OMeara, D","5","0","128","9.00","none",,,"Zoffany (IRE)","Inala","Filly",,"0","Flat","Novices","No Run","0","1540","0","0","0","0","0",,"0",
"2023-08-07","14:25:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Soft","4320","7","Left Handed","5","Flow So Gently (IRE)","2","Mulrennan, Paul","0","Jardine, I","2","0","128","25.00","none",,,"Saxon Warrior (JPN)","Lenoire","Filly",,"0","Flat","Novices","No Run","0","1540","0","0","0","0","0",,"0",
"2023-08-07","14:25:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Soft","4320","7","Left Handed","6","Francophone","2","Fanning, Joe","0","Johnston, Charlie","1","0","128","6.50","none",,,"Study Of Man (IRE)","Francophilia","Filly",,"0","Flat","Novices","No Run","0","1540","0","0","0","0","0",,"0",
"2023-08-07","14:25:00","Ayr","British Stallion Studs EBF Fillies Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Soft","4320","7","Left Handed","7","Roman Secret (IRE)","2","Orr, Oisin","0","Fahey, R A","6","0","128","1.38","2","16",,"Holy Roman Emperor (IRE)","Secret Existence (IRE)","Filly",,"0","Flat","Novices","Second","1","1540","1320","0","0","0","0","Doncaster","1",
"2023-08-07","14:33:00","Cork","Fermoy Handicap Hurdle","2m1f ","17",,"Good To Yielding","7699","11","Right Handed","1","Douglas Dc (IRE)","5","Gilligan, D J","5","Elliott, Gordon","0","116","166","14.00","6372348","20","CkPc","Zoffany (IRE)","Hollie Point","Gelding",,"10","National Hunt","Handicap Hurdle","Eighth","0","3740","4070","3520","0","0","1","Killarney","9",
"2023-08-07","14:33:00","Cork","Fermoy Handicap Hurdle","2m1f ","17",,"Good To Yielding","7699","11","Right Handed","2","Valleyoftheeagles (IRE)","5","Flanagan, S W","0","Hassett, Martin","0","116","166","12.00","6741347","19","CkPc TT","Free Eagle (IRE)","Dabawiyah (IRE)","Gelding","D","10","National Hunt","Handicap Hurdle","Seventh","3","3740","5390","3740","1","0","0","Killarney","5",
"2023-08-07","14:33:00","Cork","Fermoy Handicap Hurdle","2m1f ","17",,"Good To Yielding","7699","11","Right Handed","3","Brookie (IRE)","6","Carberry, Peter","0","Martin, A J","0","115","165","5.00","1270F64","102"," TT","Policy Maker (IRE)","Presenting Dazy (IRE)","Gelding",,"10","National Hunt","Handicap Hurdle","Fourth","0","3740","4400","3520","0","0","1","Punchestown","9",
"2023-08-07","14:33:00","Cork","Fermoy Handicap Hurdle","2m1f ","17",,"Good To Yielding","7699","11","Right Handed","4","War Correspondent (IRE)","4","Blackmore, Rachael","0","Cody, Patrick","0","118","165","4.00","36434F0","3","CkPc TT","Teofilo (IRE)","Walkamia (FR)","Gelding",,"10","National Hunt","Handicap Hurdle","Fourteenth","2","3740","4180","3630","0","0","1","Galway","11",
"2023-08-07","14:33:00","Cork","Fermoy Handicap Hurdle","2m1f ","17",,"Good To Yielding","7699","11","Right Handed","5","Clever Currency (IRE)","6","Kennedy, B P","7","Flynn, Paul W","0","112","162","11.00","'0046256","14"," TT","Red Jazz (USA)","Saffey Of Nowhere (IRE)","Gelding",,"10","National Hunt","Handicap Hurdle","Sixth","5","3740","4400","3520","0","0","2","Ballinrobe","14",
"2023-08-07","14:33:00","Cork","Fermoy Handicap Hurdle","2m1f ","17",,"Good To Yielding","7699","11","Right Handed","6","Sequoiaspirit (IRE)","6","Callaghan, Mr K","5","Hackett, Ray","0","109","159","3.50","2601124","20",,"Mainsail","Handicraft (IRE)","Gelding",,"10","National Hunt","Handicap Hurdle","Fourth","1","3740","4180","3080","0","0","5","Killarney","9",
