Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-16","13:30:00","Chelmsford City","EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 4","Standard","7074","7","Left Handed","1","Dhariye (FR)","2","Coakley, Ross","0","Palmer, Hugo","3","0","133","3.00","8","17",,"Al Wukair (IRE)","Al Dweha (IRE)","Colt",,"0",
"2022-06-16","13:30:00","Chelmsford City","EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 4","Standard","7074","7","Left Handed","2","Hiatus (IRE)","2","Callan, N","0","Allen, C N","2","0","133","28.00","none",,,"Camacho","Before The Storm","Gelding",,"0",
"2022-06-16","13:30:00","Chelmsford City","EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 4","Standard","7074","7","Left Handed","3","True Statesman (IRE)","2","Egan, John","0","Johnston, M","4","0","133","0.80","43","47",,"Churchill (IRE)","True Verdict (IRE)","Colt",,"0",
"2022-06-16","13:30:00","Chelmsford City","EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 4","Standard","7074","7","Left Handed","4","Ana Hadi (IRE)","2","Levey, S M","0","Kelleway, Miss Gay","7","0","131","12.00","none",,,"Equiano (FR)","Bahama Spirit (IRE)","Colt",,"0",
"2022-06-16","13:30:00","Chelmsford City","EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 4","Standard","7074","7","Left Handed","5","Bem Te Vi (IRE)","2","Cherchi, Stefano","3","Murphy, Amy","5","0","131","14.00","none",,,"James Garfield (IRE)","Shalabina","Colt",,"0",
"2022-06-16","13:30:00","Chelmsford City","EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 4","Standard","7074","7","Left Handed","6","Senor Pockets","2","Fallon, Cieren","0","Spiller, Henry","1","0","131","20.00","none",,,"Aclaim (IRE)","Ulfah Dream","Gelding",,"0",
"2022-06-16","13:30:00","Chelmsford City","EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 4","Standard","7074","7","Left Handed","7","Liberation Bay","2","Villiers, Angus","3","Dunlop, E A L","6","0","126","10.00","8","16",,"Muhaarar","South Bay","Filly",,"0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","1","Al Kherb","7","Bowen, Miss S L","0","Carroll, A W","4","56","150","8.50","6164698","20",,"Al Kazeem","Perfect Spirit (IRE)","Gelding","CD","0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","2","Calcutta Dream (IRE)","4","Brotherton, Miss S","0","Easterby, M W","1","56","150","2.50","7563501","23",,"Iffraaj","Short Affair","Gelding",,"0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","3","The Resdev Way","9","Smith, Becky","0","Hammond, Micky","11","55","149","5.00","6141453","13",,"Multiplex","Lady Duxyana","Gelding","D","0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","4","Buford","4","Garven, Miss Alex","0","Walford, Mark","10","55","149","12.00","1370676","14",,"Lawman (FR)","Sibaya","Gelding",,"0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","5","Saulire Star (IRE)","4","Easterby, Miss E","0","Easterby, T D","8","51","145","2.75","9432322","9","CkPc","Awtaad (IRE)","Gallic Star (IRE)","Filly",,"0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","6","Genever Dragon (IRE)","5","Obrien, Miss Fern","0","McCain Jnr, D","6","51","145","7.50","4336964","20","Blnk","Dragon Pulse (IRE)","Glen Ginnie (IRE)","Gelding",,"0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","7","Ballyfarsoon (IRE)","11","Stevens, Miss A","0","Winks, P","5","50","144","40.00","534P007","84","Vsor","Medicean","Amzara (IRE)","Gelding",,"0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","8","Jamih","7","Bedi, Miss J","0","Jackson, Miss T","3","47","141","10.00","740U583","19",,"Intello (GER)","Hannda (IRE)","Gelding",,"0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","9","Listen Again (IRE)","4","Crane, Miss C R","0","Easterby, T D","2","46","140","20.00","3270660","13","CkPc","Make Believe","Though (IRE)","Filly",,"0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","10","Danking","5","Bullock, Miss Emily","0","Crook, A","9","46","140","100.00","9400P89","14","CkPc","Dansili","Time Saved","Gelding",,"0",
"2022-06-16","13:45:00","Ripon","Betting.Bet Best Betting Sites Ladies Derby Handicap (Lady Amateur Jockeys)","1m4f ","12","Class 6","Good","3285","11","Right Handed","11","Scottsdale","9","Mooney, Danielle","0","Winks, P","7","46","140","100.00","'00FUPP6","19",,"Cape Cross (IRE)","High Praise (USA)","Gelding",,"0",
"2022-06-16","14:05:00","Chelmsford City","Uncommon-Wine Of England Handicap","5f ","5","Class 5","Standard","5076","6","Left Handed","1","Han Solo Berger (IRE)","7","Cherchi, Stefano","3","Cowell, R M H","7","77","137","11.00","5297890","31","CkPc","Lord Shanakill (USA)","Dreamaway (IRE)","Gelding","D","0",
