Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-08-07","13:50:00","Leicester","Every Race Live On Racing TV Nursery","7f ","7","Class 6","Good To Firm","3456","5","Straight","1","Gumais (IRE)","2","Keenan, Darragh","0","Scott, George","5","60","135","3.33","873","15",,"Buratino (IRE)","Rinaria (IRE)","Gelding",,"0",
"2022-08-07","13:50:00","Leicester","Every Race Live On Racing TV Nursery","7f ","7","Class 6","Good To Firm","3456","5","Straight","2","Man Made Of Smoke","2","Dawson, R","0","Evans, P D","3","59","134","4.00","6454","51","Vsor","Havana Gold (IRE)","Ya Halla (IRE)","Gelding",,"0",
"2022-08-07","13:50:00","Leicester","Every Race Live On Racing TV Nursery","7f ","7","Class 6","Good To Firm","3456","5","Straight","3","Nibras Rainbow (IRE)","2","McDonald, P J","0","Mohammed, Ismail","2","58","133","6.50","398","38",,"U S Navy Flag (USA)","Show Rainbow","Gelding",,"0",
"2022-08-07","13:50:00","Leicester","Every Race Live On Racing TV Nursery","7f ","7","Class 6","Good To Firm","3456","5","Straight","4","Sweet Fortune (FR)","2","Kingscote, Richard","0","Burke, K R","4","55","130","3.50","963","19","Vsor","Unfortunately (IRE)","Sugar Hiccup (IRE)","Filly",,"0",
"2022-08-07","13:50:00","Leicester","Every Race Live On Racing TV Nursery","7f ","7","Class 6","Good To Firm","3456","5","Straight","5","Talamanca","2","Probert, David","0","Spencer, Richard","1","49","124","2.25","6702","18","CkPc","Rajasinghe (IRE)","Bakoura","Gelding",,"0",
"2022-08-07","14:10:00","Windsor","Village Hotel Bracknell Amateur Jockeys Handicap","1m3.5f ","11.5","Class 5","Good To Firm","4312","5","Figure of 8","1","Andaleep (IRE)","6","Main, Henry","5","Kubler, Daniel","4","70","156","2.25","5001322","10"," TT","Siyouni (FR)","Oriental Magic (GER)","Gelding",,"0",
"2022-08-07","14:10:00","Windsor","Village Hotel Bracknell Amateur Jockeys Handicap","1m3.5f ","11.5","Class 5","Good To Firm","4312","5","Figure of 8","2","Heat And Dust","4","Walker, Mr S","0","Prescott, Sir Mark","1","65","151","1.00","6525112","10",,"Oasis Dream","Here To Eternity (USA)","Filly",,"0",
"2022-08-07","14:10:00","Windsor","Village Hotel Bracknell Amateur Jockeys Handicap","1m3.5f ","11.5","Class 5","Good To Firm","4312","5","Figure of 8","3","Stiletto","4","Procter, Miss A","7","Burke, Kieran","2","64","150","14.00","9525798","162","Hood TT","Frankel","High Heeled (IRE)","Gelding",,"0",
"2022-08-07","14:10:00","Windsor","Village Hotel Bracknell Amateur Jockeys Handicap","1m3.5f ","11.5","Class 5","Good To Firm","4312","5","Figure of 8","4","Menin Gate (IRE)","6","Hampson, Brodie","0","Watson, Archie","3","57","143","10.00","4950048","12","CkPc","Farhh","Telegraphy (USA)","Gelding",,"0",
"2022-08-07","14:10:00","Windsor","Village Hotel Bracknell Amateur Jockeys Handicap","1m3.5f ","11.5","Class 5","Good To Firm","4312","5","Figure of 8","5","Its How We Roll (IRE)","8","Kent, Mr Lewis","5","Spearing, J L","5","56","142","9.00","2341341","6","Blnk","Fastnet Rock (AUS)","Clodora (FR)","Gelding","CD","0",
"2022-08-07","14:20:00","Leicester","Longines Irish Champions Weekend 10th-11th September EBF Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4860","6","Straight","1","Berkshire Phantom (IRE)","2","Probert, David","0","Balding, A M","4","0","133","2.00","42","29",,"Expert Eye","Silver Step (FR)","Colt",,"0",
"2022-08-07","14:20:00","Leicester","Longines Irish Champions Weekend 10th-11th September EBF Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4860","6","Straight","2","Circle of Fire","2","Kingscote, Richard","0","Stoute, Sir Michael","5","0","133","3.00","none",,,"Almanzor (FR)","Fiery Sunset","Colt",,"0",
"2022-08-07","14:20:00","Leicester","Longines Irish Champions Weekend 10th-11th September EBF Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4860","6","Straight","3","Gozo (IRE)","2","McDonald, P J","0","Williams, Ian","3","0","133","22.00","none",,,"Cotai Glory","Malta (USA)","Gelding",,"0",
"2022-08-07","14:20:00","Leicester","Longines Irish Champions Weekend 10th-11th September EBF Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4860","6","Straight","4","Kings Code","2","Hitchcott, Sam","0","Hannon (Jnr), Richard","2","0","133","11.00","none",,,"Saxon Warrior (JPN)","Polygon (USA)","Colt",,"0",
"2022-08-07","14:20:00","Leicester","Longines Irish Champions Weekend 10th-11th September EBF Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4860","6","Straight","5","Supreme King (IRE)","2","Dobbs, Pat","0","Hannon (Jnr), Richard","6","0","133","1.50","22","12",,"Kingman","Alsindi (IRE)","Colt",,"0",
"2022-08-07","14:20:00","Leicester","Longines Irish Champions Weekend 10th-11th September EBF Novice Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","4860","6","Straight","6","Valdai (FR)","2","Fahy, J P","0","Cox, C G","1","0","133","20.00","6","79",,"Kodiac","Supporter","Gelding",,"0",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","1","Coole Og (IRE)","6","OKeeffe, Sean F","0","Mullins, W P","0","0","161","6.00","145P","36",,"Fame And Glory","Present Eile (IRE)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","2","Happy Dex (FR)","5","Kennedy, J W","0","Elliott, Gordon","0","0","161","4.50","1468S","57",,"Saddler Maker (IRE)","Soiree DEx (FR)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","3","Bella Bliss (IRE)","5","Hayes, Brian","0","McConnell, John C","0","0","153","1.50","428534","25"," TT","Getaway (GER)","Izabelle Amie (IRE)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","4","Blossom De Mai (FR)","5","OSullivan, James","5","Rothwell, P J","0","0","153","16.00","25","69",,"Spanish Moon (USA)","Childermas (IRE)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","5","Glenview (IRE)","5","Walsh, E","5","McDonogh, Desmond","0","0","153","50.00","98077","56",,"Morpheus","Twenty Roses (IRE)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","6","Lockdown Daisy (IRE)","5","McNamara, Conor","0","Lambe, J J","0","0","153","150.00","'0S0","34",,"Shirocco (GER)","Strike Three (IRE)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","7","Mustameet Secret (IRE)","5","Maxwell, C D","0","Finegan, Hugh Paul","0","0","153","100.00","85","17",,"Mustameet (USA)","Never A Secret (IRE)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","8","Neat Locality (IRE)","5","Deegan, R","0","Kenny, Liam","0","0","153","18.00","3","25",,"Ask","Back To Roost (IRE)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","9","Some Say Theatre (IRE)","5","Kelly, Aidan","7","Wilson, Victor","0","0","153","66.00","none",,,"Sageburg (IRE)","Some Say (IRE)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","10","Trendy Lady (IRE)","6","Blackmore, Rachael","0","Bromhead, Henry De","0","103","153","2.25","544922","25"," TT","Kayf Tara","Redunderthebed (IRE)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","11","Will You Win (IRE)","7","Condon, R J","7","McKiernan, Oliver","0","93","153","14.00","486245P","19","CkPc TT","Califet (FR)","Musical Shan (IRE)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","12","Yolande Court (IRE)","5","ORegan, Denis","0","Christie, D M","0","0","153","33.00","none",,,"Court Cave (IRE)","Tignasse (FR)","Mare",,"9",
"2022-08-07","14:30:00","Downpatrick","Congratulating Mares Maiden Hurdle","2m3f ","19",,"Good","5310","13","Right Handed","13","Anooa (IRE)","4","Ewing, Sam","0","McGill, Gary","0","0","150","50.00","none",,,"Doyen (IRE)","Panoora Queen (IRE)","Filly",,"9",
"2022-08-07","14:40:00","Windsor","At The Races App Market Movers Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","3672","10","Straight","1","Day Member","2","Donohoe, Stephen","0","Haggas, W J","2","0","128","12.00","65","11",,"Twilight Son","Clubbable","Filly",,"0",
"2022-08-07","14:40:00","Windsor","At The Races App Market Movers Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","3672","10","Straight","2","Giddy Aunt","2","Coakley, Ross","0","Portman, J G","7","0","128","33.00","8","16",,"Mayson","Jessies Spirit (IRE)","Filly",,"0",
"2022-08-07","14:40:00","Windsor","At The Races App Market Movers Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","3672","10","Straight","3","Magnificent Millie","2","Morris, Luke","0","Dunlop, H J L","1","0","128","40.00","5","13",,"Tasleet","Voicemail","Filly",,"0",
"2022-08-07","14:40:00","Windsor","At The Races App Market Movers Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","3672","10","Straight","4","Queen Of Thrones (IRE)","2","Cox, William","3","Cox, C G","4","0","128","18.00","9","22",,"Profitable (IRE)","Throne","Filly",,"0",
"2022-08-07","14:40:00","Windsor","At The Races App Market Movers Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","3672","10","Straight","5","Sassy Belle (IRE)","2","Osborne, Saffie","3","Walker, Ed","10","0","128","1.75","2","23",,"Mehmas (IRE)","Peronism (USA)","Filly",,"0",
