Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-01-17","12:40:00","Kempton","Join Racing TV Now Handicap","5f ","5","Class 6","Standard To Slow","3140","8","Right Handed","1","Micks Spirit","5","Carver, William","3","Allen, C N","2","67","137","1.88","7835422","6","Vsor","Swiss Spirit","Fortunately","Gelding","D","0","All Weather","Handicap",
"2023-01-17","12:40:00","Kempton","Join Racing TV Now Handicap","5f ","5","Class 6","Standard To Slow","3140","8","Right Handed","2","Ooh Is It","5",,"0","Evans, P D","7","66","136","0.00","5390436","12",,"Es Que Love (IRE)","Candleberry","Gelding","D","0","All Weather","Handicap",
"2023-01-17","12:40:00","Kempton","Join Racing TV Now Handicap","5f ","5","Class 6","Standard To Slow","3140","8","Right Handed","3","Im Mable","5","Havlin, Robert","0","Attwater, M J","4","65","135","22.00","1415566","15",,"Cable Bay (IRE)","Triskel","Mare","D","0","All Weather","Handicap",
"2023-01-17","12:40:00","Kempton","Join Racing TV Now Handicap","5f ","5","Class 6","Standard To Slow","3140","8","Right Handed","4","Em Jay Kay","4","Doyle, Hollie","0","McEntee, P S","3","64","134","2.50","3234321","27",,"Brazen Beau (AUS)","Skara Brae","Gelding","D","0","All Weather","Handicap",
"2023-01-17","12:40:00","Kempton","Join Racing TV Now Handicap","5f ","5","Class 6","Standard To Slow","3140","8","Right Handed","5","Nubough (IRE)","7","Bryan, Joshua","0","Pattinson, Mark","8","63","133","7.50","9250325","17"," TT","Kodiac","Qawaasem (IRE)","Gelding",,"0","All Weather","Handicap",
"2023-01-17","12:40:00","Kempton","Join Racing TV Now Handicap","5f ","5","Class 6","Standard To Slow","3140","8","Right Handed","6","Pablo Del Pueblo (IRE)","5","Bradley, Paddy","3","Dow, S","1","62","132","7.50","5596453","127",,"Kodiac","Solar Event","Gelding",,"0","All Weather","Handicap",
"2023-01-17","12:40:00","Kempton","Join Racing TV Now Handicap","5f ","5","Class 6","Standard To Slow","3140","8","Right Handed","7","Autumn Flight (IRE)","7","Cherchi, Stefano","0","Cowell, R M H","5","61","131","7.50","9774955","15","CkPc","Dandy Man (IRE)","Swallow Falls (IRE)","Gelding","D","0","All Weather","Handicap",
"2023-01-17","12:40:00","Kempton","Join Racing TV Now Handicap","5f ","5","Class 6","Standard To Slow","3140","8","Right Handed","8","Ornate","10","Dennis, Phil","0","Griffiths, D C","6","60","130","22.00","9186778","12",,"Bahamian Bounty","Adorn","Gelding","D","0","All Weather","Handicap",
"2023-01-17","12:40:00","Kempton","Join Racing TV Now Handicap","5f ","5","Class 6","Standard To Slow","3140","8","Right Handed","9","Ramdon Rocks","4","ONeill, K T","0","Haynes, Alice","9","58","128","7.00","6347725","7","Vsor TT","Iffraaj","Panova","Gelding",,"0","All Weather","Handicap",
"2023-01-17","12:50:00","Clonmel","Kilsheelan Mares Maiden Hurdle","2m.5f ","16.5",,"Heavy","5310","17","Right Handed","1","Chautuaqua (IRE)","5","King, D","5","Hogan, Denis Gerard","0","0","161","3.00","18654","19",,"Westerner","Sea Jewel (IRE)","Mare","C","9","National Hunt","Maiden Hurdle",
"2023-01-17","12:50:00","Clonmel","Kilsheelan Mares Maiden Hurdle","2m.5f ","16.5",,"Heavy","5310","17","Right Handed","2","Newgirlintown (IRE)","7","Brouder, Gearoid","5","OLeary, Gerard","0","0","161","20.00","6206626","11",,"Clodovil (IRE)","La Chassotte (FR)","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-01-17","12:50:00","Clonmel","Kilsheelan Mares Maiden Hurdle","2m.5f ","16.5",,"Heavy","5310","17","Right Handed","3","Annie Bella (IRE)","6","Ewing, Sam","0","Christie, D M","0","0","153","40.00","6","63"," TT","Yeats (IRE)","Jenny Make A Penny (IRE)","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-01-17","12:50:00","Clonmel","Kilsheelan Mares Maiden Hurdle","2m.5f ","16.5",,"Heavy","5310","17","Right Handed","4","Apples In Winter (IRE)","6","Prendergast, Niall","7","Casey, Liam","0","0","153","50.00","56","40",,"Imperial Monarch (IRE)","Garden Heaven (IRE)","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-01-17","12:50:00","Clonmel","Kilsheelan Mares Maiden Hurdle","2m.5f ","16.5",,"Heavy","5310","17","Right Handed","5","Ballinclay Court (IRE)","6","OSullivan, Mr M J M","5","Dooly, N","0","0","153","50.00","'0","42",,"Court Cave (IRE)","Hopeful Gleam (IRE)","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-01-17","12:50:00","Clonmel","Kilsheelan Mares Maiden Hurdle","2m.5f ","16.5",,"Heavy","5310","17","Right Handed","6","Cool Croi (IRE)","6","ORegan, Denis","0","Elliott, Gordon","0","0","153","10.00","95P6","28",,"Walk In The Park (IRE)","Line Mexia (FR)","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-01-17","12:50:00","Clonmel","Kilsheelan Mares Maiden Hurdle","2m.5f ","16.5",,"Heavy","5310","17","Right Handed","7","Emilys Fortune (IRE)","5","OSullivan, James","5","Rothwell, P J","0","0","153","150.00","8S0","28",,"Soldier Of Fortune (IRE)","Shantilly (IRE)","Mare",,"9","National Hunt","Maiden Hurdle",
