Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-08-04","13:00:00","Nottingham","British EBF Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5400","10","Straight","1","Dream Frontier","2","Kingscote, Richard","0","Dunlop, E A L","1","0","133","25.00","none",,,"Massaat (IRE)","Miss Lesley","Gelding",,"0",
"2022-08-04","13:00:00","Nottingham","British EBF Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5400","10","Straight","2","Nuggle","2","Greatrex, Thomas","0","Meehan, B J","9","0","133","33.00","8","13",,"Bated Breath","Spate (IRE)","Colt",,"0",
"2022-08-04","13:00:00","Nottingham","British EBF Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5400","10","Straight","3","Vultar (IRE)","2","Keniry, L P","0","Cox, C G","2","0","133","5.00","none",,,"Free Eagle (IRE)","Evening Frost (IRE)","Colt",,"0",
"2022-08-04","13:00:00","Nottingham","British EBF Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5400","10","Straight","4","Ansani","2","Keenan, Darragh","0","Evans, P D","3","0","131","66.00","50","73",,"Equiano (FR)","Shamardal Phantom (IRE)","Gelding",,"0",
"2022-08-04","13:00:00","Nottingham","British EBF Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5400","10","Straight","5","Resilient Power (IRE)","2","Ryan, Rossa","0","Haynes, Alice","4","0","131","4.50","3","24",,"Kessaar (IRE)","Classic Image","Colt",,"0",
"2022-08-04","13:00:00","Nottingham","British EBF Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5400","10","Straight","6","Talis Evolvere (IRE)","2","Hitchcott, Sam","0","Hannon (Jnr), Richard","7","0","131","18.00","none",,,"Awtaad (IRE)","My Henrietta (USA)","Colt",,"0",
"2022-08-04","13:00:00","Nottingham","British EBF Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5400","10","Straight","7","Wiltshire","2","Crowley, Jim","0","Meade, Freddie and Martyn","10","0","131","14.00","none",,,"Aclaim (IRE)","Simballina (IRE)","Colt",,"0",
"2022-08-04","13:00:00","Nottingham","British EBF Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5400","10","Straight","8","Juliet Sierra","2","Hornby, Rob","0","Beckett, R M","5","0","128","0.57","2","13",,"Bated Breath","Kilo Alpha","Filly",,"0",
"2022-08-04","13:00:00","Nottingham","British EBF Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5400","10","Straight","9","Miss Helen (IRE)","2","ONeill, Dane","0","Hannon (Jnr), Richard","8","0","128","25.00","9","14",,"U S Navy Flag (USA)","Fluvial (IRE)","Filly",,"0",
"2022-08-04","13:00:00","Nottingham","British EBF Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5400","10","Straight","10","Poweredbylove","2","Dawson, R","0","Cowell, R M H","6","0","128","33.00","none",,,"Cracksman","Sitar","Filly",,"0",
