Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-12","13:20:00","Gowran Park","Irish Stallion Farms EBF Maiden","7f ","7",,"Yielding","8496","10","Right Handed","1","Duke Of Leggagh (IRE)","2","Joyce, Wesley","7","Mulvany, Michael","5","0","133","100.00","87","16",,"Tough As Nails (IRE)","Lucky Beguine (IRE)","Colt",,"0",
"2022-06-12","13:20:00","Gowran Park","Irish Stallion Farms EBF Maiden","7f ","7",,"Yielding","8496","10","Right Handed","2","Gaelic Nation (IRE)","2","Madden, Tom","0","Harrington, Mrs John","8","0","133","28.00","8","20",,"Sioux Nation (USA)","Scripture (IRE)","Colt",,"0",
"2022-06-12","13:20:00","Gowran Park","Irish Stallion Farms EBF Maiden","7f ","7",,"Yielding","8496","10","Right Handed","3","Malbay Madness (IRE)","2","Sheehy, Danny","3","Linehan, Edmond Daniel","10","0","133","150.00","'00","8",,"Wings Of Eagles (FR)","Star Search","Gelding",,"0",
"2022-06-12","13:20:00","Gowran Park","Irish Stallion Farms EBF Maiden","7f ","7",,"Yielding","8496","10","Right Handed","4","My Beautiful Boy (IRE)","2","Crosse, Nathan","3","Rogers, H","6","0","133","50.00","none",,,"Alhebayeb (IRE)","Highland Diva (IRE)","Gelding",,"0",
"2022-06-12","13:20:00","Gowran Park","Irish Stallion Farms EBF Maiden","7f ","7",,"Yielding","8496","10","Right Handed","5","News At Ten","2","Roche, L F","0","OCallaghan, M D","7","0","133","7.00","3","11",,"Twilight Son","News Desk","Colt",,"0",
"2022-06-12","13:20:00","Gowran Park","Irish Stallion Farms EBF Maiden","7f ","7",,"Yielding","8496","10","Right Handed","6","Pivotal Trigger","2","Foley, Shane","0","Harrington, Mrs John","9","0","133","14.00","none",,,"Pivotal","Allegretto (IRE)","Colt",,"0",
"2022-06-12","13:20:00","Gowran Park","Irish Stallion Farms EBF Maiden","7f ","7",,"Yielding","8496","10","Right Handed","7","Sierra Blanca (IRE)","2","Lordan, W M","0","OBrien, A P","2","0","133","2.00","3","29",,"No Nay Never (USA)","Alexandrova (IRE)","Colt",,"0",
"2022-06-12","13:20:00","Gowran Park","Irish Stallion Farms EBF Maiden","7f ","7",,"Yielding","8496","10","Right Handed","8","Zezul","2","McNamara, E J","0","Gammell, Paul","1","0","133","100.00","'0","8"," TT","Gutaifan (IRE)","Villanueva (IRE)","Colt",,"0",
"2022-06-12","13:20:00","Gowran Park","Irish Stallion Farms EBF Maiden","7f ","7",,"Yielding","8496","10","Right Handed","9","La Dolce Vita (IRE)","2","Ryan, Gavin","0","Obrien, Donnacha","4","0","128","2.00","36","28",,"Caravaggio (USA)","Ask Me Nicely (IRE)","Filly",,"0",
"2022-06-12","13:20:00","Gowran Park","Irish Stallion Farms EBF Maiden","7f ","7",,"Yielding","8496","10","Right Handed","10","Zoinnocent (IRE)","2","Crosse, S M","0","OBrien, Joseph Patrick","3","0","128","1.50","6","21",,"Zoffany (IRE)","Innocent Air","Filly",,"0",
