Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-08","13:00:00","Fontwell","Free Tips Daily On attheraces.com Maiden Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good","5446","6","Left Handed","1","Crisis Of Identity (IRE)","5","Brennan, Nathan","7","Lund, B V","0","0","158","40.00","'04","7",,"Alkaadhem","Roses And Wine (IRE)","Gelding",,"11",
"2022-06-08","13:00:00","Fontwell","Free Tips Daily On attheraces.com Maiden Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good","5446","6","Left Handed","2","Fortunate Fred (FR)","7","Sheehan, Gavin","0","Snowden, Jamie","0","112","158","2.50","33F25","188"," TT","Cokoriko (FR)","Rosalie Malta (FR)","Gelding",,"11",
"2022-06-08","13:00:00","Fontwell","Free Tips Daily On attheraces.com Maiden Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good","5446","6","Left Handed","3","Goaheadwiththeplan (IRE)","7","Burke, Jonathan","0","ONeill, Mrs D","0","101","158","5.00","90706P3","14",,"Stowaway","Backandillo (IRE)","Gelding",,"11",
"2022-06-08","13:00:00","Fontwell","Free Tips Daily On attheraces.com Maiden Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good","5446","6","Left Handed","4","Belles Benefit (IRE)","6","Bannister, Harry A A","0","Case, B I","0","109","151","1.50","2F52393","32","Hood","Leading Light (IRE)","Snowbelle (IRE)","Mare",,"11",
"2022-06-08","13:00:00","Fontwell","Free Tips Daily On attheraces.com Maiden Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good","5446","6","Left Handed","5","Gata Ban (IRE)","5","Scudamore, Tom","0","Mulholland, N P","0","0","151","3.50","none",,,"Getaway (GER)","Meryemnana (IRE)","Mare",,"11",
"2022-06-08","13:00:00","Fontwell","Free Tips Daily On attheraces.com Maiden Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Good","5446","6","Left Handed","6","Sunline","4","Goldstein, Marc","0","West, Miss Sheena","0","0","145","125.00","777096P","24",,"Cityscape","Symboline","Filly",,"11",
"2022-06-08","13:10:00","Haydock","Haydock Park Apprentice Training Series Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","1","Supakalanistic (IRE)","9","Browne, L W","0","Twiston-Davies, N A","1","75","135","9.00","76706P5","151",,"Kalanisi (IRE)","Keys Hope (IRE)","Gelding",,"0",
"2022-06-08","13:10:00","Haydock","Haydock Park Apprentice Training Series Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","2","Oh Its Saucepot","8","Fraser, Kaiya","5","Wall, C F","6","75","135","3.50","3724237","16",,"Sir Percy","Oh So Saucy","Mare","D","0",
"2022-06-08","13:10:00","Haydock","Haydock Park Apprentice Training Series Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","3","Rich Dream (IRE)","4","Pyle, William","5","Bethell, Ed","2","75","135","2.50","4124742","23","Vsor","Make Believe","Poppets Lovein","Gelding","C","0",
"2022-06-08","13:10:00","Haydock","Haydock Park Apprentice Training Series Handicap","1m3.5f ","11.5","Class 5","Soft","4266","7","Left Handed","4","Ebony Maw","5","Howarth, Christian","0","Whillans, Ewan","7","68","128","10.00","9250876","14",,"Iffraaj","Skirrid","Gelding",,"0",
