Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","1","Revolutionise (IRE)","8","Hart, Jason","0","Williams, S C","4","79","136","6.00","3268443","9"," TT","Lope De Vega (IRE)","Modeeroch (IRE)","Gelding","D","0","All Weather","Handicap","Third","5","1540","1870","1540","5","0","2","Chelmsford City","10",
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","2","Plastic Paddy","6","Shepherd, Callum","0","Appleby, M","7","78","135","50.00","5135030","70",,"Buratino (IRE)","Bereka","Gelding","C","0","All Weather","Handicap","Tenth","0","1540","2200","1760","0","5","0","Chelmsford City","7",
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","3","See You Boy","5","Doyle, Hollie","0","Botti, M","1","78","135","11.00","2069196","9",,"Siyouni (FR)","Alamarie (FR)","Gelding","CD","0","All Weather","Handicap","Sixth","4","1540","1760","1540","1","0","0","Chelmsford City","8",
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","4","Ultramarine (IRE)","5","Williams, Jordan","5","Evans, P D","6","77","134","9.00","3515112","9",,"Zoffany (IRE)","Onyali (IRE)","Gelding","D","0","All Weather","Handicap","Second","6","1540","1540","1540","2","0","1","Chelmsford City","13",
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","5","Thapa VC (IRE)","6","Hornby, Rob","0","Rimell, M G","11","76","133","8.50","7727311","20",,"The Gurkha (IRE)","Merritt Island","Gelding","CD","0","All Weather","Handicap","First","4","1540","1870","1540","9","0","0","Lingfield","12",
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","6","Arctician (IRE)","6","Probert, David","0","Dow, S","2","76","133","12.00","5754424","20","Hood","Dark Angel (IRE)","Atlantic Drift","Gelding","CD","0","All Weather","Handicap","Fourth","3","1540","2200","1540","3","0","0","Lingfield","11",
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","7","Dayman (GER)","5","Keniry, L P","0","Davis, D J S Ffrench","8","76","133","11.00","'0097033","20",,"Oasis Dream","Daytona (GER)","Gelding","D","0","All Weather","Handicap","Third","3","1540","1870","1540","2","0","0","Lingfield","4",
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","8","Sandy Paradise (IRE)","5","Jones, Ethan","7","Hughes, Richard","10","75","132","5.50","2271243","17","CkPc","Footstepsinthesand","Duljanah (IRE)","Gelding","C D","0","All Weather","Handicap","Third","2","1540","2530","1760","1","3","0","Kempton","9",
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","9","Bowman (IRE)","6","Muscutt, D","0","Mongan, Mrs L J","5","73","130","33.00","5807869","38","CkPc","Lawman (FR)","Jo Bo Bo (IRE)","Gelding","CD","0","All Weather","Handicap","Ninth","1","1540","1760","1540","4","0","3","Lingfield","4",
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","10","Epsom Faithfull","7","Bradley, Paddy","3","Phelan, P M","9","72","129","5.00","9036563","16",,"Coach House (IRE)","La Fortunata","Mare","CD","0","All Weather","Handicap","Third","1","1540","1760","1540","4","0","4","Lingfield","10",
"2024-01-20","12:15:00","Lingfield","Best Racing Odds Guaranteed At BetMGM Handicap","7f ","7","Class 4","Standard","7851","11","Left Handed","11","Grenham Bay (IRE)","4","Moore, Ryan","0","Balding, A M","3","71","128","4.00","7542235","7","CkPc","Dark Angel (IRE)","Dawn Of Empire (USA)","Gelding",,"0","All Weather","Handicap","Fifth","4","1540","1540","1320","0","0","2","Wolverhampton","14",
"2024-01-20","12:45:00","Navan","Race Displays Rated Novice Hurdle","2m ","16",,"Soft","8761","5","Left Handed","1","Better Days Ahead (IRE)","6","Kennedy, J W","0","Elliott, Gordon","0","134","167","2.50","210F14","42"," TT","Milan","Bonnie And Bright (IRE)","Gelding","D","10","National Hunt","Novices Hurdle","Fourth","3","3520","5170","5170","1","1","0","Navan","4",
"2024-01-20","12:45:00","Navan","Race Displays Rated Novice Hurdle","2m ","16",,"Soft","8761","5","Left Handed","2","Asian Master (IRE)","7","Costello, Mr T","7","Mullins, W P","0","0","159","0.83","241","34",,"Shirocco (GER)","Wakare (IRE)","Gelding","D","10","National Hunt","Novices Hurdle","First","2","3520","5280","3520","1","0","0","Thurles","3",
"2024-01-20","12:45:00","Navan","Race Displays Rated Novice Hurdle","2m ","16",,"Soft","8761","5","Left Handed","3","Fiveonefive (IRE)","6","Gilligan, D J","5","Collins, C M","0","125","158","5.00","1216931","75",,"Dylan Thomas (IRE)","Jenmarie (IRE)","Gelding","D","10","National Hunt","Novices Hurdle","First","6","3520","4510","3850","1","2","0","Hereford","8",
"2024-01-20","12:45:00","Navan","Race Displays Rated Novice Hurdle","2m ","16",,"Soft","8761","5","Left Handed","4","Just Three (IRE)","7","Gilligan, Jack G","7","Gilligan, Paul John","0","107","156","125.00","24593","24","Hood","Soldier Of Fortune (IRE)","Close Flame (IRE)","Gelding",,"10","National Hunt","Novices Hurdle","Third","5","3520","5610","0","0","0","0","Limerick","5",
"2024-01-20","12:45:00","Navan","Race Displays Rated Novice Hurdle","2m ","16",,"Soft","8761","5","Left Handed","5","Release The Beast (IRE)","5","Flanagan, S W","0","Nolan, Paul","0","123","156","9.00","18","49",,"Affinisea (IRE)","Miss Franklin (IRE)","Gelding",,"10","National Hunt","Novices Hurdle","Eighth","2","3520","4400","3630","0","1","0","Fairyhouse","2",
"2024-01-20","12:50:00","Lingfield","Boost Your Acca At BetMGM Handicap","6f ","6","Class 4","Standard","7851","7","Left Handed","1","Bulldog Drummond","3","Jakes, Tommie","7","Boughey, George","1","86","136","8.00","8226114","6","Blnk TT","Aclaim (IRE)","Eternal Sun","Gelding","D","0","All Weather","Handicap","Fourth","5","1320","1760","1320","2","0","0","Lingfield","12",
"2024-01-20","12:50:00","Lingfield","Boost Your Acca At BetMGM Handicap","6f ","6","Class 4","Standard","7851","7","Left Handed","2","Balon Dor","3","Hart, Jason","0","Palmer, Hugo","8","85","135","11.00","2676043","45",,"Kodiac","Usra (IRE)","Gelding",,"0","All Weather","Handicap","Third","1","1320","1540","1100","0","0","1","Kempton","9",
"2024-01-20","12:50:00","Lingfield","Boost Your Acca At BetMGM Handicap","6f ","6","Class 4","Standard","7851","7","Left Handed","3","Fire Demon","3","Moore, Ryan","0","Balding, A M","7","83","133","1.63","'0231","14",,"Dark Angel (IRE)","Lilyfire (USA)","Colt","D","0","All Weather","Handicap","First","1","1320","1540","1320","1","0","0","Kempton","4",
"2024-01-20","12:50:00","Lingfield","Boost Your Acca At BetMGM Handicap","6f ","6","Class 4","Standard","7851","7","Left Handed","4","Roman Emperor","3","Shepherd, Callum","0","Ryan, J","5","80","130","7.50","321","14",,"Magna Grecia (IRE)","Alsaaden","Gelding","D","0","All Weather","Handicap","First","2","1320","1430","1320","1","0","0","Southwell","3",
