Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","1","Aone Ally","5","Fox, Derek R","0","Russell, Miss Lucinda V","0","0","161","16.00","556532","486",,"Mayson","Infatuate","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","2","Ebendi (IRE)","6","OFarrell, C","0","Wilson, A","0","0","161","16.00","25025P7","14",,"Le Havre (IRE)","Ebalista (IRE)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","3","Hallwood (FR)","6","Bellamy, Tom","0","Rimell, M G","0","0","161","50.00","87","43"," TT","Martaline","Ball Of Wood (FR)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","4","Icarat (FR)","5","Deutsch, Charlie","0","Williams, Miss Venetia","0","0","161","3.00","none",,,"Nicaron (GER)","Cemoua (FR)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","5","Lincoln Burrows (IRE)","6","Brooke, Henry","0","Hammond, Micky","0","0","161","50.00","8","14",,"Dylan Thomas (IRE)","Avida Star (IRE)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","6","Robynson","5","Skelton, Harry","0","Skelton, Daniel","0","0","161","22.00","80","76",,"Kayf Tara","Robyn De Galles (IRE)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","7","Some Scope","5","Obrien, P V","0","Hobson, Richard","0","0","161","4.50","54","23",,"Telescope (IRE)","Rosygo (IRE)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","8","Urblereagh (FR)","6","Dunne, R T","0","Gretton, T R ","0","0","161","50.00","none",,,"High Rock (IRE)","Kelly Des Cotieres (FR)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","9","Whitehaven (FR)","6","Hughes, Brian","0","McCain Jnr, D","0","0","161","0.83","3083523","50",,"Le Havre (IRE)","Passion Blanche","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","10","Lunar Glow","5",,"0","Boanas, Miss G","0","0","154","0.00","445","42",,"Pethers Moon (IRE)","Just For Pleasure (IRE)","Mare",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:15:00","Carlisle","Pelissier Maiden Hurdle (GBB Race)","2m1f ","17","Class 4","Good To Soft","4629","10","Right Handed","11","Diamand De Vindecy (FR)","4","Burke, Jonathan","0","Bevis, R J","0","0","149","50.00","'0","25",,"Diamond Green (FR)","Miss Chicvindecy (FR)","Gelding",,"8","National Hunt","Maiden Hurdle",
"2023-02-20","13:30:00","Lingfield","At The Races App Form Study Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4901","16","Left Handed","1","Am I Wrong (IRE)","6","Bowen, Sean P","0","Murphy, Olly","0","0","160","50.00","4P","43",,"Soldier Of Fortune (IRE)","Medimli (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-02-20","13:30:00","Lingfield","At The Races App Form Study Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4901","16","Left Handed","2","Big Ambitions (IRE)","5","ONeill, Jonjo (Jr)","0","ONeill, Jonjo","0","0","160","8.50","842","25",,"Shantou (USA)","Midnight Gift (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-02-20","13:30:00","Lingfield","At The Races App Form Study Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4901","16","Left Handed","3","Cloudy Hills (IRE)","7","Sheehan, Gavin","0","Webber, P R","0","0","160","100.00","9P4P","61"," TT","Cloudings (IRE)","Phillis Hill","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-02-20","13:30:00","Lingfield","At The Races App Form Study Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4901","16","Left Handed","4","Dj Pete (IRE)","5","Cannon, Tom J","0","Sherwood, O","0","0","160","11.00","425","41",,"Malinas (GER)","Rosealainn (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-02-20","13:30:00","Lingfield","At The Races App Form Study Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4901","16","Left Handed","5","Engaging Sam","6","Goldstein, Marc","0","Butler, P","0","0","160","200.00","6050","62",,"Casamento (IRE)","Engaging","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-02-20","13:30:00","Lingfield","At The Races App Form Study Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4901","16","Left Handed","6","First Offence (IRE)","6","Davies, James","0","Gifford, N J","0","0","160","200.00","60","22",,"Ask","Umadachar (FR)","Horse",,"10","National Hunt","Maiden Hurdle",
