Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-10-26","13:00:00","Nottingham","EBF Stallions Golden Horn Maiden Stakes","1m.5f ","8.5","Class 4","Soft","6426","10","Left Handed","1","Balance Play (IRE)","2","Hornby, Rob","0","Beckett, R M","1","0","128","2.25","none",,,"Lope De Vega (IRE)","Bezique","Gelding",,"0","Flat","Maiden",
"2022-10-26","13:00:00","Nottingham","EBF Stallions Golden Horn Maiden Stakes","1m.5f ","8.5","Class 4","Soft","6426","10","Left Handed","2","Damascus Steel (IRE)","2","McDonald, P J","0","Dunlop, E A L","8","0","128","18.00","79","7",,"Mastercraftsman (IRE)","Shanjia (GER)","Colt",,"0","Flat","Maiden",
"2022-10-26","13:00:00","Nottingham","EBF Stallions Golden Horn Maiden Stakes","1m.5f ","8.5","Class 4","Soft","6426","10","Left Handed","3","Daysofourlives (IRE)","2","Atzeni, Andrea","0","Botti, M","3","0","128","6.00","4","22","H+B","Churchill (IRE)","Komedy (IRE)","Gelding",,"0","Flat","Maiden",
"2022-10-26","13:00:00","Nottingham","EBF Stallions Golden Horn Maiden Stakes","1m.5f ","8.5","Class 4","Soft","6426","10","Left Handed","4","Galilaeus","2","Costello, Dougie","0","Beckett, R M","5","0","128","3.50","none",,,"Galileo (IRE)","Madame Chiang","Colt",,"0","Flat","Maiden",
"2022-10-26","13:00:00","Nottingham","EBF Stallions Golden Horn Maiden Stakes","1m.5f ","8.5","Class 4","Soft","6426","10","Left Handed","5","Huberts Dream (IRE)","2","Shepherd, Callum","0","Williams, S C","4","0","128","18.00","76","83",,"Oasis Dream","Raaqy (IRE)","Colt",,"0","Flat","Maiden",
"2022-10-26","13:00:00","Nottingham","EBF Stallions Golden Horn Maiden Stakes","1m.5f ","8.5","Class 4","Soft","6426","10","Left Handed","6","Kadovar (IRE)","2","Probert, David","0","Balding, A M","7","0","128","20.00","9","18"," TT","Dark Angel (IRE)","Bulrushes","Colt",,"0","Flat","Maiden",
"2022-10-26","13:00:00","Nottingham","EBF Stallions Golden Horn Maiden Stakes","1m.5f ","8.5","Class 4","Soft","6426","10","Left Handed","7","Laafi (FR)","2","Fallon, Cieren","0","Haggas, W J","2","0","128","2.00","5","25",,"Cloth Of Stars (IRE)","Mediteranea (FR)","Colt",,"0","Flat","Maiden",
"2022-10-26","13:00:00","Nottingham","EBF Stallions Golden Horn Maiden Stakes","1m.5f ","8.5","Class 4","Soft","6426","10","Left Handed","8","Lancillotto (IRE)","2","Crowley, Jim","0","Hills, Charles","10","0","128","28.00","'09","29",,"Acclamation","Dukinta (IRE)","Colt",,"0","Flat","Maiden",
"2022-10-26","13:00:00","Nottingham","EBF Stallions Golden Horn Maiden Stakes","1m.5f ","8.5","Class 4","Soft","6426","10","Left Handed","9","Think Champagne (IRE)","2","Lee, Clifford","0","Carroll, A W","6","0","128","150.00","'08","14",,"Gleneagles (IRE)","Rockshine","Colt",,"0","Flat","Maiden",
"2022-10-26","13:00:00","Nottingham","EBF Stallions Golden Horn Maiden Stakes","1m.5f ","8.5","Class 4","Soft","6426","10","Left Handed","10","Trooper Bisdee (IRE)","2","Morris, Luke","0","Prescott, Sir Mark","9","0","128","100.00","9","11",,"Australia","Merritt Island","Gelding",,"0","Flat","Maiden",
"2022-10-26","13:05:00","Curragh","Irish Stallion Farms European Breeders Fund Fillies Maiden","7f ","7",,"Heavy","8496","16","Right Handed","1","All Blues (IRE)","2","Slattery, A J","0","ODonoghue, John","11","0","128","9.00","4","13",,"Fascinating Rock (IRE)","Mood Indigo (IRE)","Filly",,"0","Flat","Maiden",
