Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-05","13:30:00","Goodwood","Goodwood Celebrates The Platinum Jubilee Handicap","7f ","7","Class 3","Good","7851","8","Right Handed","1","The Attorney (IRE)","4","Shoemark, Kieran","0","Hills, Charles","3","91","142","5.00","4311227","16",,"Kodiac","Next Trial (IRE)","Colt","D","0",
"2022-06-05","13:30:00","Goodwood","Goodwood Celebrates The Platinum Jubilee Handicap","7f ","7","Class 3","Good","7851","8","Right Handed","2","Ascot Adventure","4","Crouch, Hector","0","Cox, C G","5","90","141","2.75","4351041","15",,"Mayson","Kasumi","Gelding","D","0",
"2022-06-05","13:30:00","Goodwood","Goodwood Celebrates The Platinum Jubilee Handicap","7f ","7","Class 3","Good","7851","8","Right Handed","3","The Turpinator (IRE)","5","Kingscote, Richard","0","Ward, Tom","4","88","139","6.50","1257160","29"," TT","Canford Cliffs (IRE)","Bessichka","Gelding","D","0",
"2022-06-05","13:30:00","Goodwood","Goodwood Celebrates The Platinum Jubilee Handicap","7f ","7","Class 3","Good","7851","8","Right Handed","4","Global Esteem (IRE)","5","Sousa, Silvestre De","0","Dwyer, C A","1","84","135","6.00","1603871","13",,"Kodiac","Baltic Belle (IRE)","Gelding","D","0",
"2022-06-05","13:30:00","Goodwood","Goodwood Celebrates The Platinum Jubilee Handicap","7f ","7","Class 3","Good","7851","8","Right Handed","5","Diavolo (IRE)","4","Muscutt, D","0","Fellowes, Charlie","8","84","135","5.00","62514","135",,"Dubawi (IRE)","Sultanina","Gelding","D","0",
"2022-06-05","13:30:00","Goodwood","Goodwood Celebrates The Platinum Jubilee Handicap","7f ","7","Class 3","Good","7851","8","Right Handed","6","Sir Titan","8","Fallon, Cieren","0","Carroll, A W","9","77","128","12.00","1515090","81",,"Aqlaam","Femme De Fer","Gelding","CD","0",
"2022-06-05","13:30:00","Goodwood","Goodwood Celebrates The Platinum Jubilee Handicap","7f ","7","Class 3","Good","7851","8","Right Handed","7","Robjon","3","Ryan, Rossa","0","Hannon (Jnr), Richard","6","86","127","7.00","4336504","12",,"Mukhadram","Barnezet (GR)","Gelding",,"0",
"2022-06-05","13:30:00","Goodwood","Goodwood Celebrates The Platinum Jubilee Handicap","7f ","7","Class 3","Good","7851","8","Right Handed","8","Notions (IRE)","3",,"3","Osborne, J A","2","85","126","0.00","21419","8",,"Lope De Vega (IRE)","Golden Shadow (IRE)","Gelding","CD","0",
"2022-06-05","13:30:00","Goodwood","Goodwood Celebrates The Platinum Jubilee Handicap","7f ","7","Class 3","Good","7851","8","Right Handed","9","El Hibri (IRE)","3","Morris, Luke","0","Carroll, A W","7","78","119","16.00","32227","233",,"Havana Gold (IRE)","Shawka","Gelding",,"0",
"2022-06-05","13:55:00","Listowel","Irish Stallion Farms EBF Maiden","6.5f ","6.5",,"Yielding","7965","6","Left Handed","1","Blindsided (IRE)","2","Ryan, Gavin","0","Obrien, Donnacha","7","0","133","8.00","5","15",,"No Nay Never (USA)","Detailed (IRE)","Colt",,"0",
"2022-06-05","13:55:00","Listowel","Irish Stallion Farms EBF Maiden","6.5f ","6.5",,"Yielding","7965","6","Left Handed","2","Congo River (USA)","2","Heffernan, J A","0","OBrien, A P","6","0","133","0.67","2","15",,"Mendelssohn (USA)","Tessie Flip (USA)","Colt",,"0",
