Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-05-29","13:29:00","Fontwell","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m6f ","22","Class 4","Good","5446","2","Left Handed","1","Densworth (IRE)","5",,"0","Pauling, Ben","0","0","158","0.00","'0","197",,"Kayf Tara","Mariahs Way","Gelding",,"11",
"2022-05-29","13:29:00","Fontwell","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m6f ","22","Class 4","Good","5446","2","Left Handed","2","Famous Function (IRE)","5","Gillard, Mr T","3","McCain Jnr, D","0","0","151","0.17","63","26",,"Fame And Glory","Dream Function (IRE)","Mare",,"11",
"2022-05-29","13:29:00","Fontwell","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m6f ","22","Class 4","Good","5446","2","Left Handed","3","Fit For Flight","6","Goldstein, Marc","0","Madgwick, M","0","0","151","3.50","6","25",,"Alkaased (USA)","Fit To Drive","Mare",,"11",
"2022-05-29","13:46:00","Uttoxeter","Low Cost Roofing Stoke Novices Chase (GBB Race)","2m4f ","20","Class 3","Good","7733","3","Left Handed","1","Carys Commodity","7","ONeill, Jonjo (Jr)","0","ONeill, Jonjo","0","135","154","1.38","114F820","71","CkPc","Fame And Glory","Native Sunrise (IRE)","Gelding","D","15",
"2022-05-29","13:46:00","Uttoxeter","Low Cost Roofing Stoke Novices Chase (GBB Race)","2m4f ","20","Class 3","Good","7733","3","Left Handed","2","Hang In There (IRE)","8","Bellamy, Tom","0","Lavelle, Miss E C","0","143","154","2.00","1212792","25",,"Yeats (IRE)","Jaldemosa (FR)","Gelding",,"15",
"2022-05-29","13:46:00","Uttoxeter","Low Cost Roofing Stoke Novices Chase (GBB Race)","2m4f ","20","Class 3","Good","7733","3","Left Handed","3","Hooper","6","Boinville, Nico","0","Henderson, N J","0","135","154","2.00","116U203","29","CkPc","Rip Van Winkle (IRE)","Earth Amber","Gelding","D","15",
"2022-05-29","13:55:00","Punchestown","Get Your Ladbrokes Daily Odds Boosts Mares Maiden Hurdle","2m ","16",,"Good","6372","17","Right Handed","1","Be A Lucky Lady (IRE)","5","Torrens, Simon","0","Cullen, D W","0","0","161","33.00","560004","15",,"Lucky Speed (IRE)","Princess Marlan (IRE)","Mare",,"9",
"2022-05-29","13:55:00","Punchestown","Get Your Ladbrokes Daily Odds Boosts Mares Maiden Hurdle","2m ","16",,"Good","6372","17","Right Handed","2","Beyond Ambitious (IRE)","5","Harvey, Mr B W","7","Harvey, D","0","0","161","1.38","2621","15",,"Kalanisi (IRE)","Blonde Ambition (IRE)","Mare","D","9",
"2022-05-29","13:55:00","Punchestown","Get Your Ladbrokes Daily Odds Boosts Mares Maiden Hurdle","2m ","16",,"Good","6372","17","Right Handed","3","Country Queen (IRE)","5","Doyle, R A","0","Elliott, Gordon","0","0","161","16.00","none",,,"Yeats (IRE)","Fruits De Mer (IRE)","Mare",,"9",
"2022-05-29","13:55:00","Punchestown","Get Your Ladbrokes Daily Odds Boosts Mares Maiden Hurdle","2m ","16",,"Good","6372","17","Right Handed","4","Dalgan Park (IRE)","6","Flanagan, S W","0","Fahey, Peter","0","0","161","16.00","none",,,"Well Chosen","Dubai Petal (IRE)","Mare",,"9",
"2022-05-29","13:55:00","Punchestown","Get Your Ladbrokes Daily Odds Boosts Mares Maiden Hurdle","2m ","16",,"Good","6372","17","Right Handed","5","Leviosa (IRE)","5",,"0","Fahey, Seamus","0","0","161","0.00","1000885","17",,"Anjaal","Crystalized (IRE)","Mare",,"9",
